sep=,
"Time","max capacity","alertmanager-kube-prometheus-stackr-alertmanager-0","camunda-platform-connectors-7fd698449b-vvm76","camunda-platform-elasticsearch-master-0","camunda-platform-elasticsearch-master-1","camunda-platform-operate-5bc7c489c4-8xh6n","camunda-platform-tasklist-9968d5594-82sgg","camunda-platform-zeebe-0","camunda-platform-zeebe-gateway-5ff76496c4-vf4q5","console-worker-console-worker-chart-camunda-8-go-console-whvxc2","coredns-77ccd57875-qkp4q","kepler-ln5kk","kube-prometheus-stackr-grafana-7ffd75f6bd-42n6h","kube-prometheus-stackr-kube-state-metrics-5f4cb89995-qf4pn","kube-prometheus-stackr-operator-7c7767ffc-sdpxc","kube-prometheus-stackr-prometheus-node-exporter-jwms7","load-controller-58b9d65bf8-mm8d9","load-controller-644684d46f-q72xk","load-controller-66cf7f68-hmt2r","load-controller-66cf7f68-rttrm","load-controller-67c58875f5-ppk6k","load-controller-684f654f8f-fwwhx","load-controller-6c875465d-9nfmj","load-controller-78654477db-7h79d","load-controller-7cd88f89fb-6h24w","load-controller-7cd88f89fb-98h2w","load-controller-7cd88f89fb-pw9k6","load-controller-84f88854fb-nwg5d","load-controller-89c75c689-mjwmf","load-controller-c48bd755c-8twph","local-path-provisioner-957fdf8bc-jnlfw","metrics-server-648b5df564-msqlc","prometheus-kube-prometheus-stackr-prometheus-0","restworkerjava-7cd449c7c9-q9lzx","restworkerjava-7f998589b5-tccv8","restworkerjava-b4485bd46-mj52s","restworkerjava-dfbc8756-4g77l","restworkerjava-dfbc8756-4lqdh","restworkerjava-dfbc8756-4q4st","restworkerjava-dfbc8756-6j9jb","restworkerjava-dfbc8756-77lrm","restworkerjava-dfbc8756-7dh9j","restworkerjava-dfbc8756-89txf","restworkerjava-dfbc8756-9kbrz","restworkerjava-dfbc8756-9rrdr","restworkerjava-dfbc8756-bhtxw","restworkerjava-dfbc8756-c4lpd","restworkerjava-dfbc8756-dh28k","restworkerjava-dfbc8756-dr98f","restworkerjava-dfbc8756-dtcnc","restworkerjava-dfbc8756-g4k92","restworkerjava-dfbc8756-j5cp6","restworkerjava-dfbc8756-j7lvh","restworkerjava-dfbc8756-js8dz","restworkerjava-dfbc8756-jx96t","restworkerjava-dfbc8756-kd64r","restworkerjava-dfbc8756-kqzlz","restworkerjava-dfbc8756-ln9ms","restworkerjava-dfbc8756-mb9l6","restworkerjava-dfbc8756-nblzj","restworkerjava-dfbc8756-pbwzt","restworkerjava-dfbc8756-rqf8k","restworkerjava-dfbc8756-rx95h","restworkerjava-dfbc8756-t6kb8","restworkerjava-dfbc8756-t6mrd","restworkerjava-dfbc8756-xpz7n","restworkerjava-dfbc8756-zjg5w","restworkerjava-dfbc8756-zxmb6","svclb-traefik-5671c552-795qx","test-responder-7f775dc4f9-9pzkz","test-responder-84465bf468-xpb5w","traefik-768bdcdcdd-4f8ms"
2023-12-12 19:32:00,12,0.000131,0.00146,0.194,0.427,0.118,0.0290,0.428,0.0741,0.000208,0.00196,0.0115,0.00363,0.000186,0.000364,0.00139,,,0.000545,,,,,,,,,,,,0.000210,0.00308,0.0176,,,,0.0316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0212,,0.000395
2023-12-12 19:34:00,12,0.000211,0.00124,0.207,0.195,0.0740,0.0215,0.359,0.0572,0.000181,0.00184,0.0134,0.00186,0.000198,0.000345,0.00228,,,0.000550,,,,,,,,,,,,0.000205,0.00267,0.0119,,,,0.0244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0167,,0.000383
2023-12-12 19:36:00,12,0.0000955,0.00125,0.0104,0.0256,0.00990,0.00166,0.0817,0.0172,0.000166,0.00170,0.0130,0.00183,0.000140,0.000266,0.00110,,,0.000516,,,,,,,,,,,,0.000229,0.00320,0.0152,,,,0.000629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000523,,0.000300
2023-12-12 19:38:00,12,0.000175,0.00112,0.00480,0.00482,0.00238,0.00133,0.0836,0.0160,0.000149,0.00187,0.0122,0.00194,0.000224,0.000356,0.00183,,,0.000499,,,,,,,,,,,,0.000208,0.00259,0.0124,,,,0.000549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000559,,0.0000991
2023-12-12 19:40:00,12,0.000344,0.00151,0.0132,0.0102,0.00345,0.00197,0.137,0.0262,0.000312,0.00268,0.0217,0.00441,0.000172,0.000449,0.00814,,,0.000788,,,,,,,,,,,,0.000338,0.00489,0.0446,,,,0.000902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000764,,0.000290
2023-12-12 19:42:00,12,0.000106,0.00179,0.00624,0.00506,0.00252,0.00150,0.0852,0.0168,0.000193,0.00407,0.0121,0.00437,0.000182,0.000320,0.00169,,,0.000544,,,,,,,,,,,,0.000216,0.00302,0.0126,,,,0.000625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000548,,0.0000957
2023-12-12 19:44:00,12,0.000131,0.00131,0.00834,0.00542,0.00262,0.00142,0.0827,0.0170,0.000197,0.00197,0.0149,0.00379,0.000216,0.000376,0.00167,,,0.000568,,,,,,,,,,,,0.000238,0.00282,0.0143,,,,0.000654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000548,,0.000161
2023-12-12 19:46:00,12,0.000434,0.00133,0.00648,0.00523,0.00249,0.00137,0.0883,0.0204,0.000193,0.00198,0.0125,0.00458,0.000245,0.000213,0.00131,,,0.000540,,,,,,,,,,,,0.000253,0.00289,0.0128,,,,0.000597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000544,,0.000121
2023-12-12 19:48:00,12,0.000195,0.00126,0.00547,0.00502,0.00247,0.00147,0.0844,0.0169,0.000179,0.00191,0.0111,0.00186,0.000297,0.000458,0.00184,,,0.000560,,,,,,,,,,,,0.000243,0.00273,0.0139,,,,0.000745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000549,,0.000166
2023-12-12 19:50:00,12,0.00105,0.00147,0.00504,0.00505,0.00231,0.00212,0.0837,0.0163,0.000172,0.00169,0.0121,0.00132,0.000222,0.000317,0.00164,,,0.000553,,,,,,,,,,,,0.000208,0.00289,0.0122,,,,0.000562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000520,,0.000114
2023-12-12 19:52:00,12,0.000410,0.00221,0.00626,0.00547,0.00256,0.00142,0.0846,0.0171,0.000185,0.00188,0.0143,0.00189,0.000179,0.000328,0.00160,,,0.000571,,,,,,,,,,,,0.000212,0.00291,0.0202,,,,0.000636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000565,,0.0000947
2023-12-12 19:54:00,12,0.000322,0.00172,0.00817,0.0154,0.0110,0.00156,0.0835,0.0172,0.000173,0.00210,0.0142,0.00145,0.000302,0.000159,0.00223,,,0.000604,,,,,,,,,,,,0.000232,0.00277,0.0154,,,,0.000669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000524,,0.000167
2023-12-12 19:56:00,12,0.000433,0.00315,0.00603,0.00496,0.00261,0.00144,0.0848,0.0183,0.000188,0.00209,0.0130,0.00571,0.000376,0.000328,0.00215,,,0.000559,,,,,,,,,,,,0.000260,0.00312,0.0119,,,,0.000627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000555,,0.000150
2023-12-12 19:58:00,12,0.000434,0.00128,0.00807,0.00692,0.00287,0.00150,0.0843,0.0174,0.000181,0.00194,0.0138,0.00451,0.000310,0.000173,0.00145,,,0.000617,,,,,,,,,,,,0.000235,0.00295,0.0201,,,,0.000628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000594,,0.000118
2023-12-12 20:00:00,12,0.000353,0.00135,0.0242,0.0613,0.00296,0.00128,0.0950,0.0176,0.000171,0.00177,0.0130,0.00300,0.000281,0.000129,0.000920,,,0.000579,,,,,,,,,,,,0.000233,0.00292,0.0147,,,,0.000646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000563,,0.0000924
2023-12-12 20:02:00,12,0.000402,0.00125,0.00624,0.00555,0.00274,0.00144,0.0839,0.0167,0.000192,0.00183,0.0144,0.00187,0.000331,0.000133,0.00122,,,0.000592,,,,,,,,,,,,0.000232,0.00508,0.0128,,,,0.000632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000576,,0.000116
2023-12-12 20:04:00,12,0.0000896,0.00116,0.00519,0.00478,0.00264,0.00129,0.0814,0.0159,0.000143,0.00156,0.0125,0.00196,0.000309,0.000130,0.00141,,,0.000501,,,,,,,,,,,,0.000248,0.00264,0.0116,,,,0.000539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000525,,0.0000762
2023-12-12 20:06:00,12,0.000400,0.00200,0.00661,0.00505,0.00268,0.00149,0.0874,0.0171,0.000176,0.00191,0.0122,0.00169,0.000292,0.000199,0.00220,,,0.000569,,,,,,,,,,,,0.000206,0.00307,0.0130,,,,0.000621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000554,,0.000174
2023-12-12 20:08:00,12,0.000122,0.00117,0.00583,0.00491,0.00255,0.00133,0.0828,0.0166,0.000172,0.00176,0.0134,0.00631,0.000220,0.000131,0.00164,,,0.000545,,,,,,,,,,,,0.000245,0.00269,0.0143,,,,0.000615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000543,,0.000103
2023-12-12 20:10:00,12,0.00130,0.00120,0.0228,0.0491,0.00320,0.00156,0.0844,0.0192,0.000305,0.00194,0.0156,0.00674,0.000270,0.000171,0.00211,,,0.000563,,,,,,,,,,,,0.000268,0.00307,0.0152,,,,0.000764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000567,,0.0000819
2023-12-12 20:12:00,12,0.000185,0.00122,0.00610,0.00476,0.00246,0.00156,0.0820,0.0162,0.000176,0.00184,0.0130,0.00423,0.000324,0.000107,0.00117,,,0.000546,,,,,,,,,,,,0.000246,0.00278,0.0113,,,,0.000635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000543,,0.000116
2023-12-12 20:14:00,12,0.000229,0.00227,0.00559,0.00519,0.00274,0.00124,0.0876,0.0165,0.000156,0.00167,0.0125,0.00231,0.000255,0.000144,0.00150,,,0.000535,,,,,,,,,,,,0.000208,0.00289,0.0114,,,,0.000566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000542,,0.000108
2023-12-12 20:16:00,12,0.000198,0.00126,0.00627,0.00577,0.00228,0.00128,0.0825,0.0174,0.000166,0.00145,0.0127,0.00173,0.000432,0.000192,0.00207,,,0.000524,,,,,,,,,,,,0.000219,0.00305,0.0129,,,,0.000606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000538,,0.000263
2023-12-12 20:18:00,12,0.000191,0.00125,0.00635,0.00539,0.00242,0.00132,0.0847,0.0166,0.000189,0.00154,0.0130,0.00210,0.000370,0.000119,0.00114,,,0.000558,,,,,,,,,,,,0.000230,0.00266,0.0123,,,,0.000672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000534,,0.0000951
2023-12-12 20:20:00,12,0.000228,0.00126,0.00691,0.00508,0.00269,0.00139,0.0848,0.0166,0.000203,0.00158,0.0123,0.00363,0.000244,0.000190,0.00135,,,0.000592,,,,,,,,,,,,0.000247,0.00253,0.0137,,,,0.000631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000594,,0.000135
2023-12-12 20:22:00,12,0.000228,0.00119,0.00664,0.00533,0.00251,0.00129,0.0813,0.0164,0.000179,0.00153,0.0180,0.00460,0.000588,0.0207,0.00172,,,0.000554,,,,,,,,,,,,0.000217,0.00292,0.0130,,,,0.000628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000545,,0.000420
2023-12-12 20:24:00,12,0.000169,0.00118,0.00728,0.00628,0.00316,0.00129,0.0811,0.0160,0.000207,0.00144,0.0133,0.00509,0.000216,0.000148,0.00267,,,0.000533,,,,,,,,,,,,0.000239,0.00468,0.0125,,,,0.000571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000745,0.000105
2023-12-12 20:26:00,12,0.000223,0.00130,0.00672,0.00518,0.00250,0.00137,0.0846,0.0169,0.000212,0.00145,0.0135,0.00187,0.000188,0.000398,0.00137,,,0.000566,,,,,,,,,,,,0.000271,0.00283,0.0121,,,,0.000614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000759,0.000286
2023-12-12 20:28:00,12,0.000143,0.00170,0.136,0.00635,0.00267,0.00136,0.0840,0.0164,0.000166,0.00164,0.0113,0.00188,0.000179,0.000190,0.00231,,,0.000539,,,,,,,,,,,,0.000216,0.00268,0.0146,,,,0.000601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000602,0.000123
2023-12-12 20:30:00,12,0.0000942,0.00133,0.0948,0.144,0.00306,0.00145,0.0852,0.0176,0.000176,0.00175,0.0134,0.00171,0.000222,0.000144,0.00139,,,0.000545,,,,,,,,,,,,0.000228,0.00276,0.0185,,,,0.000597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000626,0.000154
2023-12-12 20:32:00,12,0.000212,0.00123,0.210,0.733,0.00329,0.00138,0.0803,0.0162,0.000204,0.00179,0.0126,0.00216,0.000174,0.000161,0.00198,,,0.000521,,,,,,,,,,,,0.000224,0.00310,0.0150,,,,0.000627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000628,0.000127
2023-12-12 20:34:00,12,0.000203,0.00265,0.155,0.158,0.00318,0.00172,0.0796,0.0162,0.000200,0.00197,0.0143,0.00410,0.000167,0.000164,0.000988,,,0.000552,,,,,,,,,,,,0.000250,0.00287,0.0120,,,,0.000599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000592,0.000102
2023-12-12 20:36:00,12,0.000240,0.00138,0.130,0.00735,0.00258,0.00131,0.0840,0.0167,0.000191,0.00164,0.0138,0.00407,0.000171,0.000241,0.00107,,,0.000558,,,,,,,,,,,,0.000239,0.00277,0.0152,,,,0.000662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000593,0.000265
2023-12-12 20:38:00,12,0.000196,0.00117,0.00575,0.00656,0.00245,0.00157,0.0859,0.0162,0.000172,0.00165,0.0120,0.00401,0.000177,0.000222,0.00148,,,0.000536,,,,,,,,,,,,0.000228,0.00279,0.0132,,,,0.000587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000574,0.000118
2023-12-12 20:40:00,12,0.000242,0.00119,0.00624,0.00493,0.00254,0.00171,0.0841,0.0166,0.000186,0.00154,0.0121,0.00375,0.000139,0.000143,0.00221,,,0.000549,,,,,,,,,,,,0.000273,0.00277,0.0119,,,,0.000584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000573,0.000113
2023-12-12 20:42:00,12,0.0000962,0.00122,0.00676,0.0310,0.00252,0.00134,0.0843,0.0165,0.000201,0.00157,0.0127,0.00189,0.000142,0.000116,0.00215,,,0.000556,,,,,,,,,,,,0.000248,0.00268,0.0138,,,,0.000619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000608,0.000107
2023-12-12 20:44:00,12,0.000267,0.00120,0.00624,0.00616,0.00274,0.00148,0.0829,0.0166,0.000184,0.00168,0.0135,0.00196,0.000197,0.000199,0.00150,,,0.000556,,,,,,,,,,,,0.000223,0.00290,0.0119,,,,0.000613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000585,0.000120
2023-12-12 20:46:00,12,0.000159,0.00154,0.126,0.0913,0.0659,0.0221,0.380,0.0750,0.000181,0.00272,0.0151,0.00175,0.000293,0.000176,0.00150,,,,0.00184,,,,,,,,,,,0.000242,0.00329,0.0151,,,,0.0417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.126,0.000163
2023-12-12 20:48:00,12,0.000740,0.00363,0.344,0.295,0.209,0.0658,0.945,0.173,0.000492,0.00439,0.0199,0.0240,0.000609,0.000502,0.00216,,,,0.00139,,,,,,,,,,,0.000623,0.00472,0.0318,,,,0.0906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0629,0.000278
2023-12-12 20:50:00,12,0.000816,0.00396,0.350,0.241,0.164,0.0520,0.633,0.133,0.000269,0.00274,0.0158,0.0215,0.000878,0.000828,0.00226,,,,0.000917,,,,,,,,,,,0.000265,0.00437,0.0301,,,,0.0565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0376,0.000580
2023-12-12 20:52:00,12,0.000953,0.00298,0.126,0.118,0.0545,0.0203,0.354,0.0681,0.000640,0.00596,0.0183,0.0291,0.00160,0.00139,0.00174,,,,0.000991,,,,,,,,,,,0.000343,0.00424,0.0471,,,,0.0301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0148,0.00157
2023-12-12 20:54:00,12,0.00150,0.00165,0.00847,0.00600,0.00327,0.00268,0.0779,0.0168,0.000492,0.00265,0.0168,0.0251,0.000942,0.00135,0.00209,,,,0.000936,,,,,,,,,,,0.000318,0.00703,0.0306,,,,0.000805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.00113,0.00172
2023-12-12 20:56:00,12,0.00153,0.00245,0.00750,0.00652,0.00290,0.00229,0.0762,0.0160,0.000433,0.00269,0.0207,0.0224,0.00120,0.00196,0.00378,,,,0.000936,,,,,,,,,,,0.000297,0.00601,0.0374,,,,0.00115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000620,0.00256
2023-12-12 20:58:00,12,0.00226,0.00220,0.00810,0.0512,0.00330,0.00266,0.0745,0.0170,0.00108,0.00573,0.0202,0.0356,0.00153,0.00145,0.00184,,,,0.000822,,,,,,,,,,,0.000875,0.00712,0.113,,,,0.00142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000703,0.00292
2023-12-12 21:00:00,12,0.00226,0.00220,0.00810,0.0512,0.00330,0.00266,0.0745,0.0170,0.00108,0.00573,0.0202,0.0356,0.00153,0.00145,0.00184,,,,0.000822,,,,,,,,,,,0.000875,0.00712,0.113,,,,0.00142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000703,0.00292
2023-12-12 21:02:00,12,0.00226,0.00220,0.00810,0.0512,0.00330,0.00266,0.0745,0.0170,0.00108,0.00573,0.0202,0.0356,0.00153,0.00145,0.00184,,,,0.000822,,,,,,,,,,,0.000875,0.00712,0.113,,,,0.00142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000703,0.00292
2023-12-12 21:04:00,12,0.000176,0.00386,0.00577,0.00758,0.00280,0.00130,0.0858,0.0174,0.000161,0.00175,0.0114,0.00296,0.000268,0.000181,0.00179,,,,0.000639,,,,,,,,,,,0.000240,0.00309,0.0130,,,,0.000603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000633,0.000352
2023-12-12 21:06:00,12,0.000335,0.00141,0.00623,0.00435,0.00298,0.00127,0.0823,0.0171,0.000179,0.00151,0.0174,0.00353,0.000291,0.000135,0.00137,,,,0.000624,,,,,,,,,,,0.000220,0.00280,0.0128,,,,0.000752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000636,0.000107
2023-12-12 21:08:00,12,0.000430,0.00180,0.00901,0.00662,0.00297,0.00160,0.104,0.0199,0.000205,0.00251,0.0128,0.0112,0.000591,0.000178,0.00130,,,,0.000769,,,,,,,,,,,0.000297,0.00403,0.0192,,,,0.00119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000696,0.000150
2023-12-12 21:10:00,12,0.000637,0.00158,0.00734,0.00608,0.00348,0.00167,0.0912,0.0202,0.000206,0.00236,0.0156,0.0106,0.000377,0.000420,0.00144,,,,0.000623,,,,,,,,,,,0.000277,0.00358,0.0259,,,,0.000759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000737,0.000642
2023-12-12 21:12:00,12,0.000897,0.289,0.00977,0.193,0.284,0.00174,0.0926,0.126,0.0343,0.00430,0.0532,0.0108,0.00618,0.00646,0.0108,,,,0.000849,,,,,,,,,,,0.000320,0.00922,0.509,,,,0.000564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0132,0.00864
2023-12-12 21:14:00,12,0.000418,0.00155,0.00664,0.00509,0.00258,0.00157,0.0864,0.0178,0.000203,0.00173,0.0153,0.00226,0.000385,0.000184,0.00162,,,,0.000754,,,,,,,,,,,0.000288,0.00396,0.0174,,,,0.000690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000630,0.000329
2023-12-12 21:16:00,12,0.0000902,0.00116,0.00634,0.00548,0.00270,0.00125,0.0841,0.0165,0.000276,0.00169,0.0140,0.00402,0.000233,0.000493,0.00153,,,,0.000650,,,,,,,,,,,0.000265,0.00291,0.0149,,,,0.000661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000568,0.000114
2023-12-12 21:18:00,12,0.0000902,0.00116,0.00634,0.00548,0.00270,0.00125,0.0841,0.0165,0.000276,0.00169,0.0140,0.00402,0.000233,0.000493,0.00153,,,,0.000650,,,,,,,,,,,0.000265,0.00291,0.0149,,,,0.000661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000568,0.000114
2023-12-12 21:20:00,,0.0000902,0.00116,0.00634,0.00548,0.00270,0.00125,0.0841,0.0165,0.000276,0.00169,0.0140,0.00402,0.000233,0.000493,0.00153,,,,0.000650,,,,,,,,,,,0.000265,0.00291,0.0149,,,,0.000661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000568,0.000114
2023-12-12 21:22:00,12,0.000388,0.00789,0.536,1.05,0.539,0.364,0.355,0.109,0.000195,0.00223,0.0127,0.000491,0.000361,0.000356,0.00177,,0.000737,,,,,,,,,,,,,0.000230,0.00369,0.0152,,,,0.0755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0421,0.000158
2023-12-12 21:24:00,12,0.000382,0.00547,0.0428,0.0312,0.0251,0.00430,0.0987,0.0297,0.000204,0.00192,0.0147,0.00741,0.000251,0.0000361,0.00168,,0.000923,,,,,,,,,,,,,0.000294,0.00296,0.0332,,,,0.000950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000795,0.000125
2023-12-12 21:26:00,12,0.000339,0.00502,0.0139,0.0135,0.0198,0.00623,0.0895,0.0195,0.000177,0.00163,0.0121,0.00491,0.000366,0.000179,0.00163,,0.000724,,,,,,,,,,,,,0.000236,0.00287,0.0128,,,,0.000881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000577,0.000175
2023-12-12 21:28:00,12,0.000387,0.00535,0.0189,0.0101,0.0153,0.00532,0.126,0.0254,0.000215,0.00203,0.0133,0.00871,0.000293,0.000259,0.00124,,0.000908,,,,,,,,,,,,,0.000281,0.00309,0.0156,,,,0.000860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000822,0.000127
2023-12-12 21:30:00,12,0.000410,0.00370,0.0104,0.00788,0.00464,0.00412,0.0836,0.0177,0.000164,0.00178,0.0128,0.00711,0.000313,0.0000994,0.00173,,0.000653,,,,,,,,,,,,,0.000209,0.00301,0.0146,,,,0.000747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000611,0.00355
2023-12-12 21:32:00,12,0.000369,0.0100,0.0140,0.0219,0.0230,0.00268,0.111,0.0286,0.000263,0.00221,0.0128,0.00525,0.000221,0.000176,0.00177,,0.000865,,,,,,,,,,,,,0.000256,0.00296,0.0489,,,,0.000970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000732,0.000190
2023-12-12 21:34:00,12,0.000310,0.00729,0.0125,0.0114,0.00440,0.00318,0.0862,0.0185,0.000161,0.00153,0.0110,0.000536,0.000219,0.0000824,0.00226,,0.000567,,,,,,,,,,,,,0.000232,0.00302,0.0377,,,,0.000798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000560,0.000413
2023-12-12 21:36:00,12,0.000343,0.00327,0.245,0.332,0.125,0.0696,0.576,0.151,0.000190,0.00212,0.0117,0.00139,0.000317,0.000164,0.00331,,,,,0.00454,,,,,,,,,,0.000246,0.00337,0.0556,,,,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0620,0.000130
2023-12-12 21:38:00,12,0.000212,0.00611,0.141,0.162,0.119,0.0430,0.425,0.0882,0.000184,0.00186,0.0115,0.00336,0.000371,0.000124,0.00145,,,,,0.00344,,,,,,,,,,0.000194,0.00295,0.0170,,,,0.0411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0222,0.000127
2023-12-12 21:40:00,12,0.000241,0.00210,0.160,0.244,0.0923,0.0320,0.677,0.108,0.000171,0.00212,0.0118,0.00542,0.000318,0.0000681,0.00181,,,,,0.00299,,,,,,,,,,0.000198,0.00315,0.00731,,,,0.0447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0233,0.000100
2023-12-12 21:42:00,12,0.000158,0.00384,0.116,0.122,0.0589,0.0435,0.552,0.0890,0.000201,0.00192,0.0119,0.00404,0.000335,0.000122,0.00144,,,,,0.00241,,,,,,,,,,0.000212,0.00267,0.0115,,,,0.0394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0220,0.000140
2023-12-12 21:44:00,12,0.000172,0.00260,0.117,0.157,0.0692,0.0342,0.447,0.0778,0.000189,0.00184,0.0123,0.00435,0.000277,0.0000970,0.00206,,,,,0.00200,,,,,,,,,,0.000220,0.00317,0.0114,,,,0.0354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0218,0.000106
2023-12-12 21:46:00,12,0.000184,0.00275,0.00649,0.00580,0.00304,0.00554,0.0818,0.0159,0.000156,0.00136,0.0111,0.00197,0.000225,0.0000920,0.00144,,,,,0.000612,,,,,,,,,,0.000222,0.00271,0.0438,,,,0.000627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000524,0.0000901
2023-12-12 21:48:00,12,0.000176,0.00215,0.00648,0.00903,0.00380,0.0195,0.0803,0.0161,0.000175,0.00136,0.00980,0.00181,0.000287,0.000113,0.00144,,,,,0.000620,,,,,,,,,,0.000236,0.00252,0.0146,,,,0.000605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000544,0.000112
2023-12-12 21:50:00,12,0.000182,0.00389,0.228,0.222,0.0128,0.0111,0.0803,0.0162,0.000182,0.00139,0.00947,0.000446,0.000336,0.000101,0.00112,,,,,0.000602,,,,,,,,,,0.000211,0.00299,0.0408,,,,0.000666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000542,0.000108
2023-12-12 21:52:00,12,0.000206,0.00238,0.145,0.229,0.00444,0.00622,0.0798,0.0159,0.000179,0.00137,0.0106,0.00197,0.000272,0.000134,0.00141,,,,,0.000592,,,,,,,,,,0.000202,0.00310,0.0147,,,,0.000593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000541,0.000101
2023-12-12 21:54:00,12,0.000143,0.00216,0.0129,0.00550,0.00354,0.00178,0.0816,0.0160,0.000155,0.00145,0.0111,0.00232,0.000287,0.000117,0.00133,,,,,0.000591,,,,,,,,,,0.000236,0.00253,0.0420,,,,0.000612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000707,0.000101
