sep=,
"Time","camunda-platform-elasticsearch-master-0 / camunda8 / PKG","camunda-platform-elasticsearch-master-1 / camunda8 / PKG","camunda-platform-operate-5bc7c489c4-xvrhr / camunda8 / PKG","camunda-platform-tasklist-9968d5594-2rj85 / camunda8 / PKG","camunda-platform-zeebe-0 / camunda8 / PKG","camunda-platform-zeebe-gateway-5ff76496c4-wrsml / camunda8 / PKG","camunda-platform-elasticsearch-master-0 / camunda8 / DRAM","camunda-platform-elasticsearch-master-1 / camunda8 / DRAM","camunda-platform-operate-5bc7c489c4-xvrhr / camunda8 / DRAM","camunda-platform-tasklist-9968d5594-2rj85 / camunda8 / DRAM","camunda-platform-zeebe-0 / camunda8 / DRAM","camunda-platform-zeebe-gateway-5ff76496c4-wrsml / camunda8 / DRAM","camunda-platform-elasticsearch-master-0 / camunda8 / OTHER","camunda-platform-elasticsearch-master-1 / camunda8 / OTHER","camunda-platform-operate-5bc7c489c4-xvrhr / camunda8 / OTHER","camunda-platform-tasklist-9968d5594-2rj85 / camunda8 / OTHER","camunda-platform-zeebe-0 / camunda8 / OTHER","camunda-platform-zeebe-gateway-5ff76496c4-wrsml / camunda8 / OTHER"
2024-02-16 13:43:10,0.561,0.745,0.203,0.200,0.293,0.217,0.0366,0.0381,0.0177,0.0174,0.0177,0.0174,0,0,0,0,0,0
2024-02-16 13:43:20,3.83,0.955,0.276,0.268,0.466,0.299,0.0990,0.0588,0.0246,0.0228,0.0243,0.0231,0,0,0,0,0,0
2024-02-16 13:43:30,0.398,0.399,0.199,0.199,0.210,0.201,0.0330,0.0327,0.0165,0.0165,0.0165,0.0165,0,0,0,0,0,0
2024-02-16 13:43:40,0.403,0.401,0.201,0.200,0.252,0.212,0.0333,0.0336,0.0171,0.0171,0.0174,0.0171,0,0,0,0,0,0
2024-02-16 13:43:50,0.550,0.535,0.268,0.266,0.323,0.278,0.0441,0.0447,0.0225,0.0225,0.0225,0.0228,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-16 13:44:00,0.405,0.403,0.201,0.200,0.257,0.211,0.0333,0.0336,0.0168,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-16 13:44:10,0.402,0.407,0.203,0.200,0.285,0.214,0.0336,0.0336,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:44:20,0.534,0.536,0.267,0.266,0.316,0.274,0.0444,0.0444,0.0225,0.0225,0.0225,0.0228,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-16 13:44:30,0.399,0.401,0.200,0.199,0.228,0.203,0.0330,0.0330,0.0168,0.0168,0.0168,0.0168,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-16 13:44:40,0.410,0.399,0.201,0.210,0.229,0.207,0.0351,0.0336,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:44:50,0.541,0.544,0.269,0.268,0.320,0.280,0.0444,0.0441,0.0225,0.0225,0.0225,0.0225,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-16 13:45:00,0.535,1.08,0.202,0.200,0.298,0.222,0.0342,0.0339,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:45:10,3.70,1.41,0.211,0.200,0.321,0.222,0.0657,0.0588,0.0186,0.0171,0.0192,0.0174,0,0,0,0,0,0
2024-02-16 13:45:20,0.539,0.544,0.268,0.266,0.353,0.278,0.0444,0.0447,0.0228,0.0228,0.0231,0.0228,0,0,0,0,0,0
2024-02-16 13:45:30,0.400,0.399,0.199,0.199,0.216,0.204,0.0327,0.0327,0.0165,0.0165,0.0165,0.0165,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-16 13:45:40,0.400,0.399,0.200,0.199,0.260,0.207,0.0333,0.0333,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:45:50,0.511,0.511,0.256,0.254,0.329,0.268,0.0444,0.0444,0.0225,0.0225,0.0225,0.0225,0,0,0,0,0,0
2024-02-16 13:46:00,0.386,0.373,0.188,0.188,0.254,0.203,0.0336,0.0330,0.0171,0.0168,0.0171,0.0168,0,0,0,0,0,0
2024-02-16 13:46:10,0.379,0.375,0.189,0.187,0.256,0.198,0.0357,0.0339,0.0171,0.0171,0.0174,0.0174,0,0,0,0,0,0
2024-02-16 13:46:20,0.517,0.530,0.251,0.248,0.368,0.274,0.0462,0.0462,0.0228,0.0228,0.0234,0.0228,0,0,0,0,0,0
2024-02-16 13:46:30,0.375,0.379,0.189,0.187,0.237,0.200,0.0336,0.0330,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:46:40,0.380,0.376,0.190,0.188,0.274,0.201,0.0336,0.0333,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:46:50,0.518,0.508,0.254,0.253,0.363,0.272,0.0444,0.0441,0.0225,0.0225,0.0225,0.0225,0,0,0,0,0,0
2024-02-16 13:47:00,3.12,1.62,0.197,0.190,0.330,0.215,0.0681,0.0387,0.0174,0.0171,0.0180,0.0171,0,0,0,0,0,0
2024-02-16 13:47:10,0.377,0.381,0.193,0.188,0.298,0.203,0.0348,0.0333,0.0171,0.0171,0.0174,0.0171,0,0,0,0,0,0
2024-02-16 13:47:20,0.526,0.512,0.249,0.248,0.315,0.259,0.0465,0.0450,0.0225,0.0225,0.0231,0.0225,0,0,0,0,0,0
2024-02-16 13:47:30,0.381,0.395,0.190,0.188,0.274,0.208,0.0336,0.0330,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:47:40,0.462,1.18,0.191,0.188,0.320,0.218,0.0357,0.0399,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:47:50,0.505,0.503,0.252,0.250,0.334,0.268,0.0462,0.0444,0.0225,0.0225,0.0225,0.0225,0,0,0,0,0,0
2024-02-16 13:48:00,0.379,0.395,0.189,0.188,0.275,0.201,0.0339,0.0336,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:48:10,0.383,0.377,0.193,0.187,0.307,0.202,0.0339,0.0333,0.0171,0.0171,0.0177,0.0171,0,0,0,0,0,0
2024-02-16 13:48:20,0.566,0.502,0.253,0.250,0.358,0.265,0.0453,0.0450,0.0231,0.0228,0.0231,0.0228,0,0,0,0,0,0
2024-02-16 13:48:30,0.377,0.375,0.189,0.187,0.231,0.195,0.0330,0.0330,0.0168,0.0171,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:48:40,0.379,0.382,0.188,0.187,0.244,0.198,0.0333,0.0336,0.0171,0.0171,0.0174,0.0174,0,0,0,0,0,0
2024-02-16 13:48:50,0.514,0.502,0.252,0.250,0.335,0.264,0.0444,0.0453,0.0231,0.0228,0.0228,0.0228,0,0,0,0,0,0
2024-02-16 13:49:00,0.388,0.380,0.196,0.188,0.328,0.216,0.0333,0.0342,0.0174,0.0171,0.0177,0.0171,0,0,0,0,0,0
2024-02-16 13:49:10,0.378,0.379,0.193,0.188,0.298,0.206,0.0339,0.0336,0.0174,0.0171,0.0177,0.0171,0,0,0,0,0,0
2024-02-16 13:49:20,0.602,0.808,0.252,0.251,0.334,0.263,0.0486,0.0468,0.0225,0.0225,0.0234,0.0225,0,0,0,0,0,0
2024-02-16 13:49:30,0.376,0.377,0.190,0.188,0.260,0.195,0.0339,0.0333,0.0174,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:49:40,1.76,0.475,0.193,0.185,0.299,0.208,0.0639,0.0345,0.0174,0.0171,0.0177,0.0174,0,0,0,0,0,0
2024-02-16 13:49:50,3.72,0.753,0.252,0.249,0.382,0.273,0.0900,0.0531,0.0234,0.0225,0.0237,0.0231,0,0,0,0,0,0
2024-02-16 13:50:00,0.382,0.380,0.189,0.187,0.287,0.203,0.0339,0.0333,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:50:10,0.380,0.382,0.192,0.187,0.308,0.209,0.0348,0.0333,0.0180,0.0171,0.0174,0.0174,0,0,0,0,0,0
2024-02-16 13:50:20,0.513,0.502,0.252,0.250,0.335,0.268,0.0459,0.0447,0.0231,0.0225,0.0225,0.0228,0,0,0,0,0,0
2024-02-16 13:50:30,0.378,0.379,0.188,0.187,0.231,0.194,0.0333,0.0330,0.0171,0.0171,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:50:40,0.384,0.379,0.204,0.188,0.320,0.206,0.0336,0.0339,0.0171,0.0171,0.0177,0.0171,0,0,0,0,0,0
2024-02-16 13:50:50,0.508,0.503,0.252,0.251,0.328,0.265,0.0462,0.0444,0.0225,0.0225,0.0228,0.0225,0,0,0,0,0,0
2024-02-16 13:51:00,0.380,0.376,0.188,0.189,0.262,0.202,0.0342,0.0330,0.0171,0.0171,0.0174,0.0171,0,0,0,0,0,0
2024-02-16 13:51:10,0.476,0.589,0.191,0.189,0.304,0.207,0.0357,0.0348,0.0183,0.0171,0.0174,0.0174,0,0,0,0,0,0
2024-02-16 13:51:20,0.504,0.504,0.251,0.250,0.315,0.262,0.0444,0.0450,0.0228,0.0225,0.0231,0.0228,0,0,0,0,0,0
2024-02-16 13:51:30,2.40,0.645,0.193,0.189,0.254,0.202,0.0732,0.0390,0.0177,0.0171,0.0177,0.0174,0,0,0,0,0,0
2024-02-16 13:51:40,1.52,0.777,0.195,0.188,0.333,0.211,0.0615,0.0357,0.0174,0.0171,0.0183,0.0174,0,0,0,0,0,0
2024-02-16 13:51:50,0.512,0.503,0.252,0.251,0.368,0.268,0.0465,0.0447,0.0231,0.0228,0.0231,0.0231,0,0,0,0,0,0
2024-02-16 13:52:00,0.394,0.376,0.189,0.188,0.258,0.206,0.0342,0.0336,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:52:10,0.376,0.376,0.193,0.188,0.283,0.204,0.0342,0.0333,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:52:20,0.495,0.505,0.249,0.248,0.296,0.256,0.0453,0.0441,0.0225,0.0225,0.0228,0.0225,0,0,0,0,0,0
2024-02-16 13:52:30,0.377,0.376,0.190,0.189,0.257,0.205,0.0333,0.0330,0.0171,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:52:40,0.382,0.379,0.193,0.188,0.319,0.212,0.0336,0.0333,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:52:50,0.506,0.505,0.253,0.250,0.356,0.272,0.0441,0.0441,0.0225,0.0225,0.0234,0.0228,0,0,0,0,0,0
2024-02-16 13:53:00,0.385,0.381,0.194,0.190,0.332,0.216,0.0345,0.0342,0.0174,0.0174,0.0192,0.0174,0,0,0,0,0,0
2024-02-16 13:53:10,0.380,0.380,0.194,0.188,0.316,0.207,0.0336,0.0333,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:53:20,0.517,0.503,0.252,0.250,0.353,0.268,0.0450,0.0441,0.0225,0.0225,0.0228,0.0225,0,0,0,0,0,0
2024-02-16 13:53:30,0.379,0.378,0.190,0.188,0.250,0.198,0.0333,0.0330,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:53:40,0.378,0.375,0.188,0.187,0.258,0.202,0.0339,0.0339,0.0171,0.0171,0.0177,0.0171,0,0,0,0,0,0
2024-02-16 13:53:50,0.507,0.504,0.252,0.250,0.340,0.275,0.0447,0.0444,0.0225,0.0225,0.0228,0.0225,0,0,0,0,0,0
2024-02-16 13:54:00,0.381,0.376,0.190,0.188,0.280,0.215,0.0330,0.0330,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:54:10,0.377,0.379,0.189,0.188,0.281,0.199,0.0336,0.0333,0.0177,0.0171,0.0174,0.0174,0,0,0,0,0,0
2024-02-16 13:54:20,0.506,0.507,0.253,0.251,0.370,0.268,0.0453,0.0444,0.0228,0.0228,0.0234,0.0228,0,0,0,0,0,0
2024-02-16 13:54:30,0.379,0.376,0.189,0.188,0.252,0.199,0.0330,0.0330,0.0171,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:54:40,0.378,0.378,0.193,0.194,0.284,0.204,0.0336,0.0333,0.0174,0.0171,0.0174,0.0171,0,0,0,0,0,0
2024-02-16 13:54:50,0.510,0.509,0.254,0.253,0.346,0.273,0.0450,0.0444,0.0228,0.0225,0.0225,0.0225,0,0,0,0,0,0
2024-02-16 13:55:00,0.382,0.410,0.217,0.189,0.351,0.210,0.0339,0.0348,0.0177,0.0171,0.0192,0.0174,0,0,0,0,0,0
2024-02-16 13:55:10,0.389,0.389,0.190,0.188,0.289,0.207,0.0339,0.0336,0.0177,0.0171,0.0174,0.0171,0,0,0,0,0,0
2024-02-16 13:55:20,0.509,0.502,0.253,0.250,0.355,0.275,0.0456,0.0447,0.0228,0.0228,0.0234,0.0228,0,0,0,0,0,0
2024-02-16 13:55:30,0.379,0.375,0.189,0.187,0.245,0.200,0.0330,0.0333,0.0171,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:55:40,0.379,0.377,0.191,0.188,0.287,0.204,0.0336,0.0333,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:55:50,0.506,0.507,0.253,0.253,0.363,0.275,0.0450,0.0447,0.0228,0.0228,0.0228,0.0228,0,0,0,0,0,0
2024-02-16 13:56:00,0.378,0.383,0.197,0.190,0.292,0.213,0.0339,0.0333,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:56:10,0.382,0.403,0.190,0.188,0.317,0.219,0.0342,0.0339,0.0174,0.0171,0.0174,0.0171,0,0,0,0,0,0
2024-02-16 13:56:20,0.506,0.498,0.251,0.248,0.354,0.268,0.0441,0.0450,0.0225,0.0225,0.0228,0.0228,0,0,0,0,0,0
2024-02-16 13:56:30,0.378,0.378,0.188,0.187,0.247,0.199,0.0330,0.0333,0.0171,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:56:40,0.544,0.517,0.192,0.189,0.404,0.223,0.0432,0.0357,0.0174,0.0171,0.0177,0.0174,0,0,0,0,0,0
2024-02-16 13:56:50,0.509,0.500,0.251,0.248,0.344,0.269,0.0450,0.0444,0.0225,0.0225,0.0225,0.0225,0,0,0,0,0,0
2024-02-16 13:57:00,0.382,0.378,0.190,0.188,0.326,0.209,0.0336,0.0336,0.0168,0.0168,0.0177,0.0168,0,0,0,0,0,0
2024-02-16 13:57:10,0.384,0.374,0.189,0.187,0.260,0.204,0.0339,0.0339,0.0174,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:57:20,0.504,0.499,0.252,0.250,0.357,0.268,0.0453,0.0447,0.0225,0.0225,0.0228,0.0228,0,0,0,0,0,0
2024-02-16 13:57:30,0.393,0.377,0.192,0.188,0.291,0.215,0.0339,0.0330,0.0168,0.0168,0.0168,0.0171,0,0,0,0,0,0
2024-02-16 13:57:40,0.381,0.377,0.188,0.187,0.264,0.201,0.0336,0.0333,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:57:50,0.497,0.501,0.249,0.248,0.314,0.270,0.0456,0.0444,0.0228,0.0228,0.0231,0.0228,0,0,0,0,0,0
2024-02-16 13:58:00,0.385,0.377,0.195,0.191,0.409,0.230,0.0351,0.0336,0.0177,0.0171,0.0213,0.0180,0,0,0,0,0,0
2024-02-16 13:58:10,0.380,0.381,0.224,0.260,0.350,0.217,0.0360,0.0342,0.0180,0.0174,0.0186,0.0177,0,0,0,0,0,0
2024-02-16 13:58:20,0.964,3.47,0.254,0.253,0.417,0.289,0.0480,0.0675,0.0231,0.0228,0.0237,0.0231,0,0,0,0,0,0
2024-02-16 13:58:30,0.380,0.382,0.192,0.188,0.277,0.196,0.0333,0.0330,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:58:40,0.624,0.559,0.191,0.188,0.290,0.209,0.0378,0.0363,0.0174,0.0171,0.0177,0.0171,0,0,0,0,0,0
2024-02-16 13:58:50,15.7,10.5,0.257,0.251,0.463,0.295,0.195,0.159,0.0252,0.0231,0.0258,0.0234,0,0,0,0,0,0
2024-02-16 13:59:00,0.388,0.392,0.194,0.191,0.366,0.207,0.0366,0.0345,0.0183,0.0177,0.0195,0.0177,0,0,0,0,0,0
2024-02-16 13:59:10,0.409,0.589,0.189,0.188,0.301,0.212,0.0339,0.0360,0.0174,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-16 13:59:20,0.502,0.501,0.251,0.248,0.336,0.263,0.0450,0.0447,0.0225,0.0225,0.0228,0.0225,0,0,0,0,0,0
2024-02-16 13:59:30,0.377,0.382,0.188,0.188,0.257,0.197,0.0330,0.0330,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-16 13:59:40,0.380,0.379,0.190,0.188,0.277,0.203,0.0336,0.0333,0.0171,0.0171,0.0174,0.0171,0,0,0,0,0,0
2024-02-16 13:59:50,0.532,0.525,0.251,0.250,0.318,0.259,0.0450,0.0447,0.0225,0.0225,0.0228,0.0225,0,0,0,0,0,0
2024-02-16 14:00:00,0.538,0.739,0.200,0.199,0.822,0.443,0.0384,0.0375,0.0186,0.0171,0.0279,0.0225,0,0,0,0,0,0
2024-02-16 14:00:10,0.500,0.455,0.245,0.254,1.05,0.330,0.0399,0.0375,0.0189,0.0177,0.0318,0.0237,0,0,0,0,0,0
2024-02-16 14:00:20,0.881,0.980,0.358,0.334,1.29,0.413,0.0567,0.0564,0.0264,0.0243,0.0483,0.0312,0,0,0,0,0,0
2024-02-16 14:00:30,0.527,0.443,0.206,0.197,0.817,0.269,0.0378,0.0369,0.0183,0.0174,0.0252,0.0201,0,0,0,0,0,0
2024-02-16 14:00:40,7.16,2.25,0.265,0.243,0.859,0.290,0.140,0.0636,0.0201,0.0180,0.0297,0.0216,0,0,0,0,0,0
2024-02-16 14:00:50,0.843,1.11,0.347,0.301,1.30,0.441,0.0522,0.0516,0.0246,0.0234,0.0360,0.0267,0,0,0,0,0,0
2024-02-16 14:01:00,0.871,1.32,0.352,0.221,0.803,0.291,0.0417,0.0435,0.0189,0.0174,0.0270,0.0207,0,0,0,0,0,0
2024-02-16 14:01:10,0.491,0.578,0.194,0.227,0.938,0.290,0.0363,0.0372,0.0177,0.0177,0.0255,0.0201,0,0,0,0,0,0
2024-02-16 14:01:20,1.02,0.752,0.391,0.315,1.15,0.390,0.0600,0.0510,0.0249,0.0234,0.0354,0.0267,0,0,0,0,0,0
2024-02-16 14:01:30,0.713,0.599,0.283,0.244,0.838,0.300,0.0396,0.0396,0.0198,0.0180,0.0303,0.0210,0,0,0,0,0,0
2024-02-16 14:01:40,0.634,0.467,0.245,0.249,1.03,0.306,0.0387,0.0381,0.0186,0.0180,0.0282,0.0207,0,0,0,0,0,0
2024-02-16 14:01:50,0.767,0.966,0.343,0.372,1.37,0.418,0.0522,0.0519,0.0249,0.0234,0.0363,0.0267,0,0,0,0,0,0
2024-02-16 14:02:00,0.618,0.527,0.271,0.250,1.05,0.314,0.0405,0.0399,0.0198,0.0180,0.0306,0.0213,0,0,0,0,0,0
2024-02-16 14:02:10,0.556,0.446,0.228,0.228,0.763,0.265,0.0390,0.0381,0.0189,0.0180,0.0255,0.0195,0,0,0,0,0,0
2024-02-16 14:02:20,1.12,0.908,0.513,0.293,1.02,0.354,0.0510,0.0498,0.0252,0.0231,0.0330,0.0252,0,0,0,0,0,0
2024-02-16 14:02:30,1.40,0.741,0.251,0.248,0.741,0.265,0.0531,0.0456,0.0198,0.0174,0.0246,0.0189,0,0,0,0,0,0
2024-02-16 14:02:40,0.684,0.490,0.195,0.229,0.733,0.264,0.0387,0.0360,0.0180,0.0174,0.0234,0.0189,0,0,0,0,0,0
2024-02-16 14:02:50,1.35,1.50,0.467,0.272,1.09,0.381,0.0549,0.0591,0.0249,0.0237,0.0354,0.0261,0,0,0,0,0,0
2024-02-16 14:03:00,0.525,0.576,0.361,0.253,1.02,0.308,0.0390,0.0366,0.0186,0.0177,0.0246,0.0192,0,0,0,0,0,0
2024-02-16 14:03:10,0.496,0.744,0.251,0.236,1.09,0.305,0.0387,0.0372,0.0180,0.0174,0.0276,0.0198,0,0,0,0,0,0
2024-02-16 14:03:20,0.793,0.710,0.331,0.295,1.33,0.392,0.0516,0.0513,0.0249,0.0234,0.0351,0.0261,0,0,0,0,0,0
2024-02-16 14:03:30,6.72,2.65,0.262,0.216,0.774,0.267,0.163,0.0690,0.0210,0.0180,0.0285,0.0207,0,0,0,0,0,0
2024-02-16 14:03:40,1.03,0.553,0.221,0.208,0.875,0.302,0.0432,0.0381,0.0183,0.0180,0.0291,0.0201,0,0,0,0,0,0
2024-02-16 14:03:50,0.794,0.836,0.401,0.309,1.24,0.397,0.0516,0.0510,0.0249,0.0231,0.0354,0.0264,0,0,0,0,0,0
2024-02-16 14:04:00,0.944,0.475,0.257,0.221,0.706,0.267,0.0399,0.0381,0.0198,0.0177,0.0279,0.0201,0,0,0,0,0,0
2024-02-16 14:04:10,0.654,0.452,0.195,0.252,0.873,0.281,0.0399,0.0375,0.0189,0.0180,0.0282,0.0201,0,0,0,0,0,0
2024-02-16 14:04:20,0.871,0.746,0.379,0.300,1.28,0.394,0.0525,0.0513,0.0249,0.0237,0.0363,0.0261,0,0,0,0,0,0
2024-02-16 14:04:30,6.45,1.08,0.293,0.265,0.869,0.259,0.105,0.0513,0.0198,0.0180,0.0273,0.0195,0,0,0,0,0,0
2024-02-16 14:04:40,3.06,0.682,0.248,0.218,0.882,0.270,0.0435,0.0408,0.0186,0.0177,0.0273,0.0195,0,0,0,0,0,0
2024-02-16 14:04:50,1.05,0.838,0.349,0.343,1.21,0.389,0.0534,0.0513,0.0249,0.0234,0.0366,0.0261,0,0,0,0,0,0
2024-02-16 14:05:00,0.560,0.561,0.251,0.256,0.836,0.277,0.0372,0.0366,0.0183,0.0174,0.0252,0.0189,0,0,0,0,0,0
2024-02-16 14:05:10,0.458,0.404,0.245,0.198,0.954,0.300,0.0375,0.0363,0.0183,0.0177,0.0276,0.0195,0,0,0,0,0,0
2024-02-16 14:05:20,1.28,1.51,0.420,0.290,1.37,0.411,0.0690,0.0561,0.0252,0.0234,0.0366,0.0270,0,0,0,0,0,0
2024-02-16 14:05:30,6.81,2.36,0.256,0.227,0.791,0.516,0.152,0.0627,0.0201,0.0183,0.0294,0.0222,0,0,0,0,0,0
2024-02-16 14:05:40,0.588,0.475,0.251,0.261,1.13,0.265,0.0399,0.0411,0.0189,0.0180,0.0300,0.0201,0,0,0,0,0,0
2024-02-16 14:05:50,1.62,0.915,0.346,0.276,1.01,0.376,0.0567,0.0525,0.0252,0.0234,0.0315,0.0255,0,0,0,0,0,0
2024-02-16 14:06:00,0.632,0.473,0.284,0.223,0.701,0.254,0.0423,0.0378,0.0204,0.0180,0.0264,0.0198,0,0,0,0,0,0
2024-02-16 14:06:10,0.587,0.568,0.281,0.223,0.875,0.259,0.0408,0.0381,0.0189,0.0180,0.0291,0.0210,0,0,0,0,0,0
2024-02-16 14:06:20,0.692,0.669,0.308,0.329,1.06,0.355,0.0501,0.0492,0.0249,0.0234,0.0318,0.0252,0,0,0,0,0,0
2024-02-16 14:06:30,0.547,0.496,0.288,0.199,0.844,0.272,0.0378,0.0369,0.0183,0.0174,0.0228,0.0186,0,0,0,0,0,0
2024-02-16 14:06:40,0.504,0.484,0.288,0.223,1.04,0.267,0.0375,0.0372,0.0183,0.0174,0.0243,0.0192,0,0,0,0,0,0
2024-02-16 14:06:50,0.885,0.583,0.383,0.281,0.971,0.334,0.0504,0.0492,0.0249,0.0231,0.0306,0.0252,0,0,0,0,0,0
2024-02-16 14:07:00,0.537,0.479,0.247,0.221,0.833,0.256,0.0372,0.0357,0.0183,0.0174,0.0222,0.0186,0,0,0,0,0,0
2024-02-16 14:07:10,0.611,0.504,0.266,0.236,0.923,0.279,0.0381,0.0375,0.0189,0.0177,0.0258,0.0195,0,0,0,0,0,0
2024-02-16 14:07:20,8.81,2.68,0.381,0.287,1.10,0.347,0.170,0.0927,0.0267,0.0240,0.0393,0.0273,0,0,0,0,0,0
2024-02-16 14:07:30,1.27,2.15,0.284,0.252,1.24,0.311,0.0414,0.0501,0.0189,0.0177,0.0300,0.0207,0,0,0,0,0,0
2024-02-16 14:07:40,0.672,0.818,0.281,0.242,1.04,0.298,0.0432,0.0414,0.0198,0.0180,0.0309,0.0210,0,0,0,0,0,0
2024-02-16 14:07:50,0.860,1.20,0.388,0.346,1.57,0.363,0.0507,0.0513,0.0252,0.0234,0.0336,0.0258,0,0,0,0,0,0
2024-02-16 14:08:00,5.65,0.430,0.241,0.238,0.710,0.257,0.0723,0.0387,0.0189,0.0183,0.0273,0.0204,0,0,0,0,0,0
2024-02-16 14:08:10,0.515,0.483,0.235,0.279,1.07,0.322,0.0405,0.0408,0.0195,0.0180,0.0324,0.0213,0,0,0,0,0,0
2024-02-16 14:08:20,0.893,1.25,0.320,0.300,1.31,0.373,0.0525,0.0513,0.0252,0.0234,0.0363,0.0261,0,0,0,0,0,0
2024-02-16 14:08:30,0.712,0.514,0.243,0.276,0.987,0.257,0.0372,0.0372,0.0180,0.0174,0.0249,0.0189,0,0,0,0,0,0
2024-02-16 14:08:40,0.590,0.506,0.264,0.227,0.946,0.280,0.0378,0.0369,0.0189,0.0174,0.0237,0.0186,0,0,0,0,0,0
2024-02-16 14:08:50,0.846,0.678,0.364,0.272,1.01,0.359,0.0510,0.0492,0.0249,0.0231,0.0315,0.0249,0,0,0,0,0,0
2024-02-16 14:09:00,0.791,0.887,0.233,0.216,0.968,0.291,0.0402,0.0456,0.0180,0.0180,0.0243,0.0189,0,0,0,0,0,0
2024-02-16 14:09:10,1.04,0.561,0.269,0.240,0.867,0.254,0.0492,0.0384,0.0189,0.0177,0.0246,0.0189,0,0,0,0,0,0
2024-02-16 14:09:20,13.2,7.87,0.461,0.281,0.970,0.349,0.211,0.121,0.0273,0.0240,0.0381,0.0270,0,0,0,0,0,0
2024-02-16 14:09:30,0.575,0.700,0.244,0.239,0.898,0.279,0.0393,0.0375,0.0186,0.0177,0.0243,0.0186,0,0,0,0,0,0
2024-02-16 14:09:40,0.603,1.36,0.277,0.212,0.871,0.273,0.0426,0.0438,0.0204,0.0180,0.0291,0.0198,0,0,0,0,0,0
2024-02-16 14:09:50,0.831,0.850,0.426,0.311,1.24,0.369,0.0534,0.0504,0.0258,0.0234,0.0330,0.0249,0,0,0,0,0,0
2024-02-16 14:10:00,1.10,0.521,0.263,0.200,0.677,0.261,0.0396,0.0378,0.0183,0.0180,0.0243,0.0186,0,0,0,0,0,0
2024-02-16 14:10:10,0.518,0.399,0.286,0.205,0.841,0.271,0.0414,0.0393,0.0198,0.0177,0.0345,0.0216,0,0,0,0,0,0
2024-02-16 14:10:20,0.639,0.758,0.482,0.327,1.23,0.350,0.0519,0.0501,0.0258,0.0237,0.0327,0.0249,0,0,0,0,0,0
2024-02-16 14:10:30,0.701,0.739,0.196,0.239,0.719,0.269,0.0387,0.0366,0.0183,0.0174,0.0219,0.0183,0,0,0,0,0,0
2024-02-16 14:10:40,1.09,0.491,0.244,0.227,0.832,0.281,0.0408,0.0372,0.0189,0.0174,0.0237,0.0195,0,0,0,0,0,0
2024-02-16 14:10:50,1.25,1.17,0.424,0.327,1.19,0.402,0.0525,0.0570,0.0255,0.0240,0.0330,0.0258,0,0,0,0,0,0
2024-02-16 14:11:00,0.689,0.585,0.211,0.200,0.885,0.293,0.0372,0.0366,0.0183,0.0177,0.0240,0.0192,0,0,0,0,0,0
