sep=,
"Time","worker"
2024-02-14 19:12:30,12.8
2024-02-14 19:12:40,12.8
2024-02-14 19:12:50,12.8
2024-02-14 19:13:00,11.4
2024-02-14 19:13:10,12.6
2024-02-14 19:13:20,12.8
2024-02-14 19:13:30,12
2024-02-14 19:13:40,7.20
2024-02-14 19:13:50,12.8
2024-02-14 19:14:00,12.8
2024-02-14 19:14:10,12.8
2024-02-14 19:14:20,12.8
2024-02-14 19:14:30,12.1
2024-02-14 19:14:40,11.9
2024-02-14 19:14:50,12.8
2024-02-14 19:15:00,12.8
2024-02-14 19:15:10,11.4
2024-02-14 19:15:20,12.6
2024-02-14 19:15:30,12.8
2024-02-14 19:15:40,6.40
2024-02-14 19:15:50,12.8
2024-02-14 19:16:00,12.8
2024-02-14 19:16:10,11.2
2024-02-14 19:16:20,12.8
2024-02-14 19:16:30,12.8
2024-02-14 19:16:40,12.1
2024-02-14 19:16:50,11.9
2024-02-14 19:17:00,12.8
2024-02-14 19:17:10,12.8
2024-02-14 19:17:20,12.8
2024-02-14 19:17:30,12.1
2024-02-14 19:17:40,7.10
2024-02-14 19:17:50,12.8
2024-02-14 19:18:00,12.8
2024-02-14 19:18:10,12.8
2024-02-14 19:18:20,11.3
2024-02-14 19:18:30,12.7
2024-02-14 19:18:40,12.8
2024-02-14 19:18:50,11.2
2024-02-14 19:19:00,12.8
2024-02-14 19:19:10,12.8
2024-02-14 19:19:20,12.8
2024-02-14 19:19:30,11.2
2024-02-14 19:19:40,8
2024-02-14 19:19:50,12.8
2024-02-14 19:20:00,12.8
2024-02-14 19:20:10,12.1
2024-02-14 19:20:20,12
2024-02-14 19:20:30,12.7
2024-02-14 19:20:40,12.8
2024-02-14 19:20:50,12.8
2024-02-14 19:21:00,11.3
2024-02-14 19:21:10,12.7
2024-02-14 19:21:20,12.8
2024-02-14 19:21:30,12.8
2024-02-14 19:21:40,7.20
2024-02-14 19:21:50,9.80
2024-02-14 19:22:00,11.8
2024-02-14 19:22:10,12.1
2024-02-14 19:22:20,12.7
2024-02-14 19:22:30,12.8
2024-02-14 19:22:40,11.2
2024-02-14 19:22:50,12.8
2024-02-14 19:23:00,12.8
2024-02-14 19:23:10,12.1
2024-02-14 19:23:20,11.9
2024-02-14 19:23:30,12.8
2024-02-14 19:23:40,12
2024-02-14 19:23:50,12.1
2024-02-14 19:24:00,12.7
2024-02-14 19:24:10,12
2024-02-14 19:24:20,12.8
2024-02-14 19:24:30,12.8
2024-02-14 19:24:40,12.8
2024-02-14 19:24:50,11.2
2024-02-14 19:25:00,12.8
2024-02-14 19:25:10,12.8
2024-02-14 19:25:20,12.8
2024-02-14 19:25:30,11.3
2024-02-14 19:25:40,8.70
2024-02-14 19:25:50,12
2024-02-14 19:26:00,12.1
2024-02-14 19:26:10,12.7
2024-02-14 19:26:20,12.8
2024-02-14 19:26:30,12
2024-02-14 19:26:40,12
2024-02-14 19:26:50,12.8
2024-02-14 19:27:00,12.8
2024-02-14 19:27:10,11.2
2024-02-14 19:27:20,12.8
2024-02-14 19:27:30,12.8
2024-02-14 19:27:40,9.60
2024-02-14 19:27:50,11.2
2024-02-14 19:28:00,12
2024-02-14 19:28:10,12.8
2024-02-14 19:28:20,12.1
2024-02-14 19:28:30,12.7
2024-02-14 19:28:40,12
2024-02-14 19:28:50,12.1
2024-02-14 19:29:00,12.7
2024-02-14 19:29:10,12.1
2024-02-14 19:29:20,12.7
2024-02-14 19:29:30,12
2024-02-14 19:29:40,11.2
2024-02-14 19:29:50,10.4
2024-02-14 19:30:00,11.4
2024-02-14 19:30:10,12.6
2024-02-14 19:30:20,12.8
2024-02-14 19:30:30,12.8
2024-02-14 19:30:40,11.2
2024-02-14 19:30:50,12.8
2024-02-14 19:31:00,12.8
2024-02-14 19:31:10,12.8
2024-02-14 19:31:20,11.2
2024-02-14 19:31:30,12.8
2024-02-14 19:31:40,12
2024-02-14 19:31:50,0
2024-02-14 19:32:00,0
2024-02-14 19:32:10,0
2024-02-14 19:32:20,0
2024-02-14 19:32:30,0
2024-02-14 19:32:40,0
2024-02-14 19:32:50,0
2024-02-14 19:33:00,0
2024-02-14 19:33:10,0
2024-02-14 19:33:20,0
2024-02-14 19:33:30,0
2024-02-14 19:33:40,0
2024-02-14 19:33:50,0
2024-02-14 19:34:00,0
2024-02-14 19:34:10,0
2024-02-14 19:34:20,0
2024-02-14 19:34:30,0
2024-02-14 19:34:40,0
2024-02-14 19:34:50,0
2024-02-14 19:35:00,0
2024-02-14 19:35:10,0
2024-02-14 19:35:20,0
2024-02-14 19:35:30,0
2024-02-14 19:35:40,0
2024-02-14 19:35:50,0
2024-02-14 19:36:00,0
2024-02-14 19:36:10,0
2024-02-14 19:36:20,0
2024-02-14 19:36:30,0
2024-02-14 19:36:40,0
2024-02-14 19:36:50,0
2024-02-14 19:37:00,0
2024-02-14 19:37:10,0
2024-02-14 19:37:20,0
2024-02-14 19:37:30,0
2024-02-14 19:37:40,0
2024-02-14 19:37:50,72.4
2024-02-14 19:38:00,76
2024-02-14 19:38:10,75.7
2024-02-14 19:38:20,76
2024-02-14 19:38:30,76
2024-02-14 19:38:40,73.6
2024-02-14 19:38:50,88.8
2024-02-14 19:39:00,145
2024-02-14 19:39:10,102
2024-02-14 19:39:20,141
2024-02-14 19:39:30,136
2024-02-14 19:39:40,137
2024-02-14 19:39:50,92.8
2024-02-14 19:40:00,75.9
2024-02-14 19:40:10,75.2
2024-02-14 19:40:20,76
2024-02-14 19:40:30,76
2024-02-14 19:40:40,74.4
2024-02-14 19:40:50,73
2024-02-14 19:41:00,67.9
2024-02-14 19:41:10,75.3
2024-02-14 19:41:20,75
2024-02-14 19:41:30,74.4
2024-02-14 19:41:40,73.7
2024-02-14 19:41:50,74.3
2024-02-14 19:42:00,73.7
2024-02-14 19:42:10,75
2024-02-14 19:42:20,76.5
2024-02-14 19:42:30,74.9
2024-02-14 19:42:40,75.1
2024-02-14 19:42:50,62.3
2024-02-14 19:43:00,36.9
2024-02-14 19:43:10,75.2
2024-02-14 19:43:20,74.5
2024-02-14 19:43:30,75.1
2024-02-14 19:43:40,73.6
2024-02-14 19:43:50,75.2
2024-02-14 19:44:00,74.3
2024-02-14 19:44:10,73.6
2024-02-14 19:44:20,75.3
2024-02-14 19:44:30,73.4
2024-02-14 19:44:40,75.4
2024-02-14 19:44:50,72.8
2024-02-14 19:45:00,36
2024-02-14 19:45:10,76
2024-02-14 19:45:20,76
2024-02-14 19:45:30,74.5
2024-02-14 19:45:40,75.9
2024-02-14 19:45:50,74.6
2024-02-14 19:46:00,75.8
2024-02-14 19:46:10,75.9
2024-02-14 19:46:20,74.6
2024-02-14 19:46:30,74.4
2024-02-14 19:46:40,74.3
