sep=,
"Time","CompleteJob (INTERNAL)","CompleteJob (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","FailJob (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-10 19:31:40,0,0,16.3,129,1.90,0,0,0,0,0,148
2024-02-10 19:31:50,0,0,12.5,141,0,0,0,0,0,0,153
2024-02-10 19:32:00,0,0.300,13.2,142,0,0,0,0,0,0,156
2024-02-10 19:32:10,0,0,13.8,142,0,0,0,0,0,0,155
2024-02-10 19:32:20,0,0,12.5,146,0,0,0,0,0,0,158
2024-02-10 19:32:30,0,2.20,13.1,144,0,0,0,0,0,0,159
2024-02-10 19:32:40,0,0,11.1,168,2.10,0,0,0,0,0,182
2024-02-10 19:32:50,0,0,7.50,208,0.300,0,0,0,0,0,216
2024-02-10 19:33:00,0,6,5.90,179,0,0,0,0,0,0,191
2024-02-10 19:33:10,0,0,11.5,144,0,0,0,0,0,0,156
2024-02-10 19:33:20,0,0,12.8,142,0,0,0,0,0,0,155
2024-02-10 19:33:30,0,0,13.5,146,0,0,0,0,0,0,160
2024-02-10 19:33:40,0,0,13.1,145,0,0,0,0,0,0,158
2024-02-10 19:33:50,0,0,14.4,146,0,0,0,0,0,0,160
2024-02-10 19:34:00,0,2.80,13.3,143,0,0,0,0,0,0,159
2024-02-10 19:34:10,0,0,8.20,74.2,0,0,0,0,0,0,82.4
2024-02-10 19:34:20,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:34:30,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:34:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:34:50,0,0,12.9,92.4,2.40,0,0,0,0,0,108
2024-02-10 19:35:00,0,0,12.6,145,0,0,0,0,0,0,158
2024-02-10 19:35:10,0,0,13.1,144,0,0,0,0,0,0,157
2024-02-10 19:35:20,0,0,12.7,142,0,0,0,0,0,0,154
2024-02-10 19:35:30,0,1.40,11.8,143,0,0,0,0,0,0,156
2024-02-10 19:35:40,0,0,6.20,90.7,0,0,0,0,0,0,96.9
2024-02-10 19:35:50,0,0,11.7,150,1.20,0,0,0,0,0,163
2024-02-10 19:36:00,0,0,9,222,1.20,0,0,0,0,0,232
2024-02-10 19:36:10,0,0,8.30,228,0,0,0,0,0,0,236
2024-02-10 19:36:20,0,0,10,173,0,0,0,0,0,0,183
2024-02-10 19:36:30,0,1.40,13.8,143,0,0,0,0,0,0,159
2024-02-10 19:36:40,0,0,13.5,143,0,0,0,0,0,0,157
2024-02-10 19:36:50,0,0,12.6,143,0,0,0,0,0,0,156
2024-02-10 19:37:00,0,0,12.8,141,0,0,0,0,0,0,154
2024-02-10 19:37:10,0,0,13.1,146,0,0,0,0,0,0,159
2024-02-10 19:37:20,0,0,9.90,97.5,0,0,0,0,0,0,107
2024-02-10 19:37:30,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:37:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:37:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:38:00,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:38:10,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:38:20,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-10 19:38:30,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:38:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:38:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:39:00,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:39:10,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:39:20,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:39:30,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-10 19:39:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:39:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:40:00,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:40:10,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:40:20,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:40:30,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-10 19:40:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:40:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:41:00,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:41:10,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:41:20,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:41:30,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:41:40,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-10 19:41:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:42:00,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:42:10,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:42:20,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:42:30,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:42:40,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-10 19:42:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 19:43:00,0,0,8.30,42.5,2.50,0,0,0,0,0,53.3
2024-02-10 19:43:10,0,0,12.7,224,2.30,0,0,0,0,0,239
2024-02-10 19:43:20,0,0,7.20,216,0,0,0,0,0,0,224
2024-02-10 19:43:30,0,6.20,7,208,0,0,0,0,0,0,222
2024-02-10 19:43:40,0,0,6.80,200,0,0,0,0,0,0,207
2024-02-10 19:43:50,0,0,6.10,186,0,0,0,0,0,0,192
2024-02-10 19:44:00,0,1,9.30,233,0,0,0,0,0,0,243
2024-02-10 19:44:10,0,0,8.50,226,0.800,0,0,0,0,0.100,235
2024-02-10 19:44:20,0,0,5.40,218,2.30,0,0,0,0,0.200,226
2024-02-10 19:44:30,0,0,4.40,200,1.30,0,0,0,0,0.100,206
2024-02-10 19:44:40,0,0,4,180,0,0,0,0,0,0,184
2024-02-10 19:44:50,0,0,3.70,165,0,0,0,0,0,0,168
2024-02-10 19:45:00,0,0,3.80,178,0,0,0,0,0.100,0,182
2024-02-10 19:45:10,0,0,1,34.2,0,0,0,0,0.100,0,35.3
2024-02-10 19:45:20,0,0,0.200,18.6,0,0,0,0,0.100,0,18.9
2024-02-10 19:45:30,0,0,0.400,24.9,0,0,0,0,0.200,0,25.5
2024-02-10 19:45:40,0,0,1.50,66.9,0,0,0,0,0.200,0,68.6
2024-02-10 19:45:50,0,0,1.40,63.8,0,0,0,0,0.200,0,65.4
2024-02-10 19:46:00,0,0,1.50,70.7,0,0,0,0,0.200,0,72.4
2024-02-10 19:46:10,0,0,1.30,59.6,0,0,0,0,0.200,0,61.1
2024-02-10 19:46:20,0,0,1.30,61.3,0,0,0,0,0.200,0,62.8
2024-02-10 19:46:30,0,0,1.30,48.4,1.30,0,0,0,0.200,0.100,51.3
2024-02-10 19:46:40,0,0,0.900,49.1,2.50,0,0,0,0.100,0.900,53.5
2024-02-10 19:46:50,0,0,1.50,70.1,0,0,0,0,0.300,0,71.9
2024-02-10 19:47:00,0,0,0.500,22.7,0,0,0,0,0.200,0,23.4
2024-02-10 19:47:10,0,0,1.50,68.6,0,0,0,0,0.200,0,70.3
2024-02-10 19:47:20,0,0,1,47.7,0,0,0,0,0.200,0,48.9
2024-02-10 19:47:30,0,0,1.40,65.2,0,0,0,0,0.200,0,66.8
2024-02-10 19:47:40,0,0,1.40,55.3,0.400,0,0,0,0.100,0.300,57.5
2024-02-10 19:47:50,0,0,0.800,48.6,3,0,0,0,0.200,1.10,53.7
2024-02-10 19:48:00,0,0,1.30,58.1,0,0,0,0,0.200,0,59.6
2024-02-10 19:48:10,0,0,1.50,71.3,0,0,0,0,0.200,0,73
2024-02-10 19:48:20,0,0,1,48.8,0,0,0,0,0.200,0,50
2024-02-10 19:48:30,0,0,2,91.5,0,0,0,0,0.200,0,93.7
2024-02-10 19:48:40,0,0,2,83.4,0,0,0,0,0.200,0,85.6
2024-02-10 19:48:50,0,0,2.10,99.7,0,0,0,0,0.200,0,102
2024-02-10 19:49:00,0,0,2.10,92.2,0,0,0,0,0.100,0,94.4
2024-02-10 19:49:10,0,0,4.80,217,0,0,0,0,0.100,0,222
2024-02-10 19:49:20,0,0,1.70,64.2,0,0,0,0,0.200,0,66.1
2024-02-10 19:49:30,0,0,1.30,57.7,0,0,0,0,0.200,0,59.2
2024-02-10 19:49:40,0,0,0.800,55.7,0,0,0,0,0.100,0,56.6
2024-02-10 19:49:50,0,0,2,92.1,0.100,0,0,0,0.200,0,94.4
2024-02-10 19:50:00,0,0,1.40,65.2,2.50,0,0,0,0.200,1.70,71.0
2024-02-10 19:50:10,0,0,2,93.8,0.400,0,0,0,0.200,0.100,96.5
2024-02-10 19:50:20,0,0,1.90,89.3,0,0,0,0,0.200,0,91.4
2024-02-10 19:50:30,0,0,1.70,60.2,0,0,0,0,0.200,0,62.1
2024-02-10 19:50:40,0,0,1.90,63.1,0,0,0,0,0.200,0,65.2
2024-02-10 19:50:50,0,0,1.60,90.3,0,0,0,0,0.200,0,92.1
2024-02-10 19:51:00,0,0,0.800,65.5,0,0,0,0,0.100,0,66.4
2024-02-10 19:51:10,0,0,1.30,57.6,2.80,0,0,0,0.200,0.800,62.7
2024-02-10 19:51:20,0,0,2.70,121,0.400,0,0,0,0.200,0.800,125
2024-02-10 19:51:30,0,0,2.10,94.2,0,0,0,0,0.200,0,96.5
2024-02-10 19:51:40,0,0,2.50,113,0,0,0,0,0.200,0,116
2024-02-10 19:51:50,0,0,2,90.2,0,0,0,0,0.200,0,92.4
2024-02-10 19:52:00,0,0,1.50,74,0,0,0,0,0.200,0,75.7
2024-02-10 19:52:10,0,0,2,57.2,0,0,0,0,0.200,0,59.4
2024-02-10 19:52:20,0,0,1.10,88,0,0,0,0,0.100,0,89.2
2024-02-10 19:52:30,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 19:52:40,0,0,2.10,98.3,0,0,0,0,0.200,0,101
2024-02-10 19:52:50,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 19:53:00,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 19:53:10,0,0,1.70,80.3,0,0,0,0,0.200,0,82.2
2024-02-10 19:53:20,0,0,1.70,80.3,1.60,0,0,0,0.200,1.80,85.6
2024-02-10 19:53:30,0,0,2.30,107,0.600,0,0,0,0.200,0.800,111
2024-02-10 19:53:40,0,0,2.30,107,0,0,0,0,0.200,0,110
2024-02-10 19:53:50,0,0,2.20,103,0,0,0,0,0.200,0,105
2024-02-10 19:54:00,0,0,2.60,117,0,0,0,0,0.200,0,119
2024-02-10 19:54:10,0,0,2.40,108,0,0,0,0,0.200,0,110
2024-02-10 19:54:20,0,0,2.50,93.3,0,0,0,0,0.200,0,96
2024-02-10 19:54:30,0,0,2.20,95.6,1.40,0,0,0,0.200,1.40,101
2024-02-10 19:54:40,0,0,2.10,81.7,1.40,0,0,0,0.200,0.600,86
2024-02-10 19:54:50,0,0,2.10,98.6,0,0,0,0,0.200,0,101
2024-02-10 19:55:00,0,0,1,93.4,0,0,0,0,0.100,0,94.5
2024-02-10 19:55:10,0,0,2.10,98.3,0,0,0,0,0.200,0,101
2024-02-10 19:55:20,0,0,2,93.8,0,0,0,0,0.200,0,96
2024-02-10 19:55:30,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 19:55:40,0,0,1.90,77.7,0,0,0,0,0.200,0,79.8
2024-02-10 19:55:50,0,0,1.80,96.4,0,0,0,0,0.200,0,98.4
2024-02-10 19:56:00,0,0,1.70,80.3,0,0,0,0,0.200,0,82.2
2024-02-10 19:56:10,0,0,1.10,53.3,0,0,0,0,0.200,0,54.6
2024-02-10 19:56:20,0,0,2,93.8,0,0,0,0,0.200,0,96
2024-02-10 19:56:30,0,0,2.10,98.3,0,0,0,0,0.200,0,101
2024-02-10 19:56:40,0,0,2.10,73,1.30,0,0,0,0.200,0.700,77.3
2024-02-10 19:56:50,0,0,2.10,74.3,1.50,0,0,0,0.200,1.30,79.4
2024-02-10 19:57:00,0,0,1.80,101,0,0,0,0,0.100,0,103
2024-02-10 19:57:10,0,0,1.20,89.3,0,0,0,0,0.200,0,90.7
2024-02-10 19:57:20,0,0,2,93.8,0,0,0,0,0.200,0,96
2024-02-10 19:57:30,0,6.40,1.50,64.9,0,0,0,0,0.200,0,73.0
2024-02-10 19:57:40,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 19:57:50,0,0,1.60,75.8,1,0,0,0,0.200,0.900,79.5
2024-02-10 19:58:00,0,0,1.10,53.3,2,0,0,0,0.200,0.900,57.5
2024-02-10 19:58:10,0,0,1.60,75.8,0,0,0,0,0.200,0,77.6
2024-02-10 19:58:20,0,0,1.60,75.8,0,0,0,0,0.200,0,77.6
2024-02-10 19:58:30,0,0,2.30,107,0,0,0,0,0.200,0,110
2024-02-10 19:58:40,0,0,2.80,129,0,0,0,0,0.200,0,132
2024-02-10 19:58:50,0,0,2.70,125,0,0,0,0,0.200,0,128
2024-02-10 19:59:00,0,0,1.80,47.1,0,0,0,0,0.200,0,49.1
2024-02-10 19:59:10,0,0,2.70,108,0,0,0,0,0.200,0,111
2024-02-10 19:59:20,0,0,1.10,105,0,0,0,0,0.100,0,106
2024-02-10 19:59:30,0,0,2.10,95.7,0,0,0,0,0.200,0,98
2024-02-10 19:59:40,0,0,2.10,98.3,0,0,0,0,0.200,0,101
2024-02-10 19:59:50,0,0,2.30,107,0,0,0,0,0.200,0,110
2024-02-10 20:00:00,0,0,2,93.8,0.500,0,0,0,0.200,0.700,97.2
2024-02-10 20:00:10,0,0,1.80,84.8,2.60,0,0,0,0.200,1,90.4
2024-02-10 20:00:20,0,0,1.90,89.3,0,0,0,0,0.200,0,91.4
2024-02-10 20:00:30,0,0,1.70,80.3,0,0,0,0,0.200,0,82.2
2024-02-10 20:00:40,0,0,1.80,69.7,0,0,0,0,0.200,0,71.7
2024-02-10 20:00:50,0,0,1.70,95.4,0,0,0,0,0.200,0,97.3
2024-02-10 20:01:00,0,0,1.70,77.4,0,0,0,0,0.200,0,79.3
2024-02-10 20:01:10,0,0,2.40,115,0.100,0,0,0,0.200,1,118
2024-02-10 20:01:20,0,0,2.60,112,2.50,0,0,0,0.200,1.20,118
2024-02-10 20:01:30,0,0,1.50,80.6,0,0,0,0,0.200,0,82.3
2024-02-10 20:01:40,0,0,2.60,84.3,0,0,0,0,0.200,0,87.1
2024-02-10 20:01:50,0,0,2.30,124,0,0,0,0,0.200,0,127
2024-02-10 20:02:00,0,0,2.10,91.5,0,0,0,0,0.200,0,93.8
2024-02-10 20:02:10,0,0,2.20,90.7,0,0,0,0,0.200,0,93.1
2024-02-10 20:02:20,0,0,2,99.6,0,0,0,0,0.200,0,102
2024-02-10 20:02:30,0,0,1.70,79.7,0,0,0,0,0.200,0,81.6
2024-02-10 20:02:40,0,0,1.90,81.4,0,0,0,0,0.200,0,83.5
2024-02-10 20:02:50,0,0,1.60,81.8,0,0,0,0,0.100,0,83.5
2024-02-10 20:03:00,0,0,1,82.3,0,0,0,0,0.200,0,83.5
2024-02-10 20:03:10,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 20:03:20,0,0,2.40,112,0.100,0,0,0,0.200,0,115
2024-02-10 20:03:30,0,0,2.10,98.3,3,0,0,0,0.200,1.70,105
2024-02-10 20:03:40,0,0,1.90,89.3,0,0,0,0,0.200,0,91.4
2024-02-10 20:03:50,0,0,1.50,71.3,0,0,0,0,0.200,0,73
2024-02-10 20:04:00,0,0,2.60,121,0,0,0,0,0.200,0,124
2024-02-10 20:04:10,0,0,2.60,121,0,0,0,0,0.200,0,124
2024-02-10 20:04:20,0,0,2,92.2,0,0,0,0,0.200,0,94.4
2024-02-10 20:04:30,0,0,2.20,63.7,0,0,0,0,0.200,0,66.1
2024-02-10 20:04:40,0,0,2.10,99.5,3.20,0,0,0,0.200,1.40,106
2024-02-10 20:04:50,0,0,1,81.9,0,0,0,0,0.100,0.200,83.2
2024-02-10 20:05:00,0,0,2,98.3,0,0,0,0,0.200,0,101
2024-02-10 20:05:10,0,0,2.10,98.3,0,0,0,0,0.200,0,101
2024-02-10 20:05:20,0,0,2.10,98.3,0,0,0,0,0.200,0,101
2024-02-10 20:05:30,0,6.40,1.60,69.4,0,0,0,0,0.200,0,77.6
2024-02-10 20:05:40,0,0,1.90,89.3,0,0,0,0,0.200,0,91.4
2024-02-10 20:05:50,0,0,1.90,89.3,0,0,0,0,0.200,0,91.4
2024-02-10 20:06:00,0,0,2.10,98.3,0,0,0,0,0.200,0,101
2024-02-10 20:06:10,0,0,2.40,112,0,0,0,0,0.200,0,114
2024-02-10 20:06:20,0,0,2,93.8,0,0,0,0,0.200,0,96
2024-02-10 20:06:30,0,0,2,93.8,0,0,0,0,0.200,0,96
2024-02-10 20:06:40,0,0,2.20,69,0,0,0,0,0.200,0,71.4
2024-02-10 20:06:50,0,0,1.90,87.5,2.90,0,0,0,0.200,1.20,93.7
2024-02-10 20:07:00,0,0,0.900,78,0,0,0,0,0.100,0.700,79.7
2024-02-10 20:07:10,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 20:07:20,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 20:07:30,0,0,1.70,80.3,0,0,0,0,0.200,0,82.2
2024-02-10 20:07:40,0,0,1.60,75.8,0,0,0,0,0.200,0,77.6
2024-02-10 20:07:50,0,0,1.70,80.3,0,0,0,0,0.200,0,82.2
2024-02-10 20:08:00,0,0,1.50,71.3,2.20,0,0,0,0.200,1.40,76.6
2024-02-10 20:08:10,0,0,1,32.5,1.20,0,0,0,0.200,0,34.9
2024-02-10 20:08:20,0,0,2.20,89,0,0,0,0,0.200,0,91.4
2024-02-10 20:08:30,0,0,2.50,90,0,0,0,0,0.200,0,92.7
2024-02-10 20:08:40,0,0,1.40,121,0,0,0,0,0.100,0,123
2024-02-10 20:08:50,0,0,2.50,116,0,0,0,0,0.200,0,119
2024-02-10 20:09:00,0,0,2.20,103,0,0,0,0,0.200,0,105
2024-02-10 20:09:10,0,0,2.50,116,0,0,0,0,0.200,0,119
2024-02-10 20:09:20,0,0,2.60,112,0,0,0,0,0.200,0,115
2024-02-10 20:09:30,0,0,2.40,96.4,0,0,0,0,0.200,0,99.0
2024-02-10 20:09:40,0,0,2.10,96.7,0,0,0,0,0.200,0,99
2024-02-10 20:09:50,0,0,2.10,92.1,0,0,0,0,0.200,0,94.4
2024-02-10 20:10:00,0,0,1.20,83.4,0,0,0,0,0.100,0,84.7
2024-02-10 20:10:10,0,0,1.40,71.3,2.30,0,0,0,0.200,0.800,76
2024-02-10 20:10:20,0,0,1.80,84.8,0.600,0,0,0,0.200,1.10,88.5
2024-02-10 20:10:30,0,0,1.10,53.3,0,0,0,0,0.200,0,54.6
2024-02-10 20:10:40,0,0,1.60,75.8,0,0,0,0,0.200,0,77.6
2024-02-10 20:10:50,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 20:11:00,0,0,1.60,75.8,0,0,0,0,0.200,0,77.6
2024-02-10 20:11:10,0,0,2.50,104,0,0,0,0,0.200,0,107
2024-02-10 20:11:20,0,0,2.60,117,1.40,0,0,0,0.200,1.50,123
2024-02-10 20:11:30,0,0,2.60,94.2,1.60,0,0,0,0.200,0.300,98.9
2024-02-10 20:11:40,0,0,2.40,115,0,0,0,0,0.200,0,117
2024-02-10 20:11:50,0,0,0.200,49.1,0,0,0,0,0.100,0,49.4
2024-02-10 20:12:00,0,0,2.20,103,0,0,0,0,0.200,0,105
2024-02-10 20:12:10,0,0,2.20,103,0,0,0,0,0.200,0,105
2024-02-10 20:12:20,0,0,1.60,75.8,0,0,0,0,0.200,0,77.6
2024-02-10 20:12:30,0,0,2,93.8,0,0,0,0,0.200,0,96
2024-02-10 20:12:40,0,0,1.90,89.3,0,0,0,0,0.200,0,91.4
2024-02-10 20:12:50,0,0,1.90,89.3,0,0,0,0,0.200,0,91.4
2024-02-10 20:13:00,0,0,2,93.8,0,0,0,0,0.200,0,96
2024-02-10 20:13:10,0,0,1.70,80.3,0,0,0,0,0.200,0,82.2
2024-02-10 20:13:20,0,0,2.40,80.2,0,0,0,0,0.200,0,82.8
2024-02-10 20:13:30,0,0,2.40,96.4,1.80,0,0,0,0.200,0.400,101
2024-02-10 20:13:40,0,0,2.40,118,1.60,0,0,0,0.200,1,123
2024-02-10 20:13:50,0,0,2.40,110,0,0,0,0,0.200,0,113
2024-02-10 20:14:00,0,0,1.20,98.6,0,0,0,0,0.100,0,99.9
2024-02-10 20:14:10,0,0,2.50,116,0,0,0,0,0.200,0,119
2024-02-10 20:14:20,0,0,1.50,71.3,0,0,0,0,0.200,0,73
2024-02-10 20:14:30,0,0,2.30,107,0,0,0,0,0.200,0,110
2024-02-10 20:14:40,0,0,2.30,107,1,0,0,0,0.200,0.800,112
2024-02-10 20:14:50,0,0,2,93.8,2,0,0,0,0.200,1,99
2024-02-10 20:15:00,0,0,1.90,89.3,0,0,0,0,0.200,0,91.4
2024-02-10 20:15:10,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 20:15:20,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 20:15:30,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 20:15:40,0,0,1.80,66.2,0,0,0,0,0.200,0,68.2
2024-02-10 20:15:50,0,0,1.70,98.6,0,0,0,0,0.200,0,101
2024-02-10 20:16:00,0,0,1.70,78.1,0,0,0,0,0.200,0,80
2024-02-10 20:16:10,0,0,1.60,75.7,0,0,0,0,0.200,0,77.5
2024-02-10 20:16:20,0,0,2.30,62.4,0,0,0,0,0.200,0,64.9
2024-02-10 20:16:30,0,0,2.60,119,0,0,0,0,0.200,0,122
2024-02-10 20:16:40,0,0,2.60,117,0,0,0,0,0.200,0,120
2024-02-10 20:16:50,0,0,2.30,115,1,0,0,0,0.200,0.200,119
2024-02-10 20:17:00,0,0,2.30,96.6,1.70,0,0,0,0.100,1.90,103
2024-02-10 20:17:10,0,0,1,103,0,0,0,0,0.200,0,104
2024-02-10 20:17:20,0,0,2.10,98.3,0,0,0,0,0.200,0,101
2024-02-10 20:17:30,0,0,1.90,89.3,0,0,0,0,0.200,0,91.4
2024-02-10 20:17:40,0,0,1.50,71.3,0,0,0,0,0.200,0,73
2024-02-10 20:17:50,0,0,1.60,75.8,0,0,0,0,0.200,0,77.6
2024-02-10 20:18:00,0,0,1.80,71,0.100,0,0,0,0.200,0.900,74
2024-02-10 20:18:10,0,0,2.10,112,1.80,0,0,0,0.200,2,118
2024-02-10 20:18:20,0,0,2.40,104,0,0,0,0,0.200,0,106
2024-02-10 20:18:30,0,0,2.30,83.7,0,0,0,0,0.200,0,86.2
2024-02-10 20:18:40,0,0,1.90,112,0,0,0,0,0.200,0,114
2024-02-10 20:18:50,0,0,2.10,68.3,0,0,0,0,0.200,0,70.6
2024-02-10 20:19:00,0,0,1,86.2,0,0,0,0,0.100,0,87.3
2024-02-10 20:19:10,0,0,3,139,0,0,0,0,0.200,0,142
2024-02-10 20:19:20,0,0,2.60,121,0,0,0,0,0.200,0,124
2024-02-10 20:19:30,0,0,2.70,125,0,0,0,0,0.200,0,128
2024-02-10 20:19:40,0,0,2.30,107,0,0,0,0,0.200,0,110
2024-02-10 20:19:50,0,0,2.30,107,0,0,0,0,0.200,0,110
2024-02-10 20:20:00,0,0,1.20,57.8,0,0,0,0,0.200,0,59.2
2024-02-10 20:20:10,0,0,1.30,62.3,0.400,0,0,0,0.200,0,64.2
2024-02-10 20:20:20,0,0,1.90,89.3,2.40,0,0,0,0.200,2,95.8
2024-02-10 20:20:30,0,0,1.80,55.9,0,0,0,0,0.200,0,57.9
2024-02-10 20:20:40,0,0,1.60,99.2,0,0,0,0,0.200,0,101
2024-02-10 20:20:50,0,0,1.80,89.8,0,0,0,0,0.200,0,91.8
2024-02-10 20:21:00,0,0,1.70,80.8,0,0,0,0,0.200,0,82.7
2024-02-10 20:21:10,0,0,1.90,89.3,0,0,0,0,0.200,0,91.4
2024-02-10 20:21:20,0,0,2.70,67.1,0,0,0,0,0.200,0.100,70.1
2024-02-10 20:21:30,0,0,2.50,122,2.60,0,0,0,0.200,1.80,130
2024-02-10 20:21:40,0,0,1.40,117,0,0,0,0,0.100,0.300,119
2024-02-10 20:21:50,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 20:22:00,0,0,2.40,108,0,0,0,0,0.200,0,111
2024-02-10 20:22:10,0,0,2.20,106,0,0,0,0,0.200,0,109
2024-02-10 20:22:20,0,0,2,64.3,0,0,0,0,0.200,0,66.5
2024-02-10 20:22:30,0,0,2,87.2,0,0,0,0,0.200,0,89.4
2024-02-10 20:22:40,0,0,1.90,90.6,0,0,0,0,0.200,0,92.7
2024-02-10 20:22:50,0,0,1.90,90.3,0,0,0,0,0.200,0,92.4
2024-02-10 20:23:00,0,0,1.50,78.5,0,0,0,0,0.200,0,80.2
2024-02-10 20:23:10,0,0,1.80,69.1,0,0,0,0,0.200,0,71.1
2024-02-10 20:23:20,0,0,2.20,96.1,0,0,0,0,0.100,0,98.4
2024-02-10 20:23:30,0,0,2.20,104,0,0,0,0,0.300,0,106
2024-02-10 20:23:40,0,0,2,108,2.70,0,0,0,0.200,1.20,114
2024-02-10 20:23:50,0,0,0.900,75.9,0.300,0,0,0,0.100,0.600,77.8
2024-02-10 20:24:00,0,0,2,93.8,0,0,0,0,0.200,0,96
2024-02-10 20:24:10,0,0,2.80,130,0,0,0,0,0.200,0,133
2024-02-10 20:24:20,0,0,2.80,130,0,0,0,0,0.200,0,133
2024-02-10 20:24:30,0,0,2.60,121,0,0,0,0,0.200,0,124
2024-02-10 20:24:40,0,0,2.10,98.3,0,0,0,0,0.200,0,101
2024-02-10 20:24:50,0,0,1.70,80.3,2.80,0,0,0,0.200,0.800,85.8
2024-02-10 20:25:00,0,0,2.20,103,0.500,0,0,0,0.200,0.700,106
2024-02-10 20:25:10,0,0,1.90,89.3,0,0,0,0,0.200,0,91.4
2024-02-10 20:25:20,0,0,1.70,80.3,0,0,0,0,0.200,0,82.2
2024-02-10 20:25:30,0,0,1.60,75.8,0,0,0,0,0.200,0,77.6
2024-02-10 20:25:40,0,0,2,93.8,0,0,0,0,0.200,0,96
2024-02-10 20:25:50,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 20:26:00,0,0,2,93.8,0,0,0,0,0.200,0,96
2024-02-10 20:26:10,0,0,2.30,107,0,0,0,0,0.200,0,110
2024-02-10 20:26:20,0,0,2.20,103,0,0,0,0,0.200,0,105
2024-02-10 20:26:30,0,0,2.10,98.3,0,0,0,0,0.200,0,101
2024-02-10 20:26:40,0,0,2,75.2,0,0,0,0,0.200,0,77.4
2024-02-10 20:26:50,0,0,1.50,65.7,0,0,0,0,0.200,0,67.4
2024-02-10 20:27:00,0,0,1.30,57.6,2.40,0,0,0,0.100,1,62.4
2024-02-10 20:27:10,0,0,1.40,93.8,0.200,0,0,0,0.200,1.20,96.8
2024-02-10 20:27:20,0,0,1.70,80.3,0,0,0,0,0.200,0,82.2
2024-02-10 20:27:30,0,0,1.70,80.3,0,0,0,0,0.200,0,82.2
2024-02-10 20:27:40,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-10 20:27:50,0,0,1,48.8,0,0,0,0,0.200,0,50
2024-02-10 20:28:00,0,0,1.50,71.3,0,0,0,0,0.200,0,73
