sep=,
"Time","camunda-platform-elasticsearch-master-0 / camunda8 / PKG","camunda-platform-elasticsearch-master-1 / camunda8 / PKG","camunda-platform-operate-5bc7c489c4-8zrg4 / camunda8 / PKG","camunda-platform-tasklist-9968d5594-9257r / camunda8 / PKG","camunda-platform-zeebe-0 / camunda8 / PKG","camunda-platform-zeebe-gateway-5ff76496c4-n9kzj / camunda8 / PKG","camunda-platform-elasticsearch-master-0 / camunda8 / DRAM","camunda-platform-elasticsearch-master-1 / camunda8 / DRAM","camunda-platform-operate-5bc7c489c4-8zrg4 / camunda8 / DRAM","camunda-platform-tasklist-9968d5594-9257r / camunda8 / DRAM","camunda-platform-zeebe-0 / camunda8 / DRAM","camunda-platform-zeebe-gateway-5ff76496c4-n9kzj / camunda8 / DRAM","camunda-platform-elasticsearch-master-0 / camunda8 / OTHER","camunda-platform-elasticsearch-master-1 / camunda8 / OTHER","camunda-platform-operate-5bc7c489c4-8zrg4 / camunda8 / OTHER","camunda-platform-tasklist-9968d5594-9257r / camunda8 / OTHER","camunda-platform-zeebe-0 / camunda8 / OTHER","camunda-platform-zeebe-gateway-5ff76496c4-n9kzj / camunda8 / OTHER"
2024-02-14 22:46:50,1.87,0.424,0.214,0.224,1.26,0.324,0.0435,0.0399,0.0177,0.0186,0.0378,0.0216,0,0,0,0,0,0
2024-02-14 22:47:00,1.14,0.593,0.361,0.308,1.44,0.425,0.0666,0.0600,0.0309,0.0255,0.0540,0.0309,0,0,0,0,0,0
2024-02-14 22:47:10,0.810,0.428,0.355,0.259,1.05,0.298,0.0432,0.0387,0.0174,0.0180,0.0276,0.0198,0,0,0,0,0,0
2024-02-14 22:47:20,1.51,0.766,0.256,0.213,0.775,0.292,0.0594,0.0375,0.0219,0.0186,0.0294,0.0198,0,0,0,0,0,0
2024-02-14 22:47:30,1.74,1.46,0.488,0.269,1.48,0.445,0.0879,0.0540,0.0264,0.0231,0.0363,0.0279,0,0,0,0,0,0
2024-02-14 22:47:40,1.69,0.402,0.250,0.235,0.662,0.263,0.0405,0.0369,0.0201,0.0180,0.0252,0.0186,0,0,0,0,0,0
2024-02-14 22:47:50,0.664,0.516,0.228,0.206,0.763,0.268,0.0420,0.0375,0.0204,0.0171,0.0234,0.0192,0,0,0,0,0,0
2024-02-14 22:48:00,1.51,0.837,0.557,0.281,1.36,0.456,0.0657,0.0510,0.0291,0.0228,0.0333,0.0258,0,0,0,0,0,0
2024-02-14 22:48:10,0.748,0.426,0.220,0.203,0.763,0.287,0.0405,0.0378,0.0195,0.0174,0.0246,0.0189,0,0,0,0,0,0
2024-02-14 22:48:20,0.649,0.390,0.216,0.231,0.831,0.279,0.0393,0.0381,0.0186,0.0180,0.0246,0.0198,0,0,0,0,0,0
2024-02-14 22:48:30,1.18,0.690,0.430,0.310,1.18,0.383,0.0486,0.0558,0.0258,0.0237,0.0312,0.0243,0,0,0,0,0,0
2024-02-14 22:48:40,0.788,0.435,0.306,0.219,0.781,0.260,0.0384,0.0381,0.0201,0.0177,0.0252,0.0177,0,0,0,0,0,0
2024-02-14 22:48:50,0.707,0.450,0.227,0.216,1.17,0.327,0.0384,0.0375,0.0183,0.0183,0.0321,0.0198,0,0,0,0,0,0
2024-02-14 22:49:00,1.08,0.625,0.401,0.284,1.34,0.408,0.0582,0.0495,0.0249,0.0231,0.0381,0.0252,0,0,0,0,0,0
2024-02-14 22:49:10,0.672,0.423,0.336,0.223,0.671,0.265,0.0375,0.0393,0.0195,0.0177,0.0258,0.0189,0,0,0,0,0,0
2024-02-14 22:49:20,0.708,0.422,0.264,0.218,0.846,0.308,0.0432,0.0372,0.0183,0.0177,0.0276,0.0198,0,0,0,0,0,0
2024-02-14 22:49:30,0.979,0.658,0.365,0.263,1.19,0.410,0.0552,0.0537,0.0261,0.0243,0.0366,0.0282,0,0,0,0,0,0
2024-02-14 22:49:40,0.824,0.414,0.227,0.209,0.775,0.275,0.0387,0.0351,0.0183,0.0171,0.0282,0.0198,0,0,0,0,0,0
2024-02-14 22:49:50,0.475,0.402,0.226,0.216,0.906,0.301,0.0372,0.0357,0.0174,0.0168,0.0249,0.0198,0,0,0,0,0,0
2024-02-14 22:50:00,0.876,0.669,0.403,0.263,1.43,0.399,0.0576,0.0483,0.0243,0.0225,0.0354,0.0255,0,0,0,0,0,0
2024-02-14 22:50:10,0.783,0.409,0.303,0.229,0.900,0.305,0.0417,0.0360,0.0168,0.0171,0.0273,0.0213,0,0,0,0,0,0
2024-02-14 22:50:20,0.513,0.405,0.199,0.203,1.01,0.303,0.0486,0.0363,0.0183,0.0192,0.0306,0.0186,0,0,0,0,0,0
2024-02-14 22:50:30,1.38,0.562,0.474,0.286,1.06,0.391,0.0486,0.0534,0.0243,0.0249,0.0372,0.0258,0,0,0,0,0,0
2024-02-14 22:50:40,0.608,0.425,0.385,0.219,1.19,0.336,0.0438,0.0375,0.0180,0.0192,0.0297,0.0213,0,0,0,0,0,0
2024-02-14 22:50:50,1.51,0.424,0.240,0.202,0.923,0.278,0.0501,0.0435,0.0183,0.0186,0.0309,0.0255,0,0,0,0,0,0
2024-02-14 22:51:00,0.857,0.603,0.376,0.278,1.36,0.439,0.0615,0.0555,0.0237,0.0240,0.0408,0.0321,0,0,0,0,0,0
2024-02-14 22:51:10,0.612,0.440,0.345,0.233,1.08,0.266,0.0435,0.0342,0.0168,0.0171,0.0270,0.0204,0,0,0,0,0,0
2024-02-14 22:51:20,0.716,0.438,0.262,0.207,1.01,0.305,0.0501,0.0378,0.0177,0.0174,0.0336,0.0201,0,0,0,0,0,0
2024-02-14 22:51:30,1.41,0.596,0.401,0.291,1.20,0.396,0.0621,0.0486,0.0240,0.0237,0.0402,0.0273,0,0,0,0,0,0
2024-02-14 22:51:40,0.620,0.432,0.254,0.216,0.737,0.275,0.0444,0.0351,0.0183,0.0171,0.0270,0.0174,0,0,0,0,0,0
2024-02-14 22:51:50,0.576,0.398,0.239,0.248,1.01,0.279,0.0474,0.0333,0.0177,0.0183,0.0294,0.0183,0,0,0,0,0,0
2024-02-14 22:52:00,3.18,1.41,0.340,0.272,1.24,0.379,0.0858,0.0519,0.0240,0.0234,0.0369,0.0255,0,0,0,0,0,0
2024-02-14 22:52:10,0.849,0.417,0.253,0.252,1.01,0.311,0.0444,0.0378,0.0189,0.0171,0.0282,0.0207,0,0,0,0,0,0
2024-02-14 22:52:20,1.04,0.793,0.282,0.221,1.09,0.311,0.0405,0.0372,0.0171,0.0180,0.0240,0.0207,0,0,0,0,0,0
2024-02-14 22:52:30,0.919,0.787,0.470,0.287,1.12,0.374,0.0546,0.0549,0.0249,0.0231,0.0336,0.0270,0,0,0,0,0,0
2024-02-14 22:52:40,1.47,0.627,0.207,0.210,0.792,0.293,0.0444,0.0378,0.0168,0.0183,0.0237,0.0195,0,0,0,0,0,0
2024-02-14 22:52:50,0.814,0.535,0.243,0.250,1.19,0.305,0.0423,0.0438,0.0171,0.0192,0.0285,0.0201,0,0,0,0,0,0
2024-02-14 22:53:00,1.98,0.608,0.490,0.325,1.36,0.419,0.0732,0.0567,0.0267,0.0249,0.0549,0.0321,0,0,0,0,0,0
2024-02-14 22:53:10,0.614,0.425,0.272,0.220,1.07,0.303,0.0459,0.0357,0.0180,0.0186,0.0261,0.0207,0,0,0,0,0,0
2024-02-14 22:53:20,0.692,0.448,0.318,0.237,0.720,0.293,0.0465,0.0387,0.0168,0.0195,0.0234,0.0204,0,0,0,0,0,0
2024-02-14 22:53:30,1.19,1.24,0.270,0.236,0.452,0.288,0.0588,0.0453,0.0231,0.0228,0.0252,0.0255,0,0,0,0,0,0
2024-02-14 22:53:40,0.378,0.358,0.183,0.175,0.365,0.230,0.0366,0.0336,0.0168,0.0168,0.0174,0.0180,0,0,0,0,0,0
2024-02-14 22:53:50,6.52,4.26,0.202,0.174,0.403,0.215,0.146,0.0654,0.0183,0.0165,0.0192,0.0186,0,0,0,0,0,0
2024-02-14 22:54:00,4.67,1.66,0.241,0.235,0.507,0.313,0.0993,0.0480,0.0237,0.0231,0.0237,0.0246,0,0,0,0,0,0
2024-02-14 22:54:10,0.359,0.354,0.177,0.175,0.285,0.222,0.0357,0.0336,0.0174,0.0168,0.0168,0.0183,0,0,0,0,0,0
2024-02-14 22:54:20,0.363,0.368,0.177,0.176,0.418,0.235,0.0345,0.0327,0.0174,0.0165,0.0180,0.0186,0,0,0,0,0,0
2024-02-14 22:54:30,0.728,0.634,0.242,0.235,0.469,0.291,0.0534,0.0489,0.0225,0.0231,0.0228,0.0243,0,0,0,0,0,0
2024-02-14 22:54:40,0.365,0.346,0.173,0.172,0.313,0.212,0.0327,0.0336,0.0165,0.0162,0.0162,0.0168,0,0,0,0,0,0
2024-02-14 22:54:50,0.382,0.368,0.184,0.177,0.388,0.242,0.0360,0.0336,0.0183,0.0168,0.0186,0.0171,0,0,0,0,0,0
2024-02-14 22:55:00,0.530,0.480,0.241,0.233,0.512,0.323,0.0453,0.0441,0.0234,0.0222,0.0222,0.0225,0,0,0,0,0,0
2024-02-14 22:55:10,0.374,0.350,0.176,0.173,0.289,0.213,0.0336,0.0327,0.0177,0.0165,0.0165,0.0171,0,0,0,0,0,0
2024-02-14 22:55:20,0.367,0.360,0.196,0.175,0.348,0.232,0.0351,0.0336,0.0195,0.0174,0.0177,0.0180,0,0,0,0,0,0
2024-02-14 22:55:30,0.490,0.479,0.239,0.233,0.449,0.280,0.0453,0.0432,0.0243,0.0231,0.0234,0.0222,0,0,0,0,0,0
2024-02-14 22:55:40,0.356,0.348,0.177,0.173,0.327,0.187,0.0324,0.0333,0.0168,0.0174,0.0174,0.0168,0,0,0,0,0,0
2024-02-14 22:55:50,0.362,0.355,0.184,0.175,0.351,0.232,0.0330,0.0348,0.0168,0.0174,0.0171,0.0168,0,0,0,0,0,0
2024-02-14 22:56:00,0.479,0.477,0.237,0.230,0.512,0.306,0.0438,0.0432,0.0222,0.0222,0.0225,0.0228,0,0,0,0,0,0
2024-02-14 22:56:10,0.356,0.354,0.178,0.179,0.334,0.211,0.0327,0.0336,0.0177,0.0168,0.0171,0.0171,0,0,0,0,0,0
2024-02-14 22:56:20,0.357,0.357,0.179,0.173,0.298,0.217,0.0330,0.0357,0.0171,0.0162,0.0168,0.0165,0,0,0,0,0,0
2024-02-14 22:56:30,0.504,0.478,0.238,0.233,0.464,0.299,0.0429,0.0435,0.0237,0.0237,0.0228,0.0228,0,0,0,0,0,0
2024-02-14 22:56:40,0.356,0.351,0.175,0.173,0.308,0.212,0.0366,0.0321,0.0168,0.0165,0.0171,0.0165,0,0,0,0,0,0
2024-02-14 22:56:50,0.360,0.351,0.180,0.173,0.306,0.210,0.0327,0.0333,0.0171,0.0165,0.0180,0.0177,0,0,0,0,0,0
2024-02-14 22:57:00,0.504,0.486,0.244,0.234,0.554,0.305,0.0486,0.0486,0.0243,0.0243,0.0243,0.0243,0,0,0,0,0,0
2024-02-14 22:57:10,0.362,0.352,0.178,0.173,0.349,0.211,0.0348,0.0348,0.0174,0.0174,0.0174,0.0174,0,0,0,0,0,0
2024-02-14 22:57:20,0.361,0.354,0.184,0.173,0.380,0.228,0.0342,0.0342,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-14 22:57:30,0.494,0.480,0.247,0.235,0.447,0.287,0.0462,0.0462,0.0231,0.0231,0.0231,0.0231,0,0,0,0,0,0
2024-02-14 22:57:40,0.356,0.349,0.176,0.173,0.291,0.206,0.0342,0.0342,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-14 22:57:50,0.369,0.355,0.188,0.175,0.352,0.215,0.0348,0.0348,0.0174,0.0174,0.0174,0.0174,0,0,0,0,0,0
2024-02-14 22:58:00,1.25,0.482,0.237,0.232,0.457,0.289,0.0474,0.0474,0.0237,0.0237,0.0237,0.0237,0,0,0,0,0,0
2024-02-14 22:58:10,0.358,0.354,0.178,0.175,0.309,0.209,0.0348,0.0348,0.0174,0.0174,0.0174,0.0174,0,0,0,0,0,0
2024-02-14 22:58:20,2.92,1.80,0.182,0.176,0.392,0.222,0.0444,0.0444,0.0222,0.0222,0.0222,0.0222,0,0,0,0,0,0
2024-02-14 22:58:30,4.99,2.52,0.246,0.245,0.459,0.352,0.0558,0.0558,0.0279,0.0279,0.0279,0.0279,0,0,0,0,0,0
2024-02-14 22:58:40,0.394,0.358,0.183,0.176,0.366,0.226,0.0336,0.0336,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-14 22:58:50,0.372,0.360,0.178,0.175,0.369,0.234,0.0348,0.0348,0.0174,0.0174,0.0174,0.0174,0,0,0,0,0,0
2024-02-14 22:59:00,0.502,0.478,0.239,0.235,0.484,0.300,0.0480,0.0480,0.0240,0.0240,0.0240,0.0240,0,0,0,0,0,0
2024-02-14 22:59:10,0.370,0.354,0.179,0.180,0.352,0.226,0.0348,0.0348,0.0174,0.0174,0.0174,0.0174,0,0,0,0,0,0
2024-02-14 22:59:20,0.903,0.550,0.208,0.397,2.51,0.416,0.0378,0.0378,0.0189,0.0189,0.0189,0.0189,0,0,0,0,0,0
2024-02-14 22:59:30,3.17,1.82,1.15,0.614,5.12,0.701,0.0570,0.0570,0.0285,0.0285,0.0285,0.0285,0,0,0,0,0,0
2024-02-14 22:59:40,2.50,0.694,1.07,0.577,3.10,0.512,0.0426,0.0426,0.0213,0.0213,0.0213,0.0213,0,0,0,0,0,0
2024-02-14 22:59:50,3.15,0.841,1.14,0.466,3.21,0.519,0.0426,0.0426,0.0213,0.0213,0.0213,0.0213,0,0,0,0,0,0
2024-02-14 23:00:00,3.73,1.14,2.05,0.458,4.64,0.855,0.0618,0.0618,0.0309,0.0309,0.0309,0.0309,0,0,0,0,0,0
2024-02-14 23:00:10,1.91,1.03,1.03,0.605,5.28,0.647,0.0444,0.0444,0.0222,0.0222,0.0222,0.0222,0,0,0,0,0,0
2024-02-14 23:00:20,2.28,0.678,0.809,0.425,4.86,0.607,0.0456,0.0456,0.0228,0.0228,0.0228,0.0228,0,0,0,0,0,0
2024-02-14 23:00:30,5.57,1.79,3.07,0.992,10.9,1.21,0.0792,0.0792,0.0396,0.0396,0.0396,0.0396,0,0,0,0,0,0
2024-02-14 23:00:40,4.10,1.27,1.01,0.836,9.25,0.870,0.0522,0.0522,0.0261,0.0261,0.0261,0.0261,0,0,0,0,0,0
2024-02-14 23:00:50,5.90,2.11,2.63,0.491,8.06,0.810,0.0564,0.0564,0.0282,0.0282,0.0282,0.0282,0,0,0,0,0,0
2024-02-14 23:01:00,5.02,1.67,2.23,1.49,12.9,1.32,0.0780,0.0780,0.0390,0.0390,0.0390,0.0390,0,0,0,0,0,0
2024-02-14 23:01:10,4.28,1.29,1.46,0.683,9.68,0.771,0.0534,0.0534,0.0267,0.0267,0.0267,0.0267,0,0,0,0,0,0
2024-02-14 23:01:20,5.32,1.45,1.42,0.556,5.70,0.851,0.0498,0.0498,0.0249,0.0249,0.0249,0.0249,0,0,0,0,0,0
2024-02-14 23:01:30,6.20,1.42,1.98,0.876,4.33,0.716,0.0612,0.0612,0.0306,0.0306,0.0306,0.0306,0,0,0,0,0,0
2024-02-14 23:01:40,2.76,0.906,1.21,0.576,4.01,0.634,0.0438,0.0438,0.0219,0.0219,0.0219,0.0219,0,0,0,0,0,0
2024-02-14 23:01:50,2.60,1.20,1.19,0.578,4.31,0.713,0.0444,0.0444,0.0222,0.0222,0.0222,0.0222,0,0,0,0,0,0
2024-02-14 23:02:00,10.3,6.28,1.09,0.673,4.53,0.680,0.0732,0.0732,0.0366,0.0366,0.0366,0.0366,0,0,0,0,0,0
2024-02-14 23:02:10,3.67,1.23,0.923,0.759,4.28,0.622,0.0462,0.0462,0.0231,0.0231,0.0231,0.0231,0,0,0,0,0,0
2024-02-14 23:02:20,2.51,1.15,0.911,0.524,4.56,0.653,0.0444,0.0444,0.0222,0.0222,0.0222,0.0222,0,0,0,0,0,0
2024-02-14 23:02:30,4.59,2.84,1.24,0.757,4.59,0.771,0.0648,0.0648,0.0324,0.0324,0.0324,0.0324,0,0,0,0,0,0
2024-02-14 23:02:40,3.11,0.711,0.837,0.777,4.85,0.682,0.0468,0.0468,0.0234,0.0234,0.0234,0.0234,0,0,0,0,0,0
2024-02-14 23:02:50,2.48,0.900,0.672,0.586,4.91,0.579,0.0759,0.0441,0.0327,0.0189,0.0678,0.0360,0,0,0,0,0,0
2024-02-14 23:03:00,3.51,1.18,1.75,0.598,6.69,0.921,0.101,0.0702,0.0654,0.0267,0.114,0.0477,0,0,0,0,0,0
2024-02-14 23:03:10,3.16,0.716,0.698,0.666,5.25,0.618,0.0774,0.0423,0.0195,0.0204,0.0954,0.0267,0,0,0,0,0,0
2024-02-14 23:03:20,3.24,0.820,0.934,0.556,5.41,0.681,0.108,0.0384,0.0222,0.0210,0.0780,0.0297,0,0,0,0,0,0
2024-02-14 23:03:30,3.28,1.20,1.41,0.602,8.55,0.990,0.0867,0.0537,0.0834,0.0243,0.0960,0.0372,0,0,0,0,0,0
2024-02-14 23:03:40,2.31,0.720,1.09,0.536,5.49,0.559,0.0717,0.0411,0.0357,0.0228,0.0858,0.0288,0,0,0,0,0,0
2024-02-14 23:03:50,3.18,0.747,1.60,0.634,5.62,0.642,0.0693,0.0495,0.0411,0.0219,0.0993,0.0279,0,0,0,0,0,0
2024-02-14 23:04:00,3.30,1.87,1.44,0.927,8.86,0.837,0.0846,0.0807,0.0480,0.0300,0.158,0.0411,0,0,0,0,0,0
2024-02-14 23:04:10,4.32,0.784,1.26,0.467,5.60,0.548,0.0648,0.0525,0.0327,0.0258,0.124,0.0342,0,0,0,0,0,0
2024-02-14 23:04:20,2.23,0.856,1.37,0.395,7.01,0.723,0.0570,0.0510,0.0342,0.0204,0.125,0.0309,0,0,0,0,0,0
2024-02-14 23:04:30,2.27,0.758,0.573,0.437,5.05,0.623,0.0843,0.0567,0.0282,0.0237,0.108,0.0372,0,0,0,0,0,0
2024-02-14 23:04:40,2.61,0.806,1.50,0.617,6.04,0.558,0.0579,0.0597,0.0351,0.0180,0.126,0.0318,0,0,0,0,0,0
2024-02-14 23:04:50,5.34,4.22,0.547,0.383,5.29,0.534,0.0750,0.0681,0.0300,0.0207,0.155,0.0294,0,0,0,0,0,0
2024-02-14 23:05:00,4.33,2.49,1.36,0.659,5.53,0.897,0.108,0.0789,0.0522,0.0315,0.0894,0.0408,0,0,0,0,0,0
2024-02-14 23:05:10,3.34,1.73,1.03,0.440,3.68,0.583,0.0807,0.0438,0.0285,0.0243,0.0603,0.0303,0,0,0,0,0,0
2024-02-14 23:05:20,3.08,1.90,1.21,0.332,4.29,0.666,0.0825,0.0582,0.0279,0.0210,0.0741,0.0291,0,0,0,0,0,0
2024-02-14 23:05:30,4.22,2.01,1.62,1.05,5.59,0.851,0.0831,0.0654,0.0417,0.0297,0.112,0.0453,0,0,0,0,0,0
2024-02-14 23:05:40,4.86,2.42,1.10,0.421,4.09,0.599,0.0918,0.0861,0.0297,0.0234,0.0879,0.0312,0,0,0,0,0,0
2024-02-14 23:05:50,7.28,3.15,1.66,0.505,4.41,0.569,0.130,0.0876,0.0336,0.0210,0.0858,0.0327,0,0,0,0,0,0
2024-02-14 23:06:00,3.44,2.60,0.851,0.879,6.98,0.895,0.0984,0.0726,0.0339,0.0294,0.128,0.0438,0,0,0,0,0,0
2024-02-14 23:06:10,2.43,1.26,1.36,0.465,5.05,0.665,0.0753,0.0459,0.0282,0.0207,0.103,0.0330,0,0,0,0,0,0
2024-02-14 23:06:20,2.83,1.02,1.37,0.383,5.47,0.740,0.0828,0.0513,0.0309,0.0201,0.0960,0.0306,0,0,0,0,0,0
2024-02-14 23:06:30,1.67,0.758,1.11,0.807,3.89,0.748,0.0798,0.0573,0.0285,0.0285,0.0903,0.0366,0,0,0,0,0,0
2024-02-14 23:06:40,2.28,0.781,0.776,0.262,5.38,0.602,0.0651,0.0498,0.0282,0.0195,0.115,0.0324,0,0,0,0,0,0
2024-02-14 23:06:50,1.90,1.25,0.802,0.435,6.04,0.656,0.0606,0.0435,0.0240,0.0222,0.116,0.0315,0,0,0,0,0,0
2024-02-14 23:07:00,3.88,1.13,2.53,0.757,7.29,0.861,0.0993,0.0654,0.0498,0.0303,0.144,0.0405,0,0,0,0,0,0
2024-02-14 23:07:10,2.93,0.761,0.862,0.383,5.93,0.644,0.0693,0.0474,0.0336,0.0204,0.0912,0.0297,0,0,0,0,0,0
2024-02-14 23:07:20,1.81,0.836,0.635,0.860,5.33,0.650,0.0654,0.0483,0.0309,0.0240,0.0642,0.0294,0,0,0,0,0,0
2024-02-14 23:07:30,6.14,2.57,1.58,0.798,6.30,0.787,0.127,0.0921,0.0441,0.0309,0.0936,0.0414,0,0,0,0,0,0
2024-02-14 23:07:40,6.66,9.77,0.897,0.316,3.88,0.487,0.102,0.136,0.0312,0.0201,0.0768,0.0324,0,0,0,0,0,0
2024-02-14 23:07:50,5.27,1.81,1.17,0.757,4.76,0.616,0.0909,0.0777,0.0369,0.0240,0.0786,0.0309,0,0,0,0,0,0
2024-02-14 23:08:00,4.03,1.68,1.58,0.797,6.71,0.872,0.101,0.0720,0.0420,0.0288,0.102,0.0393,0,0,0,0,0,0
2024-02-14 23:08:10,2.68,1.06,0.964,0.658,6.11,0.659,0.0825,0.0432,0.0360,0.0216,0.0993,0.0333,0,0,0,0,0,0
2024-02-14 23:08:20,5.82,1.01,2.93,0.536,5.37,0.618,0.0879,0.0486,0.0777,0.0228,0.101,0.0336,0,0,0,0,0,0
2024-02-14 23:08:30,3.61,2.64,1.12,0.450,4.86,0.612,0.104,0.0819,0.0354,0.0282,0.0819,0.0327,0,0,0,0,0,0
2024-02-14 23:08:40,2.24,0.967,0.497,0.283,4.28,0.606,0.0696,0.0477,0.0267,0.0192,0.100,0.0336,0,0,0,0,0,0
2024-02-14 23:08:50,2.71,1.26,0.855,0.506,6.02,0.672,0.0732,0.0519,0.0282,0.0228,0.102,0.0324,0,0,0,0,0,0
2024-02-14 23:09:00,6.16,1.69,1.19,0.678,7.08,0.759,0.101,0.0747,0.0354,0.0282,0.128,0.0405,0,0,0,0,0,0
2024-02-14 23:09:10,2.71,1.01,1.20,0.516,6.12,0.629,0.0714,0.0492,0.0321,0.0216,0.107,0.0306,0,0,0,0,0,0
2024-02-14 23:09:20,2.44,0.950,0.741,0.400,6.04,0.634,0.0636,0.0489,0.0231,0.0231,0.110,0.0309,0,0,0,0,0,0
2024-02-14 23:09:30,10.2,6.82,1.79,0.755,8.29,0.796,0.199,0.202,0.0450,0.0288,0.163,0.0450,0,0,0,0,0,0
2024-02-14 23:09:40,10.0,1.47,0.574,0.378,5.68,0.552,0.0777,0.0525,0.0264,0.0237,0.140,0.0342,0,0,0,0,0,0
2024-02-14 23:09:50,6.48,1.87,0.730,0.387,4.75,0.622,0.0900,0.0612,0.0333,0.0222,0.0951,0.0318,0,0,0,0,0,0
2024-02-14 23:10:00,3.79,1.23,1.02,0.893,5.51,0.898,0.0882,0.0675,0.0366,0.0276,0.0828,0.0402,0,0,0,0,0,0
2024-02-14 23:10:10,2.88,1.27,1.54,0.485,4.33,0.685,0.0753,0.0654,0.0324,0.0228,0.0762,0.0333,0,0,0,0,0,0
2024-02-14 23:10:20,3.38,0.802,1.48,0.599,4.01,0.651,0.0771,0.0543,0.0339,0.0225,0.0753,0.0318,0,0,0,0,0,0
2024-02-14 23:10:30,3.63,1.03,1.12,0.684,5.90,0.950,0.0942,0.0654,0.0360,0.0279,0.0882,0.0381,0,0,0,0,0,0
2024-02-14 23:10:40,1.81,0.584,0.505,0.340,2.43,0.503,0.0600,0.0453,0.0234,0.0198,0.0696,0.0318,0,0,0,0,0,0
2024-02-14 23:10:50,2.15,0.874,1.19,0.586,4.56,0.611,0.0714,0.0525,0.0315,0.0222,0.0846,0.0312,0,0,0,0,0,0
2024-02-14 23:11:00,2.93,1.25,0.820,0.659,7.04,0.871,0.0828,0.0648,0.0366,0.0279,0.111,0.0396,0,0,0,0,0,0
2024-02-14 23:11:10,3.42,0.997,1.25,0.661,4.82,0.593,0.0816,0.0531,0.0318,0.0225,0.0924,0.0309,0,0,0,0,0,0
2024-02-14 23:11:20,5.51,2.81,0.801,0.498,5.01,0.623,0.105,0.0885,0.0252,0.0201,0.0972,0.0318,0,0,0,0,0,0
2024-02-14 23:11:30,7.77,5.17,1.54,1.00,6.32,0.868,0.153,0.116,0.0438,0.0315,0.139,0.0432,0,0,0,0,0,0
2024-02-14 23:11:40,3.27,1.80,0.951,0.589,5.33,0.567,0.0705,0.0516,0.0264,0.0222,0.100,0.0297,0,0,0,0,0,0
2024-02-14 23:11:50,4.51,2.90,1.45,0.265,3.87,0.556,0.0780,0.0540,0.0306,0.0192,0.102,0.0297,0,0,0,0,0,0
2024-02-14 23:12:00,8.13,1.86,1.11,0.881,7.07,0.833,0.110,0.0753,0.0372,0.0306,0.152,0.0414,0,0,0,0,0,0
2024-02-14 23:12:10,1.93,1.10,1.51,0.330,6.17,0.663,0.0699,0.0507,0.0321,0.0207,0.104,0.0321,0,0,0,0,0,0
2024-02-14 23:12:20,16.4,4.91,0.822,0.464,3.76,0.618,0.244,0.122,0.0330,0.0234,0.0807,0.0360,0,0,0,0,0,0
2024-02-14 23:12:30,15.3,6.35,1.18,0.829,5.50,0.752,0.222,0.148,0.0402,0.0315,0.104,0.0453,0,0,0,0,0,0
2024-02-14 23:12:40,2.03,1.04,0.734,0.258,1.47,0.325,0.0540,0.0432,0.0243,0.0186,0.0411,0.0246,0,0,0,0,0,0
2024-02-14 23:12:50,2.05,1.32,1.35,0.433,5.51,0.626,0.0723,0.0588,0.0309,0.0210,0.0867,0.0354,0,0,0,0,0,0
2024-02-14 23:13:00,3.33,1.24,0.990,0.724,7.38,0.837,0.0969,0.0681,0.0366,0.0303,0.102,0.0408,0,0,0,0,0,0
2024-02-14 23:13:10,4.23,1.23,1.35,0.405,5.37,0.625,0.0855,0.0582,0.0318,0.0198,0.0816,0.0303,0,0,0,0,0,0
2024-02-14 23:13:20,2.92,0.900,0.356,0.578,6.24,0.634,0.0621,0.0477,0.0240,0.0228,0.0891,0.0309,0,0,0,0,0,0
2024-02-14 23:13:30,7.22,3.72,1.96,0.541,7.32,0.781,0.132,0.0984,0.0453,0.0291,0.129,0.0438,0,0,0,0,0,0
2024-02-14 23:13:40,2.55,1.78,0.950,0.569,6.13,0.634,0.0717,0.0504,0.0243,0.0222,0.0927,0.0300,0,0,0,0,0,0
2024-02-14 23:13:50,4.80,1.27,0.869,0.558,5.55,0.601,0.0786,0.0549,0.0327,0.0225,0.102,0.0315,0,0,0,0,0,0
2024-02-14 23:14:00,4.25,2.09,1.11,0.424,8.75,0.765,0.0942,0.0735,0.0369,0.0273,0.141,0.0411,0,0,0,0,0,0
2024-02-14 23:14:10,4.21,1.25,1.34,0.657,5.33,0.524,0.0792,0.0495,0.0306,0.0225,0.111,0.0303,0,0,0,0,0,0
2024-02-14 23:14:20,4.87,3.35,0.889,0.466,6.45,0.611,0.0993,0.0804,0.0354,0.0234,0.128,0.0342,0,0,0,0,0,0
2024-02-14 23:14:30,8.72,6.47,1.21,0.652,8.14,0.743,0.160,0.140,0.0372,0.0279,0.167,0.0441,0,0,0,0,0,0
2024-02-14 23:14:40,2.67,2.25,0.764,0.482,4.43,0.445,0.0636,0.0558,0.0258,0.0213,0.0771,0.0249,0,0,0,0,0,0
2024-02-14 23:14:50,2.81,6.02,0.769,0.328,5.24,0.604,0.0642,0.0873,0.0264,0.0192,0.136,0.0360,0,0,0,0,0,0
2024-02-14 23:15:00,6.09,1.55,1.86,0.528,5.87,0.982,0.112,0.0705,0.0387,0.0291,0.0918,0.0414,0,0,0,0,0,0
