sep=,
"Time","CompleteJob (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","FailJob (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-18 01:00:10,0.300,58.1,57.7,0,0,,0,0,,158
2024-02-18 01:00:20,0,52.1,52.1,0,0,,0,0,,148
2024-02-18 01:00:30,0,100,98.8,0,0,,0,0,,147
2024-02-18 01:00:40,0.600,134,134,0,0,,0,0,,155
2024-02-18 01:00:50,0,116,116,0,0,,0,0,,161
2024-02-18 01:01:00,0,100,101,0,0,,0,0,,165
2024-02-18 01:01:10,0.300,96.6,95.8,0,0,,0,0,,168
2024-02-18 01:01:20,0,84.5,84.6,0,0,,0,0,,171
2024-02-18 01:01:30,0,77.5,77.4,0,0,,0,0,,172
2024-02-18 01:01:40,0.500,81.3,81,0,0,,0,0,,175
2024-02-18 01:01:50,0,73,73,0,0,,0,0,,177
2024-02-18 01:02:00,0,62.7,62.7,2.40,0,,0,0,,178
2024-02-18 01:02:10,0.100,70.5,70.2,0,0,,0,0,,181
2024-02-18 01:02:20,0,59.6,60.1,0,0,,0,0,,174
2024-02-18 01:02:30,0,51.4,51.8,0,0,,0,0,,159
2024-02-18 01:02:40,0.400,151,150,0,0,,0,0,,165
2024-02-18 01:02:50,0,121,122,0,0,,0,0,,169
2024-02-18 01:03:00,0,109,109,0,0,,0,0,,171
2024-02-18 01:03:10,0.400,107,107,0,0,,0,0,,176
2024-02-18 01:03:20,0,73.9,75.3,0,0,,0,0,,175
2024-02-18 01:03:30,0,103,103,0,0,,0,0,,179
2024-02-18 01:03:40,0.100,96.5,96.2,0,0,,0,0,,183
2024-02-18 01:03:50,0,92.1,91.7,0,0,,0,0,,188
2024-02-18 01:04:00,0,86.4,86.5,0.100,0,,0,0,,191
2024-02-18 01:04:10,0.500,72.7,72.2,2.30,0,,0,0,,194
2024-02-18 01:04:20,0,77.4,77.6,0,0,,0,0,,198
2024-02-18 01:04:30,0,76.1,76.2,0,0,,0,0,,185
2024-02-18 01:04:40,0.300,71.1,70.8,0,0,,0,0,,176
2024-02-18 01:04:50,0,64.9,64.6,0,0,,0,0,,168
2024-02-18 01:05:00,0,62.3,62.4,0,0,,0,0,,160
2024-02-18 01:05:10,0.400,60.6,60.1,0,0,,0,0,,157
2024-02-18 01:05:20,0,61.9,62.1,0,0,,0,0,,150
2024-02-18 01:05:30,0,106,106,0,0,,0,0,,151
2024-02-18 01:05:40,0.300,134,133,0,0,,0,0,,159
2024-02-18 01:05:50,0,111,111,0,0,,0,0,,163
2024-02-18 01:06:00,0,105,106,0,0,,0,0,,169
2024-02-18 01:06:10,0.100,93.2,93.7,0,0,,0,0,,172
2024-02-18 01:06:20,0,82.4,81.8,0,0,,0,0,,173
2024-02-18 01:06:30,0,82.4,82.7,0,0,,0,0,,175
2024-02-18 01:06:40,0.100,78.2,78.3,0,0,,0,0,,178
2024-02-18 01:06:50,0,71.1,70.9,0,0,,0,0,,179
2024-02-18 01:07:00,0,71.3,71.2,0,0,,0,0,,181
2024-02-18 01:07:10,0.200,68.3,68,0,0,,0,0,,182
2024-02-18 01:07:20,0,64.8,65.1,0,0,,0,0,,175
2024-02-18 01:07:30,0,116,115,0,0,,0,0,,172
2024-02-18 01:07:40,0.400,130,130,0,0,,0,0,,175
2024-02-18 01:07:50,0,112,112,0,0,,0,0,,176
2024-02-18 01:08:00,0,98.6,98.5,0,0,,0,0,,177
2024-02-18 01:08:10,0.200,99,99.4,0,0,,0,0,,180
2024-02-18 01:08:20,0,72.8,72.3,0,0,,0,0,,179
2024-02-18 01:08:30,0,84.7,84.5,0,0,,0,0,,180
2024-02-18 01:08:40,0.200,97.2,97.2,0,0,,0,0,,184
2024-02-18 01:08:50,0,95.2,95.6,0,0,,0,0,,189
2024-02-18 01:09:00,0,81.1,81.2,0,0,,0,0,,191
2024-02-18 01:09:10,0.200,78.9,78.9,0,0,,0,0,,194
2024-02-18 01:09:20,0,80.1,79.7,0,0,,0,0,,187
2024-02-18 01:09:30,0,71,71.3,0,0,,0,0,,177
2024-02-18 01:09:40,0.100,66.2,65.9,0,0,,0,0,,168
2024-02-18 01:09:50,0,65.5,65.6,0,0,,0,0,,162
2024-02-18 01:10:00,0,67.2,66.9,0,0,,0,0,,156
2024-02-18 01:10:10,0.300,60.9,61.1,0,0,,0,0,,154
2024-02-18 01:10:20,0,57,57.1,0,0,,0,0,,149
2024-02-18 01:10:30,0,66.2,64.2,0,0,,0,0,,143
2024-02-18 01:10:40,0.400,145,145,0,0,,0,0,,152
2024-02-18 01:10:50,0,122,123,0,0,,0,0,,160
2024-02-18 01:11:00,0,105,105,0,0,,0,0,,165
2024-02-18 01:11:10,0.400,96.3,96.1,0,0,,0,0,,168
2024-02-18 01:11:20,0,90.9,91.3,0,0,,0,0,,171
2024-02-18 01:11:30,0,82.2,82.3,0,0,,0,0,,174
2024-02-18 01:11:40,0.100,74.6,74.6,0,0,,0,0,,176
2024-02-18 01:11:50,0,77.2,77.1,0,0,,0,0,,178
2024-02-18 01:12:00,0,69.6,69.7,0,0,,0,0,,179
2024-02-18 01:12:10,0.100,66.7,66.4,0,0,,0,0,,181
2024-02-18 01:12:20,0,69.6,69.5,0,0,,0,0,,182
2024-02-18 01:12:30,0,59.7,60.1,0,0,,0,0,,166
2024-02-18 01:12:40,0.100,136,135,0,0,,0,0,,169
2024-02-18 01:12:50,0,124,125,0,0,,0,0,,172
2024-02-18 01:13:00,0,113,113,0,0,,0,0,,175
2024-02-18 01:13:10,0.300,109,109,0,0,,0,0,,179
2024-02-18 01:13:20,0,119,118,0,0,,0,0,,185
2024-02-18 01:13:30,0,98.2,98.7,0,0,,0,0,,189
2024-02-18 01:13:40,0.100,94.1,94.3,0,0,,0,0,,193
2024-02-18 01:13:50,0,62.8,63.3,0,0,,0,0,,191
2024-02-18 01:14:00,0,58.2,58,0,0,,0,0,,190
2024-02-18 01:14:10,0,11,11.7,0,0,,0,0,,179
2024-02-18 01:14:20,0,5.60,5.60,0,0,,0,0,,169
2024-02-18 01:14:30,0,49.6,49.1,0,0,,0,0,,154
2024-02-18 01:14:40,0.400,70.5,70.7,0,0,,0,0,,144
2024-02-18 01:14:50,0,66.6,65.7,0,0,,0,0,,135
2024-02-18 01:15:00,0,69,69,0,0,,0,0,,128
2024-02-18 01:15:10,0.400,69,68.8,0,0,,0,0,,119
2024-02-18 01:15:20,0,66.4,66.4,0,0,,0,0,,113
2024-02-18 01:15:30,0,60.2,60.2,0,0,,0,0,,107
2024-02-18 01:15:40,0.100,58.7,58.5,0,0,,0,0,,106
2024-02-18 01:15:50,0,49,49.2,0,0,,0,0,,105
2024-02-18 01:16:00,0,116,116,0,0,,0,0,,124
2024-02-18 01:16:10,0.200,129,128,0,0,,0,0,,146
2024-02-18 01:16:20,0,110,112,0,0,,0,0,,157
2024-02-18 01:16:30,0,103,103,0,0,,0,0,,163
2024-02-18 01:16:40,0.100,92.3,92.1,0,0,,0,0,,168
2024-02-18 01:16:50,0,89.4,89.3,0,0,,0,0,,172
2024-02-18 01:17:00,0,82,81.9,0,0,,0,0,,174
2024-02-18 01:17:10,0.200,77.5,77.3,0,0,,0,0,,176
2024-02-18 01:17:20,0,69.9,70.1,0,0,,0,0,,178
2024-02-18 01:17:30,0,56.1,56.3,0,0,,0,0,,177
2024-02-18 01:17:40,0.200,63.2,63,0,0,,0,0,,180
2024-02-18 01:17:50,0,59,58.8,0,0,,0,0,,169
2024-02-18 01:18:00,0,59.8,58.1,0,0,,0,0,,157
2024-02-18 01:18:10,0.700,151,151,0,0,,0,0,,164
2024-02-18 01:18:20,0,127,126,0,0,,0,0,,168
2024-02-18 01:18:30,0,109,110,0,0,,0,0,,172
2024-02-18 01:18:40,0.600,98.7,97.8,0,0,,0,0,,173
2024-02-18 01:18:50,0,93.1,93.3,0,0,,0,0,,175
2024-02-18 01:19:00,0,83.3,83.8,0,0,,0,0,,176
2024-02-18 01:19:10,0.200,83.3,83,0,0,,0,0,,179
2024-02-18 01:19:20,0,75.6,75.6,0,0,,0,0,,182
2024-02-18 01:19:30,0,70.7,70.5,0,0,,0,0,,184
2024-02-18 01:19:40,0.100,70,69.7,0,0,,0,0,,186
2024-02-18 01:19:50,0,61.1,61.5,0,0,,0,0,,186
2024-02-18 01:20:00,0,54,54,0,0,,0,0,,168
2024-02-18 01:20:10,0.200,53.1,53,0,0,,0,0,,155
2024-02-18 01:20:20,0,47.2,46.6,0,0,,0,0,,144
2024-02-18 01:20:30,0,107,108,0,0,,0,0,,145
2024-02-18 01:20:40,0.200,58.1,58.1,0,0,,0,0,,139
2024-02-18 01:20:50,0,59,58.9,0,0,,0,0,,134
2024-02-18 01:21:00,0,57.7,57.6,0,0,,0,0,,130
2024-02-18 01:21:10,0,10.6,11.2,0,0,,0,0,,118
2024-02-18 01:21:20,0,6,6,0,0,,0,0,,106
2024-02-18 01:21:30,0,53.2,51.7,0,0,,0,0,,103
2024-02-18 01:21:40,0.100,99.8,100,0,0,,0,0,,110
2024-02-18 01:21:50,0,94.3,94.4,0,0,,0,0,,117
2024-02-18 01:22:00,0,83.2,83.5,0,0,,0,0,,123
2024-02-18 01:22:10,0.100,85.7,85.3,0,0,,0,0,,130
2024-02-18 01:22:20,0,76.3,76.9,0,0,,0,0,,124
2024-02-18 01:22:30,0,69.2,68.9,0,0,,0,0,,126
2024-02-18 01:22:40,0.100,62.7,62.8,0,0,,0,0,,127
2024-02-18 01:22:50,0,55,54.5,0,0,,0,0,,127
2024-02-18 01:23:00,0,52.1,52.5,0,0,,0,0,,134
2024-02-18 01:23:10,0.700,77.2,76,0,0,,0,0,,147
2024-02-18 01:23:20,0,106,106,0,0,,0,0,,157
2024-02-18 01:23:30,0,101,101,0,0,,0,0,,157
2024-02-18 01:23:40,0.300,92.7,92.5,0,0,,0,0,,157
2024-02-18 01:23:50,0,86.4,86.8,0,0,,0,0,,157
2024-02-18 01:24:00,0,80,79.9,0,0,,0,0,,156
2024-02-18 01:24:10,0.300,77.5,77.2,0,0,,0,0,,156
2024-02-18 01:24:20,0,71.3,71.3,0,0,,0,0,,157
2024-02-18 01:24:30,0,72,72.3,0,0,,0,0,,158
2024-02-18 01:24:40,0.200,59.7,59,0,0,,0,0,,159
2024-02-18 01:24:50,0,56.1,56.8,0,0,,0,0,,160
2024-02-18 01:25:00,0,52.9,52.5,0,0,,0,0,,156
2024-02-18 01:25:10,0.200,46.2,46.3,0,0,,0,0,,145
2024-02-18 01:25:20,0,47.8,48,0,0,,0,0,,135
2024-02-18 01:25:30,0,49,48.7,0,0,,0,0,,127
2024-02-18 01:25:40,0.200,63.9,62.7,0,0,,0,0,,123
2024-02-18 01:25:50,0,151,151,0,0,,0,0,,136
2024-02-18 01:26:00,0,120,120,0,0,,0,0,,143
2024-02-18 01:26:10,0,93.7,93.7,0,0,,0,0,,148
2024-02-18 01:26:20,0,13.6,39.8,0,0,0,0,0.100,,139
2024-02-18 01:26:30,0,45.9,135,0,0,0,0,0,,145
2024-02-18 01:26:40,0.300,42.8,128,0,0,0,0,0,,150
2024-02-18 01:26:50,0,34.3,106,0,0,0,0,0,,153
2024-02-18 01:27:00,0,27.7,82.9,0,0,0,0,0,,155
2024-02-18 01:27:10,0,27.7,83.5,0,0,0,0,0,,156
2024-02-18 01:27:20,0,28,83.8,0,0,0,0,0,,158
2024-02-18 01:27:30,0,37.5,113,0,0,0,0,0.100,,160
2024-02-18 01:27:40,0,38.8,113,0,0,0,0,0,,146
2024-02-18 01:27:50,0.300,56.4,168,0,0,0,0,0,,145
2024-02-18 01:28:00,0,49.6,151,0,0,0,0,0,,146
2024-02-18 01:28:10,0,51,151,0.200,0,0,0,0,,160
2024-02-18 01:28:20,0.600,57.4,172,0,0,0,0,0,,164
2024-02-18 01:28:30,0,49.5,149,0,0,0,0,0,,167
2024-02-18 01:28:40,0,44.9,134,0,0,0,0,0,,170
2024-02-18 01:28:50,0.300,38,113,0,0,0,0,0,,174
2024-02-18 01:29:00,0,27.9,85.3,0,0,0,0,0,,174
2024-02-18 01:29:10,0,29.6,89.3,0,0,0,0,0,,175
2024-02-18 01:29:20,0,29,86.5,0,0,0,0,0,,172
2024-02-18 01:29:30,0,30.2,90.4,0,0,0,0,0,,169
2024-02-18 01:29:40,0,26.9,81.7,0,0,0,0,0,,158
2024-02-18 01:29:50,0,61.9,185,0,0,0,0,0,,162
2024-02-18 01:30:00,0,60.8,181,0,0,0,0,0,,166
2024-02-18 01:30:10,0,47,143,0.200,0,0,0,0,,162
2024-02-18 01:30:20,0,39.1,117,0,0,0,0,0,,158
2024-02-18 01:30:30,0,38.2,115,0,0,0,0,0,,156
2024-02-18 01:30:40,0,37.1,113,0,0,0,0,0,,156
2024-02-18 01:30:50,0,34.9,103,0,0,0,0,0,,158
2024-02-18 01:31:00,0,34.7,105,0,0,0,0,0,,160
2024-02-18 01:31:10,0,50.8,151,0,0,0,0,0,,168
2024-02-18 01:31:20,0.300,61.8,183,0,0,0,0,0,,179
2024-02-18 01:31:30,0,50.5,155,0,0,0,0,0,,188
2024-02-18 01:31:40,0,49.1,145,0,0,0,0,0,,183
2024-02-18 01:31:50,0.300,22.1,65,0,0,0,0,0,,169
2024-02-18 01:32:00,0,8.60,22.4,0,0,0,0,0,,155
2024-02-18 01:32:10,0,10.6,27.2,0.200,0,0,0,0,,144
2024-02-18 01:32:20,0.300,13.3,33.6,0,0,0,0,0,,134
2024-02-18 01:32:30,0,13.3,33.6,0,0,0,0,0,,125
2024-02-18 01:32:40,0,13,33.7,0,0,0,0,0,,117
2024-02-18 01:32:50,0,14.5,36.2,0,0,0,0,0,,109
2024-02-18 01:33:00,0,12.8,33.4,0,0,0,0,0,,94.4
2024-02-18 01:33:10,0,9.40,25.5,0,0,0,0,0,,75.3
2024-02-18 01:33:20,0,8,20.8,0,0,0,0,0,,59.3
2024-02-18 01:33:30,0,4.80,12.8,0,0,0,0,0,,43.2
2024-02-18 01:33:40,0,4.40,11.2,0,0,0,0,0,,36.7
2024-02-18 01:33:50,0.700,5.50,12.8,0,0,0,0,0,,35.6
2024-02-18 01:34:00,0,5.30,12.8,0,0,0,0,0,,33.8
2024-02-18 01:34:10,0,4.80,12,0.100,0,0,0,0,,31.0
2024-02-18 01:34:20,0,5.70,13.6,0.100,0,0,0,0,,28.5
2024-02-18 01:34:30,0,5,12.8,0,0,0,0,0,,25.9
2024-02-18 01:34:40,0,5.40,11.4,0,0,0,0,0,,22.8
2024-02-18 01:34:50,0,4.60,12.6,0,0,0,0,0,,20.2
2024-02-18 01:35:00,0,5.10,12.8,0,0,0,0,0,,18.6
2024-02-18 01:35:10,0,5.20,11.4,0,0,0,0,0,,17.5
2024-02-18 01:35:20,0,4.40,12.6,0,0,0,0,0,,17.5
2024-02-18 01:35:30,0,5,12.8,0,0,0,0,0,,17.7
2024-02-18 01:35:40,0,4.50,11.2,0,0,0,0,0,,17.4
2024-02-18 01:35:50,1.40,5.30,12.8,0,0,0,0,0,,17.5
2024-02-18 01:36:00,0,5,11.4,0,0,0,0,0,,17.5
2024-02-18 01:36:10,0,4.30,11.8,0,0,0,0,0,,17.2
2024-02-18 01:36:20,0,4.20,11.2,0.200,0,0,0,0,,17.0
2024-02-18 01:36:30,0,5,12.1,0,0,0,0,0,,17.0
2024-02-18 01:36:40,0,4.70,11.9,0,0,0,0,0,,16.9
2024-02-18 01:36:50,0.900,5.20,12.8,0,0,0,0,0,,17.0
2024-02-18 01:37:00,0,5.30,12.8,0,0,0,0,0,,17.2
2024-02-18 01:37:10,0,4.30,11.2,0,0,0,0,0,,17.0
2024-02-18 01:37:20,0,4.60,12,0,0,0,0,0,,16.9
2024-02-18 01:37:30,0,4.70,12.8,0,0,0,0,0,,17.1
2024-02-18 01:37:40,0,4.50,12,0,0,0,0,0,,16.8
2024-02-18 01:37:50,0,4.70,12,0,0,0,0,0,,16.8
2024-02-18 01:38:00,0,5.30,12.8,0,0,0,0,0,,17.0
2024-02-18 01:38:10,0,4.50,11.2,0,0,0,0,0,,17.0
2024-02-18 01:38:20,0,4.30,11.2,0.200,0,0,0,0,,16.9
2024-02-18 01:38:30,0,5,12.6,0,0,0,0,0,,17.0
2024-02-18 01:38:40,0,4.20,10,0,0,0,0,0,,16.6
2024-02-18 01:38:50,0,4.50,12.6,0,0,0,0,0,,16.5
2024-02-18 01:39:00,0,5.30,12.8,0,0,0,0,0,,16.7
2024-02-18 01:39:10,0,4.70,12,0,0,0,0,0,,16.7
2024-02-18 01:39:20,0,4.50,12,0,0,0,0,0,,16.6
2024-02-18 01:39:30,0,4.60,12,0,0,0,0,0,,16.6
2024-02-18 01:39:40,0,4.80,12.8,0,0,0,0,0,,16.7
2024-02-18 01:39:50,0,4.90,12.8,0,0,0,0,0,,16.7
2024-02-18 01:40:00,0,4.30,11.2,0,0,0,0,0,,16.7
2024-02-18 01:40:10,0,5.50,12.8,0,0,0,0,0,,16.9
2024-02-18 01:40:20,0,3.90,10.4,0.200,0,0,0,0,,16.6
2024-02-18 01:40:30,0,4.50,12,0,0,0,0,0,,16.8
2024-02-18 01:40:40,0,4.50,12,0,0,0,0,0,,16.8
2024-02-18 01:40:50,0,5,12.8,0,0,0,0,0,,16.7
2024-02-18 01:41:00,0,4.70,12,0,0,0,0,0,,16.7
2024-02-18 01:41:10,0,4.50,12,0,0,0,0,0,,16.7
2024-02-18 01:41:20,0,5.10,12.8,0,0,0,0,0,,16.9
2024-02-18 01:41:30,0,4.30,11.2,0,0,0,0,0,,16.7
2024-02-18 01:41:40,0,5.10,12.8,0,0,0,0,0,,16.7
2024-02-18 01:41:50,0.200,5.30,11.4,0,0,0,0,0,,16.8
2024-02-18 01:42:00,0,4.20,12.6,0,0,0,0,0,,16.7
2024-02-18 01:42:10,0,5.40,12.8,0,0,0,0,0,,17.0
2024-02-18 01:42:20,0,3.80,9.60,0.200,0,0,0,0,,16.8
2024-02-18 01:42:30,0,5.10,12.8,0,0,0,0,0,,16.9
2024-02-18 01:42:40,0,4.90,12,0,0,0,0,0,,16.8
2024-02-18 01:42:50,0,4.80,12.8,0,0,0,0,0,,16.9
2024-02-18 01:43:00,0,5.50,11.4,0,0,0,0,0,,16.9
2024-02-18 01:43:10,0,4.40,12.6,0,0,0,0,0,,16.8
2024-02-18 01:43:20,0,4.80,12.8,0,0,0,0,0,,17.0
2024-02-18 01:43:30,0,4.50,12,0,0,0,0,0,,16.9
2024-02-18 01:43:40,0,4.60,12,0,0,0,0,0,,16.9
2024-02-18 01:43:50,0,4.70,12.8,0,0,0,0,0,,16.9
2024-02-18 01:44:00,0,4.50,12,0,0,0,0,0,,16.8
2024-02-18 01:44:10,0,4.80,12.1,0,0,0,0,0,,17.1
2024-02-18 01:44:20,0,3.30,9.50,0.200,0,0,0,0,,16.6
2024-02-18 01:44:30,0,4.60,12,0,0,0,0,0,,16.6
2024-02-18 01:44:40,0,4.70,12.8,0,0,0,0,0,,16.6
2024-02-18 01:44:50,0,4.50,12,0,0,0,0,0,,16.6
2024-02-18 01:45:00,0,4.70,12.1,0,0,0,0,0,,16.5
2024-02-18 01:45:10,0,4.60,12.7,0,0,0,0,0,,16.5
2024-02-18 01:45:20,0,4.50,12,0,0,0,0,0,,16.5
2024-02-18 01:45:30,0,4.80,12.8,0,0,0,0,0,,16.6
2024-02-18 01:45:40,0,5,11.3,0,0,0,0,0,,16.5
2024-02-18 01:45:50,0,5,12.7,0,0,0,0,0,,16.6
2024-02-18 01:46:00,0,5.20,12.8,0,0,0,0,0,,16.7
2024-02-18 01:46:10,0,4.60,11.2,0,0,0,0,0,,17.0
2024-02-18 01:46:20,0,3.90,10.4,0.200,0,0,0,0,,16.8
2024-02-18 01:46:30,0,4.50,12,0,0,0,0,0,,16.7
2024-02-18 01:46:40,0,4.70,12,0,0,0,0,0,,16.7
2024-02-18 01:46:50,0,5.50,12.8,0,0,0,0,0,,16.8
2024-02-18 01:47:00,0,4.90,11.3,0,0,0,0,0,,16.7
2024-02-18 01:47:10,0,4.70,12.7,0,0,0,0,0,,16.8
2024-02-18 01:47:20,0,4.80,12.8,0,0,0,0,0,,16.8
2024-02-18 01:47:30,0,4.40,11.2,0,0,0,0,0,,16.8
2024-02-18 01:47:40,0,4.90,12.8,0,0,0,0,0,,16.8
2024-02-18 01:47:50,0,4.80,11.3,0,0,0,0,0,,16.6
2024-02-18 01:48:00,0,5.10,12.7,0,0,0,0,0,,16.8
2024-02-18 01:48:10,0,5.50,12.8,0,0,0,0,0,,17.1
2024-02-18 01:48:20,0,3.90,9.60,0.200,0,0,0,0,,16.9
2024-02-18 01:48:30,0,5.30,12.8,0,0,0,0,0,,17.0
2024-02-18 01:48:40,0,5.20,11.3,0,0,0,0,0,,16.8
2024-02-18 01:48:50,0,4.80,12.7,0,0,0,0,0,,16.9
2024-02-18 01:49:00,0,4.80,12.8,0,0,0,0,0,,17.0
2024-02-18 01:49:10,0,3.30,8.80,0,0,0,0,0,,16.5
2024-02-18 01:49:20,0,5.20,12.8,0,0,0,0,0,,16.7
2024-02-18 01:49:30,0,4.40,11.2,0,0,0,0,0,,16.5
2024-02-18 01:49:40,0,5.30,12.8,0,0,0,0,0,,16.7
2024-02-18 01:49:50,0,5.30,12.8,0,0,0,0,0,,16.7
2024-02-18 01:50:00,0,4.20,11.2,0,0,0,0,0,,16.4
2024-02-18 01:50:10,0,5.10,12.8,0,0,0,0,0,,16.8
2024-02-18 01:50:20,0,4.90,12,0.200,0,0,0,0,,16.7
2024-02-18 01:50:30,0,5.30,12.8,0,0,0,0,0,,16.9
2024-02-18 01:50:40,0,4.50,11.2,0,0,0,0,0,,16.7
2024-02-18 01:50:50,0,5.20,12.8,0,0,0,0,0,,16.7
2024-02-18 01:51:00,0,4.90,12.8,0,0,0,0,0,,17.2
2024-02-18 01:51:10,0,4.90,11.3,0,0,0,0,0,,17.1
2024-02-18 01:51:20,0,4.50,12.7,0,0,0,0,0,,17.2
2024-02-18 01:51:30,0,5.10,12.8,0,0,0,0,0,,17.2
2024-02-18 01:51:40,0,4.60,11.3,0,0,0,0,0,,17.0
2024-02-18 01:51:50,0,4.50,12.7,0,0,0,0,0,,17.2
2024-02-18 01:52:00,0,4.80,12.1,0,0,0,0,0,,17.1
2024-02-18 01:52:10,0,4.50,12,0,0,0,0,0,,17.0
2024-02-18 01:52:20,0,3.30,9.50,0.100,0,0,0,0,,16.6
2024-02-18 01:52:30,0,5,12.8,0.100,0,0,0,0,,16.8
2024-02-18 01:52:40,0,4.60,11.2,0,0,0,0,0,,16.6
2024-02-18 01:52:50,0,5.20,12.8,0,0,0,0,0,,16.6
2024-02-18 01:53:00,0,5,12.8,0,0,0,0,0,,16.7
2024-02-18 01:53:10,0,4.80,11.2,0,0,0,0,0,,16.6
2024-02-18 01:53:20,0,5.20,12.8,0,0,0,0,0,,16.6
2024-02-18 01:53:30,0,4.90,12.8,0,0,0,0,0,,16.8
2024-02-18 01:53:40,0,4.50,11.2,0,0,0,0,0,,16.7
2024-02-18 01:53:50,0,4.50,12,0,0,0,0,0,,16.6
2024-02-18 01:54:00,0,4.90,12.8,0,0,0,0,0,,16.7
2024-02-18 01:54:10,0,4.70,11.2,0,0,0,0,0,,17.0
2024-02-18 01:54:20,0,4.30,11.2,0,0,0,0,0,,16.8
2024-02-18 01:54:30,0,4.20,10.4,0.200,0,0,0,0,,16.7
2024-02-18 01:54:40,0,4.80,12.8,0,0,0,0,0,,16.7
2024-02-18 01:54:50,0,4.70,11.2,0,0,0,0,0,,16.5
2024-02-18 01:55:00,0,5.10,12.8,0,0,0,0,0,,16.7
2024-02-18 01:55:10,0,5,12.4,0,0,0,0,0,,16.6
2024-02-18 01:55:20,0.100,4.90,11.6,0,0,0,0,0,,16.5
2024-02-18 01:55:30,0,4.80,12.8,0,0,0,0,0,,16.7
2024-02-18 01:55:40,0,4.20,11.2,0,0,0,0,0,,16.6
2024-02-18 01:55:50,0,5.10,12.8,0,0,0,0,0,,16.6
2024-02-18 01:56:00,0,5.40,12.8,0,0,0,0,0,,16.8
2024-02-18 01:56:10,0,4.50,11.3,0,0,0,0,0,,16.8
2024-02-18 01:56:20,0,4.50,12.7,0,0,0,0,0,,17.0
2024-02-18 01:56:30,0,4.20,11.2,0.200,0,0,0,0,,16.9
2024-02-18 01:56:40,0,4.50,12,0,0,0,0,0,,16.9
2024-02-18 01:56:50,0,4.80,12.8,0,0,0,0,0,,16.9
2024-02-18 01:57:00,0,4.50,12,0,0,0,0,0,,16.8
2024-02-18 01:57:10,0,4.60,12,0,0,0,0,0,,16.8
2024-02-18 01:57:20,0,4.70,12.8,0,0,0,0,0,,16.8
2024-02-18 01:57:30,0,4.50,12,0,0,0,0,0,,16.9
2024-02-18 01:57:40,0,4.80,12.8,0,0,0,0,0,,16.9
2024-02-18 01:57:50,0,4.90,11.2,0,0,0,0,0,,16.7
2024-02-18 01:58:00,0,5,12.8,0,0,0,0,0,,16.9
2024-02-18 01:58:10,0,4.50,12,0,0,0,0,0,,16.8
2024-02-18 01:58:20,0,4.50,12,0,0,0,0,0,,16.9
2024-02-18 01:58:30,0,3.70,9.60,0.200,0,0,0,0,,16.6
2024-02-18 01:58:40,0,5,12.8,0,0,0,0,0,,16.6
2024-02-18 01:58:50,0,4.50,12,0,0,0,0,0,,16.6
2024-02-18 01:59:00,0,4.80,12.8,0,0,0,0,0,,16.7
2024-02-18 01:59:10,0,4.50,12,0,0,0,0,0,,16.6
2024-02-18 01:59:20,0.100,4.90,12.8,0,0,0,0,0,,16.7
2024-02-18 01:59:30,0,5.10,12.8,0,0,0,0,0,,16.8
2024-02-18 01:59:40,0,5.10,12.8,0,0,0,0,0,,16.9
2024-02-18 01:59:50,0,5,11.4,0,0,0,0,0,,16.8
2024-02-18 02:00:00,0,4.50,12.6,0,0,0,0,0,,16.9
2024-02-18 02:00:10,0,4.30,11.2,0,0,0,0,0,,16.8
2024-02-18 02:00:20,0.400,4.90,12.8,0,0,0,0,0,,17.2
2024-02-18 02:00:30,0,3.30,8.80,0.200,0,0,0,0,,16.7
2024-02-18 02:00:40,0,5.60,12.8,0,0,0,0,0,,16.9
2024-02-18 02:00:50,0,5.20,12,0,0,0,0,0,,16.8
2024-02-18 02:01:00,0,4.80,12,0,0,0,0,0,,16.9
2024-02-18 02:01:10,0,5.50,12.8,0,0,0,0,0,,16.9
2024-02-18 02:01:20,0,5.10,12.1,0,0,0,0,0,,16.8
2024-02-18 02:01:30,0,4.80,11.9,0,0,0,0,0,,16.7
2024-02-18 02:01:40,0,5.30,12.8,0,0,0,0,0,,16.9
2024-02-18 02:01:50,0,4.60,11.2,0,0,0,0,0,,16.8
2024-02-18 02:02:00,0,5.10,12.8,0,0,0,0,0,,17.0
2024-02-18 02:02:10,0,5.20,12.8,0,0,0,0,0,,17.0
2024-02-18 02:02:20,0,5.20,11.3,0,0,0,0,0,,17.4
2024-02-18 02:02:30,0,3.80,10.3,0.200,0,0,0,0,,17.0
2024-02-18 02:02:40,0,5,11.3,0,0,0,0,0,,16.9
2024-02-18 02:02:50,0,4.90,12.7,0,0,0,0,0,,17.0
2024-02-18 02:03:00,0,5.20,12.8,0,0,0,0,0,,16.9
2024-02-18 02:03:10,0,5.40,12.8,0,0,0,0,0,,17.0
2024-02-18 02:03:20,0,4.50,11.2,0,0,0,0,0,,16.9
2024-02-18 02:03:30,0,5.40,12.8,0,0,0,0,0,,17.0
2024-02-18 02:03:40,0,4.80,11.3,0,0,0,0,0,,17.0
2024-02-18 02:03:50,0,5,12.7,0,0,0,0,0,,17.0
2024-02-18 02:04:00,0,4.80,12.8,0,0,0,0,0,,16.9
