sep=,
"Time","Job completion camunda8"
2024-02-18 00:36:40,74.9
2024-02-18 00:36:50,44.3
2024-02-18 00:37:00,66.9
2024-02-18 00:37:10,57.8
2024-02-18 00:37:20,66.7
2024-02-18 00:37:30,66.6
2024-02-18 00:37:40,133
2024-02-18 00:37:50,130
2024-02-18 00:38:00,112
2024-02-18 00:38:10,95.3
2024-02-18 00:38:20,127
2024-02-18 00:38:30,113
2024-02-18 00:38:40,103
2024-02-18 00:38:50,88.6
2024-02-18 00:39:00,70.9
2024-02-18 00:39:10,74.7
2024-02-18 00:39:20,72
2024-02-18 00:39:30,71.5
2024-02-18 00:39:40,63.9
2024-02-18 00:39:50,65
2024-02-18 00:40:00,62
2024-02-18 00:40:10,60
2024-02-18 00:40:20,59.5
2024-02-18 00:40:30,91
2024-02-18 00:40:40,143
2024-02-18 00:40:50,118
2024-02-18 00:41:00,97.9
2024-02-18 00:41:10,86.6
2024-02-18 00:41:20,85.4
2024-02-18 00:41:30,80.5
2024-02-18 00:41:40,70.7
2024-02-18 00:41:50,72.6
2024-02-18 00:42:00,68.9
2024-02-18 00:42:10,55.9
2024-02-18 00:42:20,56.5
2024-02-18 00:42:30,22.3
2024-02-18 00:42:40,5.30
2024-02-18 00:42:50,23.7
2024-02-18 00:43:00,120
2024-02-18 00:43:10,124
2024-02-18 00:43:20,130
2024-02-18 00:43:30,114
2024-02-18 00:43:40,104
2024-02-18 00:43:50,93.9
2024-02-18 00:44:00,89.6
2024-02-18 00:44:10,78.8
2024-02-18 00:44:20,67.2
2024-02-18 00:44:30,63.6
2024-02-18 00:44:40,58.8
2024-02-18 00:44:50,57
2024-02-18 00:45:00,55.7
2024-02-18 00:45:10,53.7
2024-02-18 00:45:20,50.2
2024-02-18 00:45:30,76.4
2024-02-18 00:45:40,146
2024-02-18 00:45:50,119
2024-02-18 00:46:00,107
2024-02-18 00:46:10,95.5
2024-02-18 00:46:20,89.7
2024-02-18 00:46:30,81.4
2024-02-18 00:46:40,68.3
2024-02-18 00:46:50,61.5
2024-02-18 00:47:00,63.8
2024-02-18 00:47:10,59.4
2024-02-18 00:47:20,59.1
2024-02-18 00:47:30,56.8
2024-02-18 00:47:40,103
2024-02-18 00:47:50,135
2024-02-18 00:48:00,105
2024-02-18 00:48:10,81
2024-02-18 00:48:20,124
2024-02-18 00:48:30,111
2024-02-18 00:48:40,102
2024-02-18 00:48:50,92.1
2024-02-18 00:49:00,84.6
2024-02-18 00:49:10,83.8
2024-02-18 00:49:20,69.7
2024-02-18 00:49:30,63
2024-02-18 00:49:40,57.8
2024-02-18 00:49:50,53.8
2024-02-18 00:50:00,61
2024-02-18 00:50:10,53.5
2024-02-18 00:50:20,49.5
2024-02-18 00:50:30,58.1
2024-02-18 00:50:40,144
2024-02-18 00:50:50,120
2024-02-18 00:51:00,107
2024-02-18 00:51:10,94.7
2024-02-18 00:51:20,90.2
2024-02-18 00:51:30,79.3
2024-02-18 00:51:40,78.7
2024-02-18 00:51:50,71
2024-02-18 00:52:00,69
2024-02-18 00:52:10,60.5
2024-02-18 00:52:20,55.6
2024-02-18 00:52:30,59
2024-02-18 00:52:40,86
2024-02-18 00:52:50,141
2024-02-18 00:53:00,116
2024-02-18 00:53:10,104
2024-02-18 00:53:20,73.6
2024-02-18 00:53:30,115
2024-02-18 00:53:40,96.2
2024-02-18 00:53:50,95.2
2024-02-18 00:54:00,90.2
2024-02-18 00:54:10,85.1
2024-02-18 00:54:20,79.9
2024-02-18 00:54:30,75.6
2024-02-18 00:54:40,70.6
2024-02-18 00:54:50,64.5
2024-02-18 00:55:00,58
2024-02-18 00:55:10,54.5
2024-02-18 00:55:20,50.8
2024-02-18 00:55:30,49.5
2024-02-18 00:55:40,133
2024-02-18 00:55:50,109
2024-02-18 00:56:00,109
2024-02-18 00:56:10,98.5
2024-02-18 00:56:20,93.8
2024-02-18 00:56:30,86.1
2024-02-18 00:56:40,83.6
2024-02-18 00:56:50,78.7
2024-02-18 00:57:00,66.5
2024-02-18 00:57:10,63.8
2024-02-18 00:57:20,61.2
