sep=,
"Time","restworkerjava-5b45897d78-698vk / worker / PKG","restworkerjava-5cbf76776f-2pph5 / worker / PKG","restworkerjava-644f69b555-lm96x / worker / PKG","restworkerjava-d65564b97-5jrgr / worker / PKG","restworkerjava-5b45897d78-698vk / worker / DRAM","restworkerjava-5cbf76776f-2pph5 / worker / DRAM","restworkerjava-644f69b555-lm96x / worker / DRAM","restworkerjava-d65564b97-5jrgr / worker / DRAM","restworkerjava-5b45897d78-698vk / worker / OTHER","restworkerjava-5cbf76776f-2pph5 / worker / OTHER","restworkerjava-644f69b555-lm96x / worker / OTHER","restworkerjava-d65564b97-5jrgr / worker / OTHER"
2024-02-14 20:42:50,0.178,,,,0.0171,,,,0,,,
2024-02-14 20:43:00,0.233,,,,0.0225,,,,0,,,
2024-02-14 20:43:10,0.173,,,,0.0165,,,,0,,,
2024-02-14 20:43:20,0.175,,,,0.0168,,,,0,,,
2024-02-14 20:43:30,0.232,,,,0.0222,,,,0,,,
2024-02-14 20:43:40,0.173,,,,0.0165,,,,0,,,
2024-02-14 20:43:50,0.176,,,,0.0171,,,,0,,,
2024-02-14 20:44:00,0.230,,,,0.0225,,,,0,,,
2024-02-14 20:44:10,0.172,,,,0.0165,,,,0,,,
2024-02-14 20:44:20,0.315,,,,0.0237,,,,0,,,
2024-02-14 20:44:30,0.589,,,,0.0477,,,,0,,,
2024-02-14 20:44:40,0.516,,,,0.0378,,,,0,,,
2024-02-14 20:44:50,0.469,,,,0.0396,,,,0,,,
2024-02-14 20:45:00,0.556,,,,0.0549,,,,0,,,
2024-02-14 20:45:10,0.466,,,,0.0393,,,,0,,,
2024-02-14 20:45:20,0.455,,,,0.0393,,,,0,,,
2024-02-14 20:45:30,0.647,,,,0.0675,,,,0,,,
2024-02-14 20:45:40,0.549,,,,0.0507,,,,0,,,
2024-02-14 20:45:50,0.551,,,,0.0480,,,,0,,,
2024-02-14 20:46:00,0.697,,,,0.0597,,,,0,,,
2024-02-14 20:46:10,0.394,,,,0.0441,,,,0,,,
2024-02-14 20:46:20,0.437,,,,0.0432,,,,0,,,
2024-02-14 20:46:30,0.645,,,,0.0570,,,,0,,,
2024-02-14 20:46:40,0.487,,,,0.0417,,,,0,,,
2024-02-14 20:46:50,0.580,,,,0.0483,,,,0,,,
2024-02-14 20:47:00,0.589,,,,0.0531,,,,0,,,
2024-02-14 20:47:10,0.409,,,,0.0348,,,,0,,,
2024-02-14 20:47:20,0.380,,,,0.0336,,,,0,,,
2024-02-14 20:47:30,0.452,,,,0.0480,,,,0,,,
2024-02-14 20:47:40,0.331,,,,0.0378,,,,0,,,
2024-02-14 20:47:50,0.356,,,,0.0324,,,,0,,,
2024-02-14 20:48:00,0.294,,,,0.0273,,,,0,,,
2024-02-14 20:48:10,0.184,,,,0.0186,,,,0,,,
2024-02-14 20:48:20,0.274,,,,0.0225,,,,0,,,
2024-02-14 20:48:30,0.317,,,,0.0279,,,,0,,,
2024-02-14 20:48:40,0.368,,,,0.0192,,,,0,,,
2024-02-14 20:48:50,0.227,,,,0.0231,,,,0,,,
2024-02-14 20:49:00,0.285,,,,0.0279,,,,0,,,
2024-02-14 20:49:10,0.196,,,,0.0186,,,,0,,,
2024-02-14 20:49:20,0.229,,,,0.0216,,,,0,,,
2024-02-14 20:49:30,0.288,,,,0.0255,,,,0,,,
2024-02-14 20:49:40,0.523,,,,0.0606,,,,0,,,
2024-02-14 20:49:50,0.439,,,,0.0435,,,,0,,,
2024-02-14 20:50:00,0.569,,,,0.0387,,,,0,,,
2024-02-14 20:50:10,0.437,,,,0.0291,,,,0,,,
2024-02-14 20:50:20,0.417,,,,0.0231,,,,0,,,
2024-02-14 20:50:30,0.403,,,,0.0309,,,,0,,,
2024-02-14 20:50:40,0.338,,,,0.0222,,,,0,,,
2024-02-14 20:50:50,0.246,,,,0.0210,,,,0,,,
2024-02-14 20:51:00,0.279,,,,0.0255,,,,0,,,
2024-02-14 20:51:10,0.221,,,,0.0213,,,,0,,,
2024-02-14 20:51:20,0.219,,,,0.0219,,,,0,,,
2024-02-14 20:51:30,0.683,,,,0.0402,,,,0,,,
2024-02-14 20:51:40,0.477,,,,0.0294,,,,0,,,
2024-02-14 20:51:50,0.407,,,,0.0390,,,,0,,,
2024-02-14 20:52:00,0.650,,,,0.0411,,,,0,,,
2024-02-14 20:52:10,0.560,,,,0.0297,,,,0,,,
2024-02-14 20:52:20,0.622,,,,0.0336,,,,0,,,
2024-02-14 20:52:30,0.646,,,,0.0399,,,,0,,,
2024-02-14 20:52:40,0.421,,,,0.0285,,,,0,,,
2024-02-14 20:52:50,0.427,,,,0.0306,,,,0,,,
2024-02-14 20:53:00,0.571,,,,0.0396,,,,0,,,
2024-02-14 20:53:10,0.387,,,,0.0300,,,,0,,,
2024-02-14 20:53:20,0.437,,,,0.0288,,,,0,,,
2024-02-14 20:53:30,0.833,,,,0.0456,,,,0,,,
2024-02-14 20:53:40,0.446,,,,0.0309,,,,0,,,
2024-02-14 20:53:50,0.531,,,,0.0477,,,,0,,,
2024-02-14 20:54:00,0.593,,,,0.0600,,,,0,,,
2024-02-14 20:54:10,0.387,,,,0.0453,,,,0,,,
2024-02-14 20:54:20,0.432,,,,0.0390,,,,0,,,
2024-02-14 20:54:30,0.630,,,,0.0531,,,,0,,,
2024-02-14 20:54:40,0.519,,,,0.0474,,,,0,,,
2024-02-14 20:54:50,0.537,,,,0.0459,,,,0,,,
2024-02-14 20:55:00,0.581,,,,0.0540,,,,0,,,
2024-02-14 20:55:10,0.383,,,,0.0345,,,,0,,,
2024-02-14 20:55:20,0.335,,,,0.0342,,,,0,,,
2024-02-14 20:55:30,0.464,,,,0.0444,,,,0,,,
2024-02-14 20:55:40,0.385,,,,0.0348,,,,0,,,
2024-02-14 20:55:50,0.362,,,,0.0339,,,,0,,,
2024-02-14 20:56:00,0.456,,,,0.0498,,,,0,,,
2024-02-14 20:56:10,0.372,,,,0.0399,,,,0,,,
2024-02-14 20:56:20,0.253,,,,0.0231,,,,0,,,
2024-02-14 20:56:30,0.246,,,,0.0231,,,,0,,,
2024-02-14 20:56:40,0.243,,,,0.0225,,,,0,,,
2024-02-14 20:56:50,0.242,,,,0.0207,,,,0,,,
2024-02-14 20:57:00,0.300,,,,0.0270,,,,0,,,
2024-02-14 20:57:10,0.266,,,,0.0207,,,,0,,,
2024-02-14 20:57:20,0.227,,,,0.0189,,,,0,,,
2024-02-14 20:57:30,0.278,,,,0.0261,,,,0,,,
2024-02-14 20:57:40,0.235,,,,0.0204,,,,0,,,
2024-02-14 20:57:50,0.223,,,,0.0219,,,,0,,,
2024-02-14 20:58:00,0.307,,,,0.0264,,,,0,,,
2024-02-14 20:58:10,0.388,,,,0.0420,,,,0,,,
2024-02-14 20:58:20,0.210,,,,0.0189,,,,0,,,
2024-02-14 20:58:30,0.325,,,,0.0276,,,,0,,,
2024-02-14 20:58:40,0.218,,,,0.0186,,,,0,,,
2024-02-14 20:58:50,0.233,,,,0.0207,,,,0,,,
2024-02-14 20:59:00,0.384,,,,0.0315,,,,0,,,
2024-02-14 20:59:10,0.465,,,,0.0399,,,,0,,,
2024-02-14 20:59:20,0.454,,,,0.0393,,,,0,,,
2024-02-14 20:59:30,0.578,,,,0.0504,,,,0,,,
2024-02-14 20:59:40,0.360,,,,0.0381,,,,0,,,
2024-02-14 20:59:50,0.385,,,,0.0381,,,,0,,,
2024-02-14 21:00:00,0.448,,,,0.0429,,,,0,,,
2024-02-14 21:00:10,0.223,,,,0.0210,,,,0,,,
2024-02-14 21:00:20,0.571,,,,0.0570,,,,0,,,
2024-02-14 21:00:30,0.683,,,,0.0591,,,,0,,,
2024-02-14 21:00:40,0.410,,,,0.0393,,,,0,,,
2024-02-14 21:00:50,0.428,,,,0.0396,,,,0,,,
2024-02-14 21:01:00,0.522,,,,0.0498,,,,0,,,
2024-02-14 21:01:10,0.407,,,,0.0363,,,,0,,,
2024-02-14 21:01:20,0.403,,,,0.0387,,,,0,,,
2024-02-14 21:01:30,0.751,,,,0.0681,,,,0,,,
2024-02-14 21:01:40,0.546,,,,0.0456,,,,0,,,
2024-02-14 21:01:50,0.424,,,,0.0414,,,,0,,,
2024-02-14 21:02:00,0.597,,,,0.0558,,,,0,,,
2024-02-14 21:02:10,0.486,,,,0.0435,,,,0,,,
2024-02-14 21:02:20,0.647,,,,0.0522,,,,0,,,
2024-02-14 21:02:30,0.545,,,,0.0627,,,,0,,,
2024-02-14 21:02:40,0.403,,,,0.0384,,,,0,,,
2024-02-14 21:02:50,0.414,,,,0.0375,,,,0,,,
2024-02-14 21:03:00,0.496,,,,0.0474,,,,0,,,
2024-02-14 21:03:10,0.382,,,,0.0351,,,,0,,,
2024-02-14 21:03:20,0.408,,,,0.0390,,,,0,,,
2024-02-14 21:03:30,0.600,,,,0.0522,,,,0,,,
2024-02-14 21:03:40,0.405,,,,0.0333,,,,0,,,
2024-02-14 21:03:50,0.384,,,,0.0333,,,,0,,,
2024-02-14 21:04:00,0.552,,,,0.0459,,,,0,,,
2024-02-14 21:04:10,0.376,,,,0.0321,,,,0,,,
2024-02-14 21:04:20,0.353,,,,0.0342,,,,0,,,
2024-02-14 21:04:30,0.500,,,,0.0534,,,,0,,,
2024-02-14 21:04:40,0.322,,,,0.0345,,,,0,,,
2024-02-14 21:04:50,0.373,,,,0.0384,,,,0,,,
2024-02-14 21:05:00,0.293,,,,0.0300,,,,0,,,
2024-02-14 21:05:10,0.181,,,,0.0171,,,,0,,,
2024-02-14 21:05:20,0.208,,,,0.0213,,,,0,,,
2024-02-14 21:05:30,0.537,,,,0.0462,,,,0,,,
2024-02-14 21:05:40,0.382,,,,0.0390,,,,0,,,
2024-02-14 21:05:50,0.431,,,,0.0285,,,,0,,,
2024-02-14 21:06:00,0.312,,,,0.0279,,,,0,,,
2024-02-14 21:06:10,0.251,,,,0.0231,,,,0,,,
2024-02-14 21:06:20,0.252,,,,0.0213,,,,0,,,
2024-02-14 21:06:30,0.345,,,,0.0273,,,,0,,,
2024-02-14 21:06:40,0.362,,,,0.0258,,,,0,,,
2024-02-14 21:06:50,0.253,,,,0.0213,,,,0,,,
2024-02-14 21:07:00,0.539,,,,0.0294,,,,0,,,
2024-02-14 21:07:10,0.570,,,,0.0330,,,,0,,,
2024-02-14 21:07:20,0.571,,,,0.0321,,,,0,,,
2024-02-14 21:07:30,0.685,,,,0.0423,,,,0,,,
2024-02-14 21:07:40,0.367,,,,0.0288,,,,0,,,
2024-02-14 21:07:50,0.361,,,,0.0276,,,,0,,,
2024-02-14 21:08:00,0.447,,,,0.0411,,,,0,,,
2024-02-14 21:08:10,0.338,,,,0.0288,,,,0,,,
2024-02-14 21:08:20,0.344,,,,0.0300,,,,0,,,
2024-02-14 21:08:30,0.486,,,,0.0396,,,,0,,,
2024-02-14 21:08:40,0.619,,,,0.0321,,,,0,,,
2024-02-14 21:08:50,0.524,,,,0.0408,,,,0,,,
2024-02-14 21:09:00,0.624,,,,0.0402,,,,0,,,
2024-02-14 21:09:10,0.406,,,,0.0288,,,,0,,,
2024-02-14 21:09:20,0.385,,,,0.0303,,,,0,,,
2024-02-14 21:09:30,0.520,,,,0.0381,,,,0,,,
2024-02-14 21:09:40,0.350,,,,0.0288,,,,0,,,
2024-02-14 21:09:50,0.416,,,,0.0345,,,,0,,,
2024-02-14 21:10:00,0.706,,,,0.0717,,,,0,,,
2024-02-14 21:10:10,0.455,,,,0.0492,,,,0,,,
2024-02-14 21:10:20,0.423,,,,0.0423,,,,0,,,
2024-02-14 21:10:30,0.566,,,,0.0516,,,,0,,,
2024-02-14 21:10:40,0.378,,,,0.0378,,,,0,,,
2024-02-14 21:10:50,0.383,,,,0.0420,,,,0,,,
2024-02-14 21:11:00,0.508,,,,0.0564,,,,0,,,
2024-02-14 21:11:10,0.706,,,,0.0489,,,,0,,,
2024-02-14 21:11:20,0.588,,,,0.0489,,,,0,,,
2024-02-14 21:11:30,0.656,,,,0.0555,,,,0,,,
2024-02-14 21:11:40,0.403,,,,0.0378,,,,0,,,
2024-02-14 21:11:50,0.552,,,,0.0381,,,,0,,,
2024-02-14 21:12:00,0.486,,,,0.0474,,,,0,,,
2024-02-14 21:12:10,0.343,,,,0.0339,,,,0,,,
2024-02-14 21:12:20,0.351,,,,0.0345,,,,0,,,
2024-02-14 21:12:30,0.593,,,,0.0588,,,,0,,,
2024-02-14 21:12:40,0.396,,,,0.0345,,,,0,,,
2024-02-14 21:12:50,0.388,,,,0.0345,,,,0,,,
2024-02-14 21:13:00,0.470,,,,0.0540,,,,0,,,
2024-02-14 21:13:10,0.384,,,,0.0342,,,,0,,,
2024-02-14 21:13:20,0.388,,,,0.0342,,,,0,,,
2024-02-14 21:13:30,0.359,,,,0.0309,,,,0,,,
2024-02-14 21:13:40,0.185,,,,0.0171,,,,0,,,
2024-02-14 21:13:50,0.222,,,,0.0222,,,,0,,,
2024-02-14 21:14:00,0.569,,,,0.0519,,,,0,,,
2024-02-14 21:14:10,0.413,,,,0.0375,,,,0,,,
2024-02-14 21:14:20,0.404,,,,0.0360,,,,0,,,
2024-02-14 21:14:30,0.504,,,,0.0408,,,,0,,,
2024-02-14 21:14:40,0.265,,,,0.0219,,,,0,,,
2024-02-14 21:14:50,0.227,,,,0.0192,,,,0,,,
2024-02-14 21:15:00,0.410,,,,0.0312,,,,0,,,
2024-02-14 21:15:10,0.211,,,,0.0237,,,,0,,,
2024-02-14 21:15:20,0.256,,,,0.0216,,,,0,,,
2024-02-14 21:15:30,0.327,,,,0.0273,,,,0,,,
2024-02-14 21:15:40,0.237,,,,0.0201,,,,0,,,
2024-02-14 21:15:50,0.554,,,,0.0396,,,,0,,,
2024-02-14 21:16:00,0.597,,,,0.0537,,,,0,,,
2024-02-14 21:16:10,0.386,,,,0.0369,,,,0,,,
2024-02-14 21:16:20,0.366,,,,0.0366,,,,0,,,
2024-02-14 21:16:30,0.478,,,,0.0468,,,,0,,,
2024-02-14 21:16:40,0.316,,,,0.0339,,,,0,,,
2024-02-14 21:16:50,0.315,,,,0.0282,,,,0,,,
2024-02-14 21:17:00,0.368,,,,0.0285,,,,0,,,
2024-02-14 21:17:10,0.261,,,,0.0246,,,,0,,,
2024-02-14 21:17:20,0.281,,,,0.0243,,,,0,,,
2024-02-14 21:17:30,0.310,,,,0.0267,,,,0,,,
2024-02-14 21:17:40,0.225,,,,0.0186,,,,0,,,
2024-02-14 21:17:50,0.274,,,,0.0213,,,,0,,,
2024-02-14 21:18:00,0.329,,,,0.0270,,,,0,,,
2024-02-14 21:18:10,0.492,,,,0.0438,,,,0,,,
2024-02-14 21:18:20,0.549,,,,0.0471,,,,0,,,
2024-02-14 21:18:30,0.551,,,,0.0537,,,,0,,,
2024-02-14 21:18:40,0.352,,,,0.0378,,,,0,,,
2024-02-14 21:18:50,0.343,,,,0.0336,,,,0,,,
2024-02-14 21:19:00,0.422,,,,0.0420,,,,0,,,
2024-02-14 21:19:10,0.328,,,,0.0339,,,,0,,,
2024-02-14 21:19:20,0.434,,,,0.0435,,,,0,,,
2024-02-14 21:19:30,0.375,,,,0.0336,,,,0,,,
2024-02-14 21:19:40,0.264,,,,0.0201,,,,0,,,
2024-02-14 21:19:50,0.239,,,,0.0207,,,,0,,,
2024-02-14 21:20:00,0.328,,,,0.0273,,,,0,,,
2024-02-14 21:20:10,0.248,,,,0.0213,,,,0,,,
2024-02-14 21:20:20,0.243,,,,0.0198,,,,0,,,
2024-02-14 21:20:30,0.342,,,,0.0291,,,,0,,,
2024-02-14 21:20:40,0.551,,,,0.0468,,,,0,,,
2024-02-14 21:20:50,0.636,,,,0.0447,,,,0,,,
2024-02-14 21:21:00,0.479,,,,0.0516,,,,0,,,
2024-02-14 21:21:10,0.374,,,,0.0354,,,,0,,,
2024-02-14 21:21:20,0.343,,,,0.0363,,,,0,,,
2024-02-14 21:21:30,0.452,,,,0.0561,,,,0,,,
2024-02-14 21:21:40,0.290,,,,0.0288,,,,0,,,
2024-02-14 21:21:50,0.309,,,,0.0222,,,,0,,,
2024-02-14 21:22:00,0.332,,,,0.0282,,,,0,,,
2024-02-14 21:22:10,0.269,,,,0.0225,,,,0,,,
2024-02-14 21:22:20,0.243,,,,0.0195,,,,0,,,
2024-02-14 21:22:30,0.342,,,,0.0264,,,,0,,,
2024-02-14 21:22:40,0.216,,,,0.0198,,,,0,,,
2024-02-14 21:22:50,0.235,,,,0.0231,,,,0,,,
2024-02-14 21:23:00,0.271,,,,0.0261,,,,0,,,
2024-02-14 21:23:10,0.228,,,,0.0210,,,,0,,,
2024-02-14 21:23:20,0.262,,,,0.0210,,,,0,,,
2024-02-14 21:23:30,0.382,,,,0.0366,,,,0,,,
2024-02-14 21:23:40,0.507,,,,0.0528,,,,0,,,
2024-02-14 21:23:50,0.468,,,,0.0393,,,,0,,,
2024-02-14 21:24:00,0.541,,,,0.0405,,,,0,,,
2024-02-14 21:24:10,0.321,,,,0.0267,,,,0,,,
2024-02-14 21:24:20,0.322,,,,0.0270,,,,0,,,
2024-02-14 21:24:30,0.477,,,,0.0366,,,,0,,,
2024-02-14 21:24:40,0.286,,,,0.0321,,,,0,,,
2024-02-14 21:24:50,0.334,,,,0.0231,,,,0,,,
2024-02-14 21:25:00,0.330,,,,0.0264,,,,0,,,
2024-02-14 21:25:10,0.238,,,,0.0210,,,,0,,,
2024-02-14 21:25:20,0.212,,,,0.0204,,,,0,,,
2024-02-14 21:25:30,0.342,,,,0.0267,,,,0,,,
2024-02-14 21:25:40,0.232,,,,0.0231,,,,0,,,
2024-02-14 21:25:50,0.240,,,,0.0228,,,,0,,,
2024-02-14 21:26:00,0.304,,,,0.0267,,,,0,,,
2024-02-14 21:26:10,0.235,,,,0.0204,,,,0,,,
2024-02-14 21:26:20,0.260,,,,0.0204,,,,0,,,
2024-02-14 21:26:30,0.287,,,,0.0294,,,,0,,,
2024-02-14 21:26:40,0.246,,,,0.0210,,,,0,,,
2024-02-14 21:26:50,0.196,,,,0.0195,,,,0,,,
2024-02-14 21:27:00,0.270,,,,0.0279,,,,0,,,
2024-02-14 21:27:10,0.236,,,,0.0201,,,,0,,,
2024-02-14 21:27:20,0.263,,,,0.0213,,,,0,,,
2024-02-14 21:27:30,0.308,,,,0.0252,,,,0,,,
2024-02-14 21:27:40,0.237,,,,0.0189,,,,0,,,
2024-02-14 21:27:50,0.272,,,,0.0258,,,,0,,,
2024-02-14 21:28:00,0.313,,,,0.0285,,,,0,,,
2024-02-14 21:28:10,0.244,,,,0.0201,,,,0,,,
2024-02-14 21:28:20,0.196,,,,0.0219,,,,0,,,
2024-02-14 21:28:30,0.303,,,,0.0279,,,,0,,,
2024-02-14 21:28:40,0.216,,,,0.0198,,,,0,,,
2024-02-14 21:28:50,0.257,,,,0.0198,,,,0,,,
2024-02-14 21:29:00,0.292,,,,0.0258,,,,0,,,
2024-02-14 21:29:10,0.227,,,,0.0198,,,,0,,,
2024-02-14 21:29:20,0.209,,,,0.0192,,,,0,,,
2024-02-14 21:29:30,0.308,,,,0.0270,,,,0,,,
2024-02-14 21:29:40,0.226,,,,0.0201,,,,0,,,
2024-02-14 21:29:50,0.239,,,,0.0210,,,,0,,,
2024-02-14 21:30:00,0.281,,,,0.0315,,,,0,,,
2024-02-14 21:30:10,0.292,,,,0.0216,,,,0,,,
2024-02-14 21:30:20,0.421,,,,0.0342,,,,0,,,
2024-02-14 21:30:30,0.552,,,,0.0411,,,,0,,,
2024-02-14 21:30:40,0.365,,,,0.0291,,,,0,,,
2024-02-14 21:30:50,0.337,,,,0.0288,,,,0,,,
2024-02-14 21:31:00,0.470,,,,0.0402,,,,0,,,
2024-02-14 21:31:10,0.244,,,,0.0192,,,,0,,,
2024-02-14 21:31:20,0.297,,,,0.0222,,,,0,,,
2024-02-14 21:31:30,0.364,,,,0.0282,,,,0,,,
2024-02-14 21:31:40,0.257,,,,0.0213,,,,0,,,
2024-02-14 21:31:50,0.263,,,,0.0204,,,,0,,,
2024-02-14 21:32:00,0.310,,,,0.0288,,,,0,,,
2024-02-14 21:32:10,0.269,,,,0.0213,,,,0,,,
2024-02-14 21:32:20,0.256,,,,0.0189,,,,0,,,
2024-02-14 21:32:30,0.336,,,,0.0303,,,,0,,,
2024-02-14 21:32:40,0.223,,,,0.0180,,,,0,,,
2024-02-14 21:32:50,0.250,,,,0.0240,,,,0,,,
2024-02-14 21:33:00,0.298,,,,0.0282,,,,0,,,
2024-02-14 21:33:10,0.214,,,,0.0198,,,,0,,,
2024-02-14 21:33:20,0.305,,,,0.0216,,,,0,,,
2024-02-14 21:33:30,0.536,,,,0.0489,,,,0,,,
2024-02-14 21:33:40,0.472,,,,0.0465,,,,0,,,
2024-02-14 21:33:50,0.442,,,,0.0423,,,,0,,,
2024-02-14 21:34:00,0.636,,,,0.0534,,,,0,,,
2024-02-14 21:34:10,0.351,,,,0.0414,,,,0,,,
2024-02-14 21:34:20,0.388,,,,0.0327,,,,0,,,
2024-02-14 21:34:30,0.396,,,,0.0417,,,,0,,,
2024-02-14 21:34:40,0.230,,,,0.0216,,,,0,,,
2024-02-14 21:34:50,0.415,,,,0.0234,,,,0,,,
2024-02-14 21:35:00,0.349,,,,0.0288,,,,0,,,
2024-02-14 21:35:10,0.229,,,,0.0213,,,,0,,,
2024-02-14 21:35:20,0.209,,,,0.0192,,,,0,,,
2024-02-14 21:35:30,0.308,,,,0.0270,,,,0,,,
2024-02-14 21:35:40,0.243,,,,0.0210,,,,0,,,
2024-02-14 21:35:50,0.272,,,,0.0243,,,,0,,,
2024-02-14 21:36:00,0.627,,,,0.0486,,,,0,,,
2024-02-14 21:36:10,0.537,,,,0.0477,,,,0,,,
2024-02-14 21:36:20,0.502,,,,0.0477,,,,0,,,
2024-02-14 21:36:30,0.594,,,,0.0552,,,,0,,,
2024-02-14 21:36:40,0.407,,,,0.0387,,,,0,,,
2024-02-14 21:36:50,0.335,,,,0.0366,,,,0,,,
2024-02-14 21:37:00,0.401,,,,0.0363,,,,0,,,
2024-02-14 21:37:10,0.248,,,,0.0222,,,,0,,,
2024-02-14 21:37:20,0.223,,,,0.0198,,,,0,,,
2024-02-14 21:37:30,0.383,,,,0.0285,,,,0,,,
2024-02-14 21:37:40,0.609,,,,0.0462,,,,0,,,
2024-02-14 21:37:50,0.548,,,,0.0474,,,,0,,,
2024-02-14 21:38:00,0.638,,,,0.0597,,,,0,,,
2024-02-14 21:38:10,0.489,,,,0.0417,,,,0,,,
2024-02-14 21:38:20,0.451,,,,0.0453,,,,0,,,
2024-02-14 21:38:30,0.485,,,,0.0546,,,,0,,,
2024-02-14 21:38:40,0.288,,,,0.0339,,,,0,,,
2024-02-14 21:38:50,0.332,,,,0.0273,,,,0,,,
2024-02-14 21:39:00,0.532,,,,0.0471,,,,0,,,
2024-02-14 21:39:10,0.478,,,,0.0468,,,,0,,,
2024-02-14 21:39:20,0.503,,,,0.0444,,,,0,,,
2024-02-14 21:39:30,0.671,,,,0.0573,,,,0,,,
2024-02-14 21:39:40,0.424,,,,0.0411,,,,0,,,
2024-02-14 21:39:50,0.419,,,,0.0393,,,,0,,,
2024-02-14 21:40:00,0.492,,,,0.0495,,,,0,,,
2024-02-14 21:40:10,0.667,,,,0.0498,,,,0,,,
2024-02-14 21:40:20,0.377,,,,0.0372,,,,0,,,
2024-02-14 21:40:30,0.512,,,,0.0537,,,,0,,,
2024-02-14 21:40:40,0.374,,,,0.0345,,,,0,,,
2024-02-14 21:40:50,0.355,,,,0.0342,,,,0,,,
2024-02-14 21:41:00,0.490,,,,0.0444,,,,0,,,
2024-02-14 21:41:10,0.361,,,,0.0324,,,,0,,,
2024-02-14 21:41:20,0.409,,,,0.0345,,,,0,,,
2024-02-14 21:41:30,0.555,,,,0.0432,,,,0,,,
2024-02-14 21:41:40,0.335,,,,0.0321,,,,0,,,
2024-02-14 21:41:50,0.290,,,,0.0267,,,,0,,,
2024-02-14 21:42:00,0.249,,,,0.0243,,,,0,,,
2024-02-14 21:42:10,0.212,,,,0.0195,,,,0,,,
2024-02-14 21:42:20,0.295,,,,0.0255,,,,0,,,
2024-02-14 21:42:30,0.323,,,,0.0267,,,,0,,,
2024-02-14 21:42:40,0.244,,,,0.0237,,,,0,,,
2024-02-14 21:42:50,0.222,,,,0.0210,,,,0,,,
2024-02-14 21:43:00,0.369,,,,0.0291,,,,0,,,
2024-02-14 21:43:10,0.209,,,,0.0183,,,,0,,,
2024-02-14 21:43:20,0.262,,,,0.0210,,,,0,,,
2024-02-14 21:43:30,0.304,,,,0.0261,,,,0,,,
2024-02-14 21:43:40,0.239,,,,0.0216,,,,0,,,
2024-02-14 21:43:50,0.244,,,,0.0216,,,,0,,,
2024-02-14 21:44:00,0.305,,,,0.0270,,,,0,,,
2024-02-14 21:44:10,0.219,,,,0.0198,,,,0,,,
2024-02-14 21:44:20,0.202,,,,0.0186,,,,0,,,
2024-02-14 21:44:30,0.305,,,,0.0258,,,,0,,,
2024-02-14 21:44:40,0.232,,,,0.0225,,,,0,,,
2024-02-14 21:44:50,0.204,,,,0.0213,,,,0,,,
2024-02-14 21:45:00,0.271,,,,0.0258,,,,0,,,
2024-02-14 21:45:10,0.213,,,,0.0195,,,,0,,,
2024-02-14 21:45:20,0.189,,,,0.0174,,,,0,,,
2024-02-14 21:45:30,0.305,,,,0.0279,,,,0,,,
2024-02-14 21:45:40,0.214,,,,0.0180,,,,0,,,
2024-02-14 21:45:50,0.342,,,,0.0297,,,,0,,,
2024-02-14 21:46:00,0.631,,,,0.0525,,,,0,,,
2024-02-14 21:46:10,0.461,,,,0.0363,,,,0,,,
2024-02-14 21:46:20,0.415,,,,0.0432,,,,0,,,
2024-02-14 21:46:30,0.385,,,,0.0351,,,,0,,,
2024-02-14 21:46:40,0.254,,,,0.0216,,,,0,,,
2024-02-14 21:46:50,0.240,,,,0.0225,,,,0,,,
2024-02-14 21:47:00,0.499,,,,0.0393,,,,0,,,
2024-02-14 21:47:10,0.233,,,,0.0207,,,,0,,,
2024-02-14 21:47:20,0.449,,,,0.0336,,,,0,,,
2024-02-14 21:47:30,0.676,,,,0.0543,,,,0,,,
2024-02-14 21:47:40,0.369,,,,0.0384,,,,0,,,
2024-02-14 21:47:50,0.398,,,,0.0336,,,,0,,,
2024-02-14 21:48:00,0.500,,,,0.0429,,,,0,,,
2024-02-14 21:48:10,0.413,,,,0.0288,,,,0,,,
2024-02-14 21:48:20,0.337,,,,0.0339,,,,0,,,
2024-02-14 21:48:30,0.538,,,,0.0393,,,,0,,,
2024-02-14 21:48:40,0.596,,,,0.0342,,,,0,,,
2024-02-14 21:48:50,0.362,,,,0.0339,,,,0,,,
2024-02-14 21:49:00,0.679,,,,0.0426,,,,0,,,
2024-02-14 21:49:10,0.475,,,,0.0306,,,,0,,,
2024-02-14 21:49:20,0.457,,,,0.0312,,,,0,,,
2024-02-14 21:49:30,0.563,,,,0.0408,,,,0,,,
2024-02-14 21:49:40,0.502,,,,0.0312,,,,0,,,
2024-02-14 21:49:50,0.612,,,,0.0393,,,,0,,,
2024-02-14 21:50:00,0.664,,,,0.0585,,,,0,,,
2024-02-14 21:50:10,0.359,,,,0.0306,,,,0,,,
2024-02-14 21:50:20,0.379,,,,0.0321,,,,0,,,
2024-02-14 21:50:30,0.520,,,,0.0456,,,,0,,,
2024-02-14 21:50:40,0.314,,,,0.0306,,,,0,,,
2024-02-14 21:50:50,0.328,,,,0.0345,,,,0,,,
2024-02-14 21:51:00,0.500,,,,0.0435,,,,0,,,
2024-02-14 21:51:10,0.357,,,,0.0336,,,,0,,,
2024-02-14 21:51:20,0.376,,,,0.0351,,,,0,,,
2024-02-14 21:51:30,0.486,,,,0.0459,,,,0,,,
2024-02-14 21:51:40,0.364,,,,0.0333,,,,0,,,
