sep=,
"Time","restworkerjava-5c575459f9-sx582 / worker / PKG","restworkerjava-69696875f9-hsbkr / worker / PKG","restworkerjava-698c49cff-vqd6b / worker / PKG","restworkerjava-865c45bdb4-r7jm4 / worker / PKG","restworkerjava-5c575459f9-sx582 / worker / DRAM","restworkerjava-69696875f9-hsbkr / worker / DRAM","restworkerjava-698c49cff-vqd6b / worker / DRAM","restworkerjava-865c45bdb4-r7jm4 / worker / DRAM","restworkerjava-5c575459f9-sx582 / worker / OTHER","restworkerjava-69696875f9-hsbkr / worker / OTHER","restworkerjava-698c49cff-vqd6b / worker / OTHER","restworkerjava-865c45bdb4-r7jm4 / worker / OTHER"
2024-02-18 01:00:50,,,0.600,,,,0.0633,,,,0,
2024-02-18 01:01:00,,,0.725,,,,0.0810,,,,0,
2024-02-18 01:01:10,,,0.491,,,,0.0591,,,,0,
2024-02-18 01:01:20,,,0.529,,,,0.0552,,,,0,
2024-02-18 01:01:30,,,0.488,,,,0.0768,,,,0,
2024-02-18 01:01:40,,,0.452,,,,0.0537,,,,0,
2024-02-18 01:01:50,,,0.400,,,,0.0528,,,,0,
2024-02-18 01:02:00,,,0.580,,,,0.0717,,,,0,
2024-02-18 01:02:10,,,0.359,,,,0.0516,,,,0,
2024-02-18 01:02:20,,,0.400,,,,0.0486,,,,0,
2024-02-18 01:02:30,,,0.495,,,,0.0576,,,,0,
2024-02-18 01:02:40,,,0.619,,,,0.0606,,,,0,
2024-02-18 01:02:50,,,0.590,,,,0.0714,,,,0,
2024-02-18 01:03:00,,,0.717,,,,0.0825,,,,0,
2024-02-18 01:03:10,,,0.461,,,,0.0597,,,,0,
2024-02-18 01:03:20,,,0.462,,,,0.0720,,,,0,
2024-02-18 01:03:30,,,0.505,,,,0.0642,,,,0,
2024-02-18 01:03:40,,,0.493,,,,0.0612,,,,0,
2024-02-18 01:03:50,,,0.430,,,,0.0558,,,,0,
2024-02-18 01:04:00,,,0.606,,,,0.0678,,,,0,
2024-02-18 01:04:10,,,0.413,,,,0.0717,,,,0,
2024-02-18 01:04:20,,,0.437,,,,0.0525,,,,0,
2024-02-18 01:04:30,,,0.564,,,,0.0627,,,,0,
2024-02-18 01:04:40,,,0.425,,,,0.0468,,,,0,
2024-02-18 01:04:50,,,0.391,,,,0.0447,,,,0,
2024-02-18 01:05:00,,,0.523,,,,0.0633,,,,0,
2024-02-18 01:05:10,,,0.374,,,,0.0498,,,,0,
2024-02-18 01:05:20,,,0.322,,,,0.0591,,,,0,
2024-02-18 01:05:30,,,0.526,,,,0.0645,,,,0,
2024-02-18 01:05:40,,,0.629,,,,0.0738,,,,0,
2024-02-18 01:05:50,,,0.577,,,,0.0657,,,,0,
2024-02-18 01:06:00,,,0.727,,,,0.0813,,,,0,
2024-02-18 01:06:10,,,0.517,,,,0.0576,,,,0,
2024-02-18 01:06:20,,,0.466,,,,0.0567,,,,0,
2024-02-18 01:06:30,,,0.505,,,,0.0720,,,,0,
2024-02-18 01:06:40,,,0.457,,,,0.0420,,,,0,
2024-02-18 01:06:50,,,0.441,,,,0.0534,,,,0,
2024-02-18 01:07:00,,,0.506,,,,0.0630,,,,0,
2024-02-18 01:07:10,,,0.380,,,,0.0429,,,,0,
2024-02-18 01:07:20,,,0.398,,,,0.0480,,,,0,
2024-02-18 01:07:30,,,0.525,,,,0.0753,,,,0,
2024-02-18 01:07:40,,,0.741,,,,0.0675,,,,0,
2024-02-18 01:07:50,,,0.518,,,,0.0603,,,,0,
2024-02-18 01:08:00,,,0.613,,,,0.0894,,,,0,
2024-02-18 01:08:10,,,0.445,,,,0.0612,,,,0,
2024-02-18 01:08:20,,,0.415,,,,0.0564,,,,0,
2024-02-18 01:08:30,,,0.591,,,,0.0600,,,,0,
2024-02-18 01:08:40,,,0.443,,,,0.0555,,,,0,
2024-02-18 01:08:50,,,0.446,,,,0.0594,,,,0,
2024-02-18 01:09:00,,,0.632,,,,0.0666,,,,0,
2024-02-18 01:09:10,,,0.433,,,,0.0549,,,,0,
2024-02-18 01:09:20,,,0.474,,,,0.0501,,,,0,
2024-02-18 01:09:30,,,0.537,,,,0.0687,,,,0,
2024-02-18 01:09:40,,,0.380,,,,0.0462,,,,0,
2024-02-18 01:09:50,,,0.338,,,,0.0501,,,,0,
2024-02-18 01:10:00,,,0.488,,,,0.0636,,,,0,
2024-02-18 01:10:10,,,0.379,,,,0.0447,,,,0,
2024-02-18 01:10:20,,,0.359,,,,0.0462,,,,0,
2024-02-18 01:10:30,,,0.489,,,,0.0570,,,,0,
2024-02-18 01:10:40,,,0.602,,,,0.0588,,,,0,
2024-02-18 01:10:50,,,0.626,,,,0.0669,,,,0,
2024-02-18 01:11:00,,,0.694,,,,0.0825,,,,0,
2024-02-18 01:11:10,,,0.466,,,,0.0603,,,,0,
2024-02-18 01:11:20,,,0.508,,,,0.0630,,,,0,
2024-02-18 01:11:30,,,0.658,,,,0.0717,,,,0,
2024-02-18 01:11:40,,,0.392,,,,0.0552,,,,0,
2024-02-18 01:11:50,,,0.425,,,,0.0546,,,,0,
2024-02-18 01:12:00,,,0.521,,,,0.0672,,,,0,
2024-02-18 01:12:10,,,0.403,,,,0.0474,,,,0,
2024-02-18 01:12:20,,,0.398,,,,0.0483,,,,0,
2024-02-18 01:12:30,,,0.540,,,,0.0609,,,,0,
2024-02-18 01:12:40,,,0.477,,,,0.0552,,,,0,
2024-02-18 01:12:50,,,0.663,,,,0.0717,,,,0,
2024-02-18 01:13:00,,,0.766,,,,0.0816,,,,0,
2024-02-18 01:13:10,,,0.532,,,,0.0588,,,,0,
2024-02-18 01:13:20,,,0.744,,,,0.0627,,,,0,
2024-02-18 01:13:30,,,0.668,,,,0.0807,,,,0,
2024-02-18 01:13:40,,,0.402,,,,0.0606,,,,0,
2024-02-18 01:13:50,,,0.421,,,,0.0516,,,,0,
2024-02-18 01:14:00,,,0.508,,,,0.0621,,,,0,
2024-02-18 01:14:10,,,0.318,,,,0.0324,,,,0,
2024-02-18 01:14:20,,,0.193,,,,0.0189,,,,0,
2024-02-18 01:14:30,,,0.305,,,,0.0312,,,,0,
2024-02-18 01:14:40,,,0.392,,,,0.0528,,,,0,
2024-02-18 01:14:50,,,0.377,,,,0.0399,,,,0,
2024-02-18 01:15:00,,,0.531,,,,0.0693,,,,0,
2024-02-18 01:15:10,,,0.415,,,,0.0465,,,,0,
2024-02-18 01:15:20,,,0.429,,,,0.0489,,,,0,
2024-02-18 01:15:30,,,0.466,,,,0.0642,,,,0,
2024-02-18 01:15:40,,,0.357,,,,0.0420,,,,0,
2024-02-18 01:15:50,,,0.311,,,,0.0414,,,,0,
2024-02-18 01:16:00,,,0.504,,,,0.0630,,,,0,
2024-02-18 01:16:10,,,0.576,,,,0.0726,,,,0,
2024-02-18 01:16:20,,,0.996,,,,0.0720,,,,0,
2024-02-18 01:16:30,,,0.647,,,,0.0807,,,,0,
2024-02-18 01:16:40,,,0.470,,,,0.0579,,,,0,
2024-02-18 01:16:50,,,0.485,,,,0.0528,,,,0,
2024-02-18 01:17:00,,,0.618,,,,0.0768,,,,0,
2024-02-18 01:17:10,,,0.427,,,,0.0486,,,,0,
2024-02-18 01:17:20,,,0.387,,,,0.0594,,,,0,
2024-02-18 01:17:30,,,0.524,,,,0.0609,,,,0,
2024-02-18 01:17:40,,,0.332,,,,0.0414,,,,0,
2024-02-18 01:17:50,,,0.352,,,,0.0456,,,,0,
2024-02-18 01:18:00,,,0.465,,,,0.0645,,,,0,
2024-02-18 01:18:10,,,0.653,,,,0.0564,,,,0,
2024-02-18 01:18:20,,,0.697,,,,0.0696,,,,0,
2024-02-18 01:18:30,,,0.739,,,,0.0774,,,,0,
2024-02-18 01:18:40,,,0.494,,,,0.0594,,,,0,
2024-02-18 01:18:50,,,0.512,,,,0.0564,,,,0,
2024-02-18 01:19:00,,,0.613,,,,0.0750,,,,0,
2024-02-18 01:19:10,,,0.408,,,,0.0477,,,,0,
2024-02-18 01:19:20,,,0.461,,,,0.0447,,,,0,
2024-02-18 01:19:30,,,0.523,,,,0.0708,,,,0,
2024-02-18 01:19:40,,,0.435,,,,0.0534,,,,0,
2024-02-18 01:19:50,,,0.349,,,,0.0444,,,,0,
2024-02-18 01:20:00,,,0.444,,,,0.0642,,,,0,
2024-02-18 01:20:10,,,0.299,,,,0.0474,,,,0,
2024-02-18 01:20:20,,,0.275,,,,0.0378,,,,0,
2024-02-18 01:20:30,,,0.642,,,,0.0717,,,,0,
2024-02-18 01:20:40,,,0.404,,,,0.0399,,,,0,
2024-02-18 01:20:50,,,0.436,,,,0.0360,,,,0,
2024-02-18 01:21:00,,,0.534,,,,0.0609,,,,0,
2024-02-18 01:21:10,,,0.318,,,,0.0309,,,,0,
2024-02-18 01:21:20,,,0.190,,,,0.0186,,,,0,
2024-02-18 01:21:30,,,0.310,,,,0.0291,,,,0,
2024-02-18 01:21:40,,,0.505,,,,0.0552,,,,0,
2024-02-18 01:21:50,,,0.486,,,,0.0615,,,,0,
2024-02-18 01:22:00,,,0.619,,,,0.0765,,,,0,
2024-02-18 01:22:10,,,0.445,,,,0.0528,,,,0,
2024-02-18 01:22:20,,,0.506,,,,0.0501,,,,0,
2024-02-18 01:22:30,,,0.522,,,,0.0618,,,,0,
2024-02-18 01:22:40,,,0.412,,,,0.0453,,,,0,
2024-02-18 01:22:50,,,0.333,,,,0.0429,,,,0,
2024-02-18 01:23:00,,,0.484,,,,0.0528,,,,0,
2024-02-18 01:23:10,,,0.386,,,,0.0417,,,,0,
2024-02-18 01:23:20,,,0.492,,,,0.0567,,,,0,
2024-02-18 01:23:30,,,0.641,,,,0.0771,,,,0,
2024-02-18 01:23:40,,,0.450,,,,0.0549,,,,0,
2024-02-18 01:23:50,,,0.482,,,,0.0549,,,,0,
2024-02-18 01:24:00,,,0.551,,,,0.0669,,,,0,
2024-02-18 01:24:10,,,0.452,,,,0.0492,,,,0,
2024-02-18 01:24:20,,,0.374,,,,0.0495,,,,0,
2024-02-18 01:24:30,,,0.485,,,,0.0630,,,,0,
2024-02-18 01:24:40,,,0.381,,,,0.0471,,,,0,
2024-02-18 01:24:50,,,0.373,,,,0.0432,,,,0,
2024-02-18 01:25:00,,,0.407,,,,0.0534,,,,0,
2024-02-18 01:25:10,,,0.327,,,,0.0384,,,,0,
2024-02-18 01:25:20,,,0.314,,,,0.0411,,,,0,
2024-02-18 01:25:30,,,0.390,,,,0.0474,,,,0,
2024-02-18 01:25:40,,,0.316,,,,0.0396,,,,0,
2024-02-18 01:25:50,,,0.616,,,,0.0597,,,,0,
2024-02-18 01:26:00,,,0.806,,,,0.0888,,,,0,
2024-02-18 01:26:10,,,0.623,,,,0.0636,,,,0,
2024-02-18 01:26:20,,,0.623,,,,0.0636,,,,0,
2024-02-18 01:26:30,,9.32,0.623,,,0.273,0.0636,,,0,0,
2024-02-18 01:26:40,,3.73,0.623,,,0.170,0.0636,,,0,0,
2024-02-18 01:26:50,,2.25,0.623,,,0.120,0.0636,,,0,0,
2024-02-18 01:27:00,,2.99,,,,0.121,,,,0,,
2024-02-18 01:27:10,,1.72,,,,0.0744,,,,0,,
2024-02-18 01:27:20,,1.82,,,,0.0753,,,,0,,
2024-02-18 01:27:30,,1.65,,,,0.0888,,,,0,,
2024-02-18 01:27:40,,1.96,,,,0.0654,,,,0,,
2024-02-18 01:27:50,,1.41,,,,0.0726,,,,0,,
2024-02-18 01:28:00,,1.65,,,,0.0834,,,,0,,
2024-02-18 01:28:10,,0.729,,,,0.0594,,,,0,,
2024-02-18 01:28:20,,0.806,,,,0.0660,,,,0,,
2024-02-18 01:28:30,,1.02,,,,0.0870,,,,0,,
2024-02-18 01:28:40,,0.745,,,,0.0546,,,,0,,
2024-02-18 01:28:50,,0.541,,,,0.0486,,,,0,,
2024-02-18 01:29:00,,0.557,,,,0.0585,,,,0,,
2024-02-18 01:29:10,,0.430,,,,0.0489,,,,0,,
2024-02-18 01:29:20,,0.302,,,,0.0426,,,,0,,
2024-02-18 01:29:30,,0.494,,,,0.0543,,,,0,,
2024-02-18 01:29:40,,0.396,,,,0.0432,,,,0,,
2024-02-18 01:29:50,,0.613,,,,0.0501,,,,0,,
2024-02-18 01:30:00,,1.16,,,,0.0816,,,,0,,
2024-02-18 01:30:10,,0.680,,,,0.0555,,,,0,,
2024-02-18 01:30:20,,0.602,,,,0.0501,,,,0,,
2024-02-18 01:30:30,,0.646,,,,0.0630,,,,0,,
2024-02-18 01:30:40,,0.515,,,,0.0420,,,,0,,
2024-02-18 01:30:50,,0.546,,,,0.0402,,,,0,,
2024-02-18 01:31:00,,0.571,,,,0.0618,,,,0,,
2024-02-18 01:31:10,,0.403,,,,0.0474,,,,0,,
2024-02-18 01:31:20,,0.728,,,,0.0696,,,,0,,
2024-02-18 01:31:30,,0.880,,,,0.0690,,,,0,,
2024-02-18 01:31:40,,0.630,,,,0.0525,,,,0,,
2024-02-18 01:31:50,,0.558,,,,0.0525,,,,0,,
2024-02-18 01:32:00,,0.387,,,,0.0327,,,,0,,
2024-02-18 01:32:10,,0.259,,,,0.0222,,,,0,,
2024-02-18 01:32:20,,0.275,,,,0.0258,,,,0,,
2024-02-18 01:32:30,,0.364,,,,0.0342,,,,0,,
2024-02-18 01:32:40,,0.285,,,,0.0252,,,,0,,
2024-02-18 01:32:50,,0.272,,,,0.0285,,,,0,,
2024-02-18 01:33:00,,0.359,,,,0.0318,,,,0,,
2024-02-18 01:33:10,,0.295,,,,0.0234,,,,0,,
2024-02-18 01:33:20,,0.221,,,,0.0225,,,,0,,
2024-02-18 01:33:30,,0.289,,,,0.0285,,,,0,,
2024-02-18 01:33:40,,0.209,,,,0.0186,,,,0,,
2024-02-18 01:33:50,,0.227,,,,0.0204,,,,0,,
2024-02-18 01:34:00,,0.281,,,,0.0267,,,,0,,
2024-02-18 01:34:10,,0.212,,,,0.0246,,,,0,,
2024-02-18 01:34:20,,0.195,,,,0.0228,,,,0,,
2024-02-18 01:34:30,,0.284,,,,0.0264,,,,0,,
2024-02-18 01:34:40,,0.214,,,,0.0195,,,,0,,
2024-02-18 01:34:50,,0.196,,,,0.0189,,,,0,,
2024-02-18 01:35:00,,0.276,,,,0.0252,,,,0,,
2024-02-18 01:35:10,,0.214,,,,0.0195,,,,0,,
2024-02-18 01:35:20,,0.213,,,,0.0198,,,,0,,
2024-02-18 01:35:30,,0.268,,,,0.0267,,,,0,,
2024-02-18 01:35:40,,0.201,,,,0.0204,,,,0,,
2024-02-18 01:35:50,,0.248,,,,0.0222,,,,0,,
2024-02-18 01:36:00,,0.305,,,,0.0270,,,,0,,
2024-02-18 01:36:10,,0.215,,,,0.0204,,,,0,,
2024-02-18 01:36:20,,0.201,,,,0.0204,,,,0,,
2024-02-18 01:36:30,,0.281,,,,0.0285,,,,0,,
2024-02-18 01:36:40,,0.214,,,,0.0195,,,,0,,
2024-02-18 01:36:50,,0.230,,,,0.0195,,,,0,,
2024-02-18 01:37:00,,0.304,,,,0.0261,,,,0,,
2024-02-18 01:37:10,,0.213,,,,0.0204,,,,0,,
2024-02-18 01:37:20,,0.214,,,,0.0204,,,,0,,
2024-02-18 01:37:30,,0.277,,,,0.0255,,,,0,,
2024-02-18 01:37:40,,0.205,,,,0.0189,,,,0,,
2024-02-18 01:37:50,,0.220,,,,0.0210,,,,0,,
2024-02-18 01:38:00,,0.293,,,,0.0282,,,,0,,
2024-02-18 01:38:10,,0.226,,,,0.0195,,,,0,,
2024-02-18 01:38:20,,0.206,,,,0.0198,,,,0,,
2024-02-18 01:38:30,,0.302,,,,0.0279,,,,0,,
2024-02-18 01:38:40,,0.203,,,,0.0183,,,,0,,
2024-02-18 01:38:50,,0.226,,,,0.0204,,,,0,,
2024-02-18 01:39:00,,0.289,,,,0.0255,,,,0,,
2024-02-18 01:39:10,,0.234,,,,0.0198,,,,0,,
2024-02-18 01:39:20,,0.224,,,,0.0210,,,,0,,
2024-02-18 01:39:30,,0.280,,,,0.0258,,,,0,,
2024-02-18 01:39:40,,0.215,,,,0.0198,,,,0,,
2024-02-18 01:39:50,,0.209,,,,0.0210,,,,0,,
2024-02-18 01:40:00,,0.280,,,,0.0273,,,,0,,
2024-02-18 01:40:10,,0.213,,,,0.0189,,,,0,,
2024-02-18 01:40:20,,0.207,,,,0.0201,,,,0,,
2024-02-18 01:40:30,,0.351,,,,0.0276,,,,0,,
2024-02-18 01:40:40,,0.217,,,,0.0198,,,,0,,
2024-02-18 01:40:50,,0.215,,,,0.0195,,,,0,,
2024-02-18 01:41:00,,0.272,,,,0.0261,,,,0,,
2024-02-18 01:41:10,,0.207,,,,0.0207,,,,0,,
2024-02-18 01:41:20,,0.211,,,,0.0201,,,,0,,
2024-02-18 01:41:30,,0.288,,,,0.0255,,,,0,,
2024-02-18 01:41:40,,0.219,,,,0.0189,,,,0,,
2024-02-18 01:41:50,,0.221,,,,0.0198,,,,0,,
2024-02-18 01:42:00,,0.272,,,,0.0282,,,,0,,
2024-02-18 01:42:10,,0.217,,,,0.0192,,,,0,,
2024-02-18 01:42:20,,0.211,,,,0.0195,,,,0,,
2024-02-18 01:42:30,,0.281,,,,0.0276,,,,0,,
2024-02-18 01:42:40,,0.213,,,,0.0195,,,,0,,
2024-02-18 01:42:50,,0.220,,,,0.0201,,,,0,,
2024-02-18 01:43:00,,0.277,,,,0.0273,,,,0,,
2024-02-18 01:43:10,,0.229,,,,0.0192,,,,0,,
2024-02-18 01:43:20,,0.222,,,,0.0192,,,,0,,
2024-02-18 01:43:30,,0.275,,,,0.0249,,,,0,,
2024-02-18 01:43:40,,0.207,,,,0.0192,,,,0,,
2024-02-18 01:43:50,,0.200,,,,0.0195,,,,0,,
2024-02-18 01:44:00,,0.287,,,,0.0288,,,,0,,
2024-02-18 01:44:10,,0.200,,,,0.0195,,,,0,,
2024-02-18 01:44:20,,0.205,,,,0.0186,,,,0,,
2024-02-18 01:44:30,,0.286,,,,0.0279,,,,0,,
2024-02-18 01:44:40,,0.203,,,,0.0195,,,,0,,
2024-02-18 01:44:50,,0.201,,,,0.0195,,,,0,,
2024-02-18 01:45:00,,0.280,,,,0.0255,,,,0,,
2024-02-18 01:45:10,,0.238,,,,0.0201,,,,0,,
2024-02-18 01:45:20,,0.202,,,,0.0195,,,,0,,
2024-02-18 01:45:30,,0.286,,,,0.0255,,,,0,,
2024-02-18 01:45:40,,0.218,,,,0.0195,,,,0,,
2024-02-18 01:45:50,,0.213,,,,0.0192,,,,0,,
2024-02-18 01:46:00,,0.279,,,,0.0276,,,,0,,
2024-02-18 01:46:10,,0.204,,,,0.0204,,,,0,,
2024-02-18 01:46:20,,0.202,,,,0.0198,,,,0,,
2024-02-18 01:46:30,,0.276,,,,0.0276,,,,0,,
2024-02-18 01:46:40,,0.208,,,,0.0204,,,,0,,
2024-02-18 01:46:50,,0.211,,,,0.0201,,,,0,,
2024-02-18 01:47:00,,0.309,,,,0.0264,,,,0,,
2024-02-18 01:47:10,,0.216,,,,0.0195,,,,0,,
2024-02-18 01:47:20,,0.215,,,,0.0189,,,,0,,
2024-02-18 01:47:30,,0.269,,,,0.0279,,,,0,,
2024-02-18 01:47:40,,0.204,,,,0.0207,,,,0,,
2024-02-18 01:47:50,,0.212,,,,0.0192,,,,0,,
2024-02-18 01:48:00,,0.283,,,,0.0285,,,,0,,
2024-02-18 01:48:10,,0.217,,,,0.0198,,,,0,,
2024-02-18 01:48:20,,0.225,,,,0.0198,,,,0,,
2024-02-18 01:48:30,,0.282,,,,0.0267,,,,0,,
2024-02-18 01:48:40,,0.213,,,,0.0198,,,,0,,
2024-02-18 01:48:50,,0.210,,,,0.0198,,,,0,,
2024-02-18 01:49:00,,0.274,,,,0.0252,,,,0,,
2024-02-18 01:49:10,,0.207,,,,0.0186,,,,0,,
2024-02-18 01:49:20,,0.209,,,,0.0189,,,,0,,
2024-02-18 01:49:30,,0.281,,,,0.0267,,,,0,,
2024-02-18 01:49:40,,0.219,,,,0.0201,,,,0,,
2024-02-18 01:49:50,,0.211,,,,0.0189,,,,0,,
2024-02-18 01:50:00,,0.289,,,,0.0267,,,,0,,
2024-02-18 01:50:10,,0.215,,,,0.0192,,,,0,,
2024-02-18 01:50:20,,0.215,,,,0.0195,,,,0,,
2024-02-18 01:50:30,,0.287,,,,0.0288,,,,0,,
2024-02-18 01:50:40,,0.215,,,,0.0201,,,,0,,
2024-02-18 01:50:50,,0.214,,,,0.0198,,,,0,,
2024-02-18 01:51:00,,0.303,,,,0.0261,,,,0,,
2024-02-18 01:51:10,,0.214,,,,0.0192,,,,0,,
2024-02-18 01:51:20,,0.218,,,,0.0198,,,,0,,
2024-02-18 01:51:30,,0.273,,,,0.0258,,,,0,,
2024-02-18 01:51:40,,0.216,,,,0.0189,,,,0,,
2024-02-18 01:51:50,,0.217,,,,0.0195,,,,0,,
2024-02-18 01:52:00,,0.287,,,,0.0270,,,,0,,
2024-02-18 01:52:10,,0.207,,,,0.0204,,,,0,,
2024-02-18 01:52:20,,0.209,,,,0.0192,,,,0,,
2024-02-18 01:52:30,,0.291,,,,0.0273,,,,0,,
2024-02-18 01:52:40,,0.208,,,,0.0198,,,,0,,
2024-02-18 01:52:50,,0.203,,,,0.0195,,,,0,,
2024-02-18 01:53:00,,0.279,,,,0.0252,,,,0,,
2024-02-18 01:53:10,,0.205,,,,0.0201,,,,0,,
2024-02-18 01:53:20,,0.338,,,,0.0198,,,,0,,
2024-02-18 01:53:30,,0.267,,,,0.0261,,,,0,,
2024-02-18 01:53:40,,0.204,,,,0.0204,,,,0,,
2024-02-18 01:53:50,,0.210,,,,0.0198,,,,0,,
2024-02-18 01:54:00,,0.310,,,,0.0279,,,,0,,
2024-02-18 01:54:10,,0.200,,,,0.0204,,,,0,,
2024-02-18 01:54:20,,0.208,,,,0.0201,,,,0,,
2024-02-18 01:54:30,,0.275,,,,0.0279,,,,0,,
2024-02-18 01:54:40,,0.204,,,,0.0201,,,,0,,
2024-02-18 01:54:50,,0.197,,,,0.0192,,,,0,,
2024-02-18 01:55:00,,0.272,,,,0.0255,,,,0,,
2024-02-18 01:55:10,,0.206,,,,0.0189,,,,0,,
2024-02-18 01:55:20,,0.229,,,,0.0201,,,,0,,
2024-02-18 01:55:30,,0.277,,,,0.0252,,,,0,,
2024-02-18 01:55:40,,0.204,,,,0.0195,,,,0,,
2024-02-18 01:55:50,,0.203,,,,0.0198,,,,0,,
2024-02-18 01:56:00,,0.268,,,,0.0264,,,,0,,
2024-02-18 01:56:10,,0.207,,,,0.0210,,,,0,,
2024-02-18 01:56:20,,0.219,,,,0.0201,,,,0,,
2024-02-18 01:56:30,,0.272,,,,0.0255,,,,0,,
2024-02-18 01:56:40,,0.221,,,,0.0213,,,,0,,
2024-02-18 01:56:50,,0.234,,,,0.0204,,,,0,,
2024-02-18 01:57:00,,0.287,,,,0.0261,,,,0,,
2024-02-18 01:57:10,,0.208,,,,0.0201,,,,0,,
2024-02-18 01:57:20,,0.219,,,,0.0219,,,,0,,
2024-02-18 01:57:30,,0.275,,,,0.0261,,,,0,,
2024-02-18 01:57:40,,0.209,,,,0.0198,,,,0,,
2024-02-18 01:57:50,,0.212,,,,0.0204,,,,0,,
2024-02-18 01:58:00,,0.284,,,,0.0279,,,,0,,
2024-02-18 01:58:10,,0.217,,,,0.0213,,,,0,,
2024-02-18 01:58:20,,0.217,,,,0.0210,,,,0,,
2024-02-18 01:58:30,,0.274,,,,0.0261,,,,0,,
2024-02-18 01:58:40,,0.215,,,,0.0204,,,,0,,
2024-02-18 01:58:50,,0.209,,,,0.0198,,,,0,,
2024-02-18 01:59:00,,0.290,,,,0.0261,,,,0,,
2024-02-18 01:59:10,,0.207,,,,0.0195,,,,0,,
2024-02-18 01:59:20,,0.199,,,,0.0201,,,,0,,
2024-02-18 01:59:30,,0.285,,,,0.0261,,,,0,,
2024-02-18 01:59:40,,0.210,,,,0.0201,,,,0,,
2024-02-18 01:59:50,,0.256,,,,0.0198,,,,0,,
2024-02-18 02:00:00,,0.298,,,,0.0258,,,,0,,
2024-02-18 02:00:10,,0.207,,,,0.0195,,,,0,,
2024-02-18 02:00:20,,0.207,,,,0.0195,,,,0,,
2024-02-18 02:00:30,,0.265,,,,0.0261,,,,0,,
2024-02-18 02:00:40,,0.213,,,,0.0213,,,,0,,
2024-02-18 02:00:50,,0.214,,,,0.0201,,,,0,,
2024-02-18 02:01:00,,0.271,,,,0.0255,,,,0,,
2024-02-18 02:01:10,,0.214,,,,0.0201,,,,0,,
2024-02-18 02:01:20,,0.211,,,,0.0195,,,,0,,
2024-02-18 02:01:30,,0.326,,,,0.0258,,,,0,,
2024-02-18 02:01:40,,0.245,,,,0.0201,,,,0,,
2024-02-18 02:01:50,,0.217,,,,0.0201,,,,0,,
2024-02-18 02:02:00,,0.269,,,,0.0261,,,,0,,
2024-02-18 02:02:10,,0.221,,,,0.0210,,,,0,,
2024-02-18 02:02:20,,0.218,,,,0.0216,,,,0,,
2024-02-18 02:02:30,,0.280,,,,0.0255,,,,0,,
2024-02-18 02:02:40,,0.207,,,,0.0213,,,,0,,
2024-02-18 02:02:50,,0.214,,,,0.0198,,,,0,,
2024-02-18 02:03:00,,0.286,,,,0.0258,,,,0,,
2024-02-18 02:03:10,,0.207,,,,0.0189,,,,0,,
2024-02-18 02:03:20,,0.213,,,,0.0192,,,,0,,
2024-02-18 02:03:30,,0.287,,,,0.0258,,,,0,,
2024-02-18 02:03:40,,0.211,,,,0.0201,,,,0,,
2024-02-18 02:03:50,,0.216,,,,0.0192,,,,0,,
2024-02-18 02:04:00,,0.272,,,,0.0258,,,,0,,
2024-02-18 02:04:10,,0.218,,,,0.0213,,,,0,,
2024-02-18 02:04:20,,0.213,,,,0.0189,,,,0,,
2024-02-18 02:04:30,,0.264,,,,0.0246,,,,0,,
2024-02-18 02:04:40,,0.214,,,,0.0213,,,,0,,
2024-02-18 02:04:50,,0.229,,,,0.0201,,,,0,,
2024-02-18 02:05:00,,0.283,,,,0.0255,,,,0,,
2024-02-18 02:05:10,,0.209,,,,0.0192,,,,0,,
2024-02-18 02:05:20,,0.216,,,,0.0195,,,,0,,
2024-02-18 02:05:30,,0.291,,,,0.0261,,,,0,,
2024-02-18 02:05:40,,0.209,,,,0.0201,,,,0,,
2024-02-18 02:05:50,,0.199,,,,0.0192,,,,0,,
2024-02-18 02:06:00,,0.280,,,,0.0258,,,,0,,
2024-02-18 02:06:10,,0.211,,,,0.0213,,,,0,,
2024-02-18 02:06:20,,0.200,,,,0.0201,,,,0,,
2024-02-18 02:06:30,,0.266,,,,0.0246,,,,0,,
2024-02-18 02:06:40,,0.239,,,,0.0222,,,,0,,
2024-02-18 02:06:50,,0.203,,,,0.0213,,,,0,,
2024-02-18 02:07:00,,0.263,,,,0.0267,,,,0,,
2024-02-18 02:07:10,,0.203,,,,0.0204,,,,0,,
2024-02-18 02:07:20,,0.214,,,,0.0204,,,,0,,
2024-02-18 02:07:30,,0.615,,,,0.0297,,,,0,,
2024-02-18 02:07:40,,0.202,,,,0.0198,,,,0,,
2024-02-18 02:07:50,,0.201,,,,0.0201,,,,0,,
2024-02-18 02:08:00,,0.279,,,,0.0264,,,,0,,
2024-02-18 02:08:10,,0.212,,,,0.0228,,,,0,,
2024-02-18 02:08:20,,0.214,,,,0.0207,,,,0,,
2024-02-18 02:08:30,,0.284,,,,0.0252,,,,0,,
2024-02-18 02:08:40,,0.185,,,,0.0180,,,,0,,
2024-02-18 02:08:50,,0.181,,,,0.0174,,,,0,,
2024-02-18 02:09:00,,0.254,,,,0.0231,,,,0,,
2024-02-18 02:09:10,,0.181,,,,0.0168,,,,0,,
2024-02-18 02:09:20,,0.190,,,,0.0171,,,,0,,
2024-02-18 02:09:30,,0.243,,,,0.0228,,,,0,,
