sep=,
"Time","CompleteJob (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","FailJob (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-18 22:29:10,0,26.7,160,0,0,0,0,0,0,115
2024-02-18 22:29:20,1.20,24,141,0,0,0,0,0,0,112
2024-02-18 22:29:30,0,22.7,136,0,0,0,0,0,0,114
2024-02-18 22:29:40,0,26.9,156,0,0,0,0,0,0,127
2024-02-18 22:29:50,0,34.8,204,0,0,0,0,0,0,148
2024-02-18 22:30:00,0,28.8,174,0,0,0,0,0,0,163
2024-02-18 22:30:10,0,26.5,157,0,0,0,0,0,0,176
2024-02-18 22:30:20,0,27.1,160,0,0,0,0,0,0,187
2024-02-18 22:30:30,0,24.3,147,0,0,0,0,0,0,187
2024-02-18 22:30:40,0,24,141,0,0,0,0,0,0,186
2024-02-18 22:30:50,0.200,27.1,146,0,0,0,0,0,0,183
2024-02-18 22:31:00,0,33.3,175,2.40,0,0,0,0,0,185
2024-02-18 22:31:10,0,30.4,182,0,0,0,0,0,0,190
2024-02-18 22:31:20,0,27.8,165,0,0,0,0,0,0,193
2024-02-18 22:31:30,0,27,162,0,0,0,0,0,0,193
2024-02-18 22:31:40,0,24.8,147,0,0,0,0,0,0,187
2024-02-18 22:31:50,0,24.2,146,0,0,0,0,0,0,184
2024-02-18 22:32:00,0,32.5,192,0,0,0,0,0,0,188
2024-02-18 22:32:10,0,26.1,155,0,0,0,0,0,0,187
2024-02-18 22:32:20,0.600,24.4,141,0,0,0,0,0,0,187
2024-02-18 22:32:30,0,26.7,136,0,0,0,0,0,0,187
2024-02-18 22:32:40,0,27.1,137,0,0,0,0,0,0,186
2024-02-18 22:32:50,0.600,24.5,130,0,0,0,0,0,0,181
2024-02-18 22:33:00,0,24.9,131,0.100,0,0,0,0,0,176
2024-02-18 22:33:10,0,29.7,166,2.30,0,0,0,0,0,176
2024-02-18 22:33:20,0.600,37.3,222,0,0,0,0,0,0,183
2024-02-18 22:33:30,0,19.5,117,0,0,0,0,0,0,180
2024-02-18 22:33:40,0,3.70,23.3,0,0,0,0,0,0,166
2024-02-18 22:33:50,0,1.30,7.20,0,0,0,0,0,0,147
2024-02-18 22:34:00,0,11.6,65.5,0,0,0,0,0.100,0,137
2024-02-18 22:34:10,0,24.6,148,0,0,0,0,0,0,138
2024-02-18 22:34:20,0,25.4,152,0,0,0,0,0,0,139
2024-02-18 22:34:30,0,26.2,143,0,0,0,0,0,0,140
2024-02-18 22:34:40,0,25.8,133,0,0,0,0,0,0,140
2024-02-18 22:34:50,1.20,25.3,132,0,0,0,0,0,0,140
2024-02-18 22:35:00,0,28.6,142,0,0,0,0,0,0,138
2024-02-18 22:35:10,0,31.5,158,1.60,0,0,0,0,0,132
2024-02-18 22:35:20,0,31.4,184,0.800,0,0,0,0,0,139
2024-02-18 22:35:30,0,27.4,163,0,0,0,0,0,0,154
2024-02-18 22:35:40,0,25.4,156,0,0,0,0,0,0,169
2024-02-18 22:35:50,0.600,24.6,146,0,0,0,0,0,0,178
2024-02-18 22:36:00,0,23.5,141,0,0,0,0,0,0,177
2024-02-18 22:36:10,0,32.9,195,0,0,0,0,0,0,182
2024-02-18 22:36:20,0.600,27.8,166,0,0,0,0,0,0,184
2024-02-18 22:36:30,0,24.7,148,0,0,0,0,0,0,185
2024-02-18 22:36:40,0,26.5,135,0,0,0,0,0,0,185
2024-02-18 22:36:50,0,25.5,131,0,0,0,0,0,0,184
2024-02-18 22:37:00,0,26,133,0,0,0,0,0,0,181
2024-02-18 22:37:10,0,21.6,116,0,0,0,0,0,0,174
2024-02-18 22:37:20,0,30.9,173,2.40,0,0,0,0,0,176
2024-02-18 22:37:30,0,33.3,190,0,0,0,0,0,0,179
2024-02-18 22:37:40,0,29.1,175,0,0,0,0,0,0,182
2024-02-18 22:37:50,0,26.5,161,0,0,0,0,0,0,184
2024-02-18 22:38:00,0,26,153,0,0,0,0,0,0,180
2024-02-18 22:38:10,0,23.9,145,0,0,0,0,0,0,178
2024-02-18 22:38:20,1.30,28.1,153,0,0,0,0,0,0,179
2024-02-18 22:38:30,0,28.6,141,0,0,0,0,0,0,179
2024-02-18 22:38:40,0,26.8,138,0,0,0,0,0,0,180
2024-02-18 22:38:50,0.600,27.4,135,0,0,0,0,0,0,180
2024-02-18 22:39:00,0,26.4,137,0,0,0,0,0,0,183
2024-02-18 22:39:10,0,25.8,133,0,0,0,0,0,0,179
2024-02-18 22:39:20,0.600,25.2,132,0.700,0,0,0,0,0,173
2024-02-18 22:39:30,0,24.8,148,1.70,0,0,0,0,0,170
2024-02-18 22:39:40,0,37,213,0,0,0,0,0,0,176
2024-02-18 22:39:50,0,29.3,173,0,0,0,0,0,0,178
2024-02-18 22:40:00,0,28,167,0,0,0,0,0,0,180
2024-02-18 22:40:10,0,19.2,104,0,0,0,0,0,0,175
2024-02-18 22:40:20,0,27.6,138,0,0,0,0,0,0,174
2024-02-18 22:40:30,0,26.1,134,0,0,0,0,0,0,174
2024-02-18 22:40:40,0,25.8,131,0,0,0,0,0,0,174
2024-02-18 22:40:50,0.600,28.7,144,0,0,0,0,0,0,174
2024-02-18 22:41:00,0,29.9,144,0,0,0,0,0,0,176
2024-02-18 22:41:10,0,28.2,142,0,0,0,0,0,0,177
2024-02-18 22:41:20,0,27.7,140,0,0,0,0,0,0,176
2024-02-18 22:41:30,0,28.6,153,2.20,0,0,0,0,0,170
2024-02-18 22:41:40,0,27.9,167,0.200,0,0,0,0,0,170
2024-02-18 22:41:50,0,24.2,145,0,0,0,0,0,0,167
2024-02-18 22:42:00,0,26.3,145,0,0,0,0,0,0,172
2024-02-18 22:42:10,0,28.9,141,0,0,0,0,0,0,172
2024-02-18 22:42:20,0,27.8,141,0,0,0,0,0,0,173
2024-02-18 22:42:30,0,26.6,136,0,0,0,0,0,0,173
2024-02-18 22:42:40,0,27.3,137,0,0,0,0,0,0,172
2024-02-18 22:42:50,0,26.5,138,0,0,0,0,0,0,172
2024-02-18 22:43:00,0,25.2,132,0,0,0,0,0,0,170
2024-02-18 22:43:10,0,24.5,129,0,0,0,0,0,0,169
2024-02-18 22:43:20,0,26.7,138,0,0,0,0,0,0,167
2024-02-18 22:43:30,0,29.1,144,0,0,0,0,0,0,165
2024-02-18 22:43:40,0,32.6,180,2.40,0,0,0,0,0,169
2024-02-18 22:43:50,0.600,20.6,124,0,0,0,0,0,0,167
2024-02-18 22:44:00,0,25,137,0,0,0,0,0,0,166
2024-02-18 22:44:10,0,27.4,138,0,0,0,0,0,0,166
2024-02-18 22:44:20,0,25.3,133,0,0,0,0,0,0,166
2024-02-18 22:44:30,0,25.8,131,0,0,0,0,0,0,165
2024-02-18 22:44:40,0,29.2,145,0,0,0,0,0,0,166
2024-02-18 22:44:50,0.300,27.9,142,0,0,0,0,0,0,167
2024-02-18 22:45:00,0,27.3,138,0,0,0,0,0,0,168
2024-02-18 22:45:10,0,26.3,137,0,0,0,0,0,0,168
2024-02-18 22:45:20,0,26.6,135,0,0,0,0,0,0,167
2024-02-18 22:45:30,0,25.8,132,0,0,0,0,0,0,162
2024-02-18 22:45:40,0,25.4,134,0,0,0,0,0,0,163
2024-02-18 22:45:50,0.300,24.2,129,0,0,0,0,0,0,162
2024-02-18 22:46:00,0,4.50,20,0,0,0,0,0,0,149
2024-02-18 22:46:10,0,0,0,0,0,0,0,0,0,135
2024-02-18 22:46:20,0,0,0,0,0,0,0,0,0,121
2024-02-18 22:46:30,0,0,0,0,0,0,0,0,0,105
2024-02-18 22:46:40,0,0,0,0,0,0,0,0,0,89.5
2024-02-18 22:46:50,0,0,0,0,0,0,0,0,0,74.5
2024-02-18 22:47:00,0,0.100,0,0,0,0,0,0,0,59.7
2024-02-18 22:47:10,0,0,0,0,0,0,0,0,0,45.0
2024-02-18 22:47:20,0,0,0,0,0,0,0,0,0,30.7
2024-02-18 22:47:30,0,0,0,0,0,0,0,0,0,16.2
2024-02-18 22:47:40,0,0,0,0,0,0,0,0,0,2.24
2024-02-18 22:47:50,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:48:00,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 22:48:10,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:48:20,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:48:30,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:48:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:48:50,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:49:00,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 22:49:10,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:49:20,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:49:30,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:49:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:49:50,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:50:00,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 22:50:10,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:50:20,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:50:30,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:50:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:50:50,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:51:00,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:51:10,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 22:51:20,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:51:30,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:51:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:51:50,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:52:00,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:52:10,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 22:52:20,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:52:30,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:52:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:52:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:53:00,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:53:10,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 22:53:20,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:53:30,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:53:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:53:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:54:00,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:54:10,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 22:54:20,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:54:30,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:54:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:54:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:55:00,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:55:10,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 22:55:20,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:55:30,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:55:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:55:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:56:00,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:56:10,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:56:20,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 22:56:30,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:56:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:56:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:57:00,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:57:10,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:57:20,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 22:57:30,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:57:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:57:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:58:00,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:58:10,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:58:20,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 22:58:30,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:58:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:58:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:59:00,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:59:10,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 22:59:20,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 22:59:30,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:59:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 22:59:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:00:00,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:00:10,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 23:00:20,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 23:00:30,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:00:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:00:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:01:00,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:01:10,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 23:01:20,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 23:01:30,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 23:01:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:01:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:02:00,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:02:10,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 23:02:20,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 23:02:30,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 23:02:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:02:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:03:00,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:03:10,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:03:20,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 23:03:30,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 23:03:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:03:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:04:00,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:04:10,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:04:20,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 23:04:30,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 23:04:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:04:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:05:00,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:05:10,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:05:20,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 23:05:30,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 23:05:40,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:05:50,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:06:00,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:06:10,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:06:20,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 23:06:30,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 23:06:40,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 23:06:50,0,0.100,0,0,0,0,0,0,0,0.0182
2024-02-18 23:07:00,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:07:10,0,0,0,0,0,0,0,0,0,0.0182
2024-02-18 23:07:20,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 23:07:30,0,0,0,0,0,0,0,0,0,0.00909
2024-02-18 23:07:40,0,0.400,1.60,0.200,0,0,0,0,0,0.209
2024-02-18 23:07:50,0,3.20,12.8,0,0,0,0,0,0,1.66
2024-02-18 23:08:00,0,3,12.8,0,0,0,0,0,0,3.10
2024-02-18 23:08:10,0,3,11.3,0,0,0,0,0,0,4.40
2024-02-18 23:08:20,0,2.80,12.7,0,0,0,0,0,0,5.81
2024-02-18 23:08:30,0,2.90,11.3,0,0,0,0,0,0,7.10
2024-02-18 23:08:40,0,2.90,11.9,0,0,0,0,0,0,8.44
2024-02-18 23:08:50,0,3.10,12.8,0,0,0,0,0,0,9.88
2024-02-18 23:09:00,0,1.60,12.8,0,0,0,0,0,0,11.2
2024-02-18 23:09:10,0,1.40,11.2,0,0,0,0,0,0,12.3
2024-02-18 23:09:20,0,1.60,12.8,0,0,0,0,0,0,13.6
2024-02-18 23:09:30,0,2.30,11.2,0,0,0,0,0,0,14.7
2024-02-18 23:09:40,0,1.50,11.2,0.100,0,0,0,0,0,14.4
2024-02-18 23:09:50,0.700,3.30,12.8,0.100,0,0,0,0,0,14.5
2024-02-18 23:10:00,0,3.10,11.3,0,0,0,0,0,0,14.5
2024-02-18 23:10:10,0,1.50,12.7,0,0,0,0,0,0,14.4
2024-02-18 23:10:20,0,1.60,11.2,0,0,0,0,0,0,14.2
2024-02-18 23:10:30,0,2.90,12.8,0,0,0,0,0,0,14.3
2024-02-18 23:10:40,0,3,12.8,0,0,0,0,0,0,14.3
2024-02-18 23:10:50,0,3.20,12.8,0,0,0,0,0,0,14.5
2024-02-18 23:11:00,0,2.70,11.2,0,0,0,0,0,0,14.6
2024-02-18 23:11:10,0,3,12.8,0,0,0,0,0,0,14.7
2024-02-18 23:11:20,0,3.10,12.8,0,0,0,0,0,0,14.9
2024-02-18 23:11:30,0,2.20,11.2,0,0,0,0,0,0,15.0
2024-02-18 23:11:40,0,2.60,10.4,0,0,0,0,0,0,14.6
2024-02-18 23:11:50,0,2.90,11.2,0.200,0,0,0,0,0,14.6
2024-02-18 23:12:00,0,1.50,12.8,0,0,0,0,0,0,14.6
2024-02-18 23:12:10,0,2.50,12.8,0,0,0,0,0,0,14.9
2024-02-18 23:12:20,0,3,11.3,0,0,0,0,0,0,14.7
2024-02-18 23:12:30,0,2.60,12.7,0,0,0,0,0,0,14.7
2024-02-18 23:12:40,0,2.60,12.8,0,0,0,0,0,0,14.6
2024-02-18 23:12:50,0,3,11.3,0,0,0,0,0,0,14.7
2024-02-18 23:13:00,0,2.90,12.7,0,0,0,0,0,0,14.6
2024-02-18 23:13:10,0,3.10,12.8,0,0,0,0,0,0,14.6
2024-02-18 23:13:20,0.100,3.10,11.3,0,0,0,0,0,0,14.7
2024-02-18 23:13:30,0,2.50,12.7,0,0,0,0,0,0,14.9
2024-02-18 23:13:40,0,1.60,11.2,0,0,0,0,0,0,14.8
2024-02-18 23:13:50,0,2.50,10.4,0.200,0,0,0,0,0,14.7
2024-02-18 23:14:00,0,3.20,12.8,0,0,0,0,0,0,14.8
2024-02-18 23:14:10,0,2.60,11.2,0,0,0,0,0,0,14.7
2024-02-18 23:14:20,0,1.80,12.8,0,0,0,0,0,0,14.7
2024-02-18 23:14:30,0,1.60,11.4,0,0,0,0,0,0,14.4
2024-02-18 23:14:40,0,2,12.6,0,0,0,0,0,0,14.5
2024-02-18 23:14:50,0,3.10,12.8,0,0,0,0,0,0,14.5
2024-02-18 23:15:00,0,3.10,12.8,0,0,0,0,0,0,14.5
2024-02-18 23:15:10,0,3.10,12.1,0,0,0,0,0,0,14.6
2024-02-18 23:15:20,0,2.70,11.9,0,0,0,0,0,0,14.5
2024-02-18 23:15:30,0,3.20,12.8,0,0,0,0,0,0,14.8
2024-02-18 23:15:40,0,2.90,12,0,0,0,0,0,0,15.0
2024-02-18 23:15:50,0,2.10,8.80,0.200,0,0,0,0,0,14.5
2024-02-18 23:16:00,0,3.20,12.8,0,0,0,0,0,0,14.7
2024-02-18 23:16:10,0,3,12.8,0,0,0,0,0,0,14.8
2024-02-18 23:16:20,0.200,1.60,11.2,0,0,0,0,0,0,14.8
2024-02-18 23:16:30,0,1.50,12.8,0,0,0,0,0,0,14.8
2024-02-18 23:16:40,0,2.60,11.4,0,0,0,0,0,0,14.6
2024-02-18 23:16:50,0,1.60,12.6,0,0,0,0,0,0,14.5
2024-02-18 23:17:00,0,2,11.2,0,0,0,0,0,0,14.3
2024-02-18 23:17:10,0,2.90,12.8,0,0,0,0,0,0,14.4
2024-02-18 23:17:20,0,1.60,12.8,0,0,0,0,0,0,14.2
2024-02-18 23:17:30,0,1.60,11.2,0,0,0,0,0,0,14.0
2024-02-18 23:17:40,0,2.80,12.8,0,0,0,0,0,0,14.5
2024-02-18 23:17:50,0,2.40,9.60,0.200,0,0,0,0,0,14.1
2024-02-18 23:18:00,0,3.20,12.8,0,0,0,0,0,0,14.1
2024-02-18 23:18:10,0,3,12.8,0,0,0,0,0,0,14.4
2024-02-18 23:18:20,0.700,2.50,11.2,0,0,0,0,0,0,14.4
2024-02-18 23:18:30,0,3.20,12.8,0,0,0,0,0,0,14.6
2024-02-18 23:18:40,0,3.20,12.8,0,0,0,0,0,0,14.7
2024-02-18 23:18:50,0,2.80,12,0,0,0,0,0,0,14.9
2024-02-18 23:19:00,0,3,11.3,0,0,0,0,0,0,14.8
2024-02-18 23:19:10,0,2.90,12.7,0,0,0,0,0,0,14.9
2024-02-18 23:19:20,0,3.20,12.8,0,0,0,0,0,0,15.2
2024-02-18 23:19:30,0,3.10,12,0,0,0,0,0,0,15.1
2024-02-18 23:19:40,0,3.10,12.1,0,0,0,0,0,0,15.4
2024-02-18 23:19:50,0,2.20,9.50,0.200,0,0,0,0,0,15.0
2024-02-18 23:20:00,0,3.10,12,0,0,0,0,0,0,14.9
2024-02-18 23:20:10,0,3.10,12.8,0,0,0,0,0,0,15.1
2024-02-18 23:20:20,0.700,3.10,12,0,0,0,0,0,0,15.1
2024-02-18 23:20:30,0,3.20,12.8,0,0,0,0,0,0,15.1
2024-02-18 23:20:40,0,2,12.8,0,0,0,0,0,0,15.1
2024-02-18 23:20:50,0,1.40,11.2,0,0,0,0,0,0,14.9
2024-02-18 23:21:00,0,1.60,12.8,0,0,0,0,0,0,14.8
2024-02-18 23:21:10,0,1.50,11.2,0,0,0,0,0,0,14.5
2024-02-18 23:21:20,0,2.50,12.8,0,0,0,0,0,0,14.5
2024-02-18 23:21:30,0,2.30,10.4,0,0,0,0,0,0,14.3
2024-02-18 23:21:40,0,2.70,11.2,0,0,0,0,0,0,14.5
2024-02-18 23:21:50,0,3.20,12.8,0.200,0,0,0,0,0,14.6
2024-02-18 23:22:00,0,3.10,12,0,0,0,0,0,0,14.5
2024-02-18 23:22:10,0,2.90,12,0,0,0,0,0,0,14.4
2024-02-18 23:22:20,0,1.60,12.8,0,0,0,0,0,0,14.3
2024-02-18 23:22:30,0,2.70,11.4,0,0,0,0,0,0,14.2
2024-02-18 23:22:40,0,1.40,12.6,0,0,0,0,0,0,14.3
2024-02-18 23:22:50,0,2.40,12.8,0,0,0,0,0,0,14.4
2024-02-18 23:23:00,0,1.70,11.2,0,0,0,0,0,0,14.4
2024-02-18 23:23:10,0,2.90,12.8,0,0,0,0,0,0,14.5
2024-02-18 23:23:20,0,2.70,12.8,0,0,0,0,0,0,14.7
2024-02-18 23:23:30,0,2.20,11.2,0,0,0,0,0,0,14.7
2024-02-18 23:23:40,0,3,12.8,0,0,0,0,0,0,14.6
2024-02-18 23:23:50,0,1.80,9.60,0.200,0,0,0,0,0,14.3
2024-02-18 23:24:00,0,2.70,11.2,0,0,0,0,0,0,14.2
2024-02-18 23:24:10,0,3.10,12.8,0,0,0,0,0,0,14.4
2024-02-18 23:24:20,0,3.20,12.8,0,0,0,0,0,0,14.5
2024-02-18 23:24:30,0,2.90,11.2,0,0,0,0,0,0,14.5
2024-02-18 23:24:40,0,3,12.8,0,0,0,0,0,0,14.6
2024-02-18 23:24:50,0,1.60,12.8,0,0,0,0,0,0,14.7
2024-02-18 23:25:00,0,1.60,12.8,0,0,0,0,0,0,14.6
2024-02-18 23:25:10,0,2.20,11.2,0,0,0,0,0,0,14.4
2024-02-18 23:25:20,0,3.10,12.8,0,0,0,0,0,0,14.7
2024-02-18 23:25:30,0,3.20,12.8,0,0,0,0,0,0,14.7
2024-02-18 23:25:40,0,2.60,11.2,0,0,0,0,0,0,14.9
2024-02-18 23:25:50,0,2.40,8.90,0.200,0,0,0,0,0,14.7
2024-02-18 23:26:00,0,3,12.7,0,0,0,0,0,0,14.6
2024-02-18 23:26:10,0,3,12,0,0,0,0,0,0,14.5
2024-02-18 23:26:20,0,3.20,12.1,0,0,0,0,0,0,14.7
2024-02-18 23:26:30,0,2.80,11.2,0,0,0,0,0,0,14.5
2024-02-18 23:26:40,0,3,12.7,0,0,0,0,0,0,14.6
2024-02-18 23:26:50,0,3.20,12.1,0,0,0,0,0,0,14.7
2024-02-18 23:27:00,0,3,12.7,0,0,0,0,0,0,14.9
2024-02-18 23:27:10,0,2.90,12,0,0,0,0,0,0,14.8
2024-02-18 23:27:20,0,1.60,12.8,0,0,0,0,0,0,14.7
2024-02-18 23:27:30,0,2.60,12.1,0,0,0,0,0,0,14.7
2024-02-18 23:27:40,0,2.80,11.9,0,0,0,0,0,0,15.0
2024-02-18 23:27:50,0,2.40,10.4,0.100,0,0,0,0,0,14.8
2024-02-18 23:28:00,0,3.10,12.8,0.100,0,0,0,0,0,14.9
2024-02-18 23:28:10,0,2.40,11.2,0,0,0,0,0,0,14.7
2024-02-18 23:28:20,0,2.20,12.8,0,0,0,0,0,0,14.8
2024-02-18 23:28:30,0,1.90,11.2,0,0,0,0,0,0,14.6
2024-02-18 23:28:40,0,2.90,12.8,0,0,0,0,0,0,14.6
2024-02-18 23:28:50,0,3.20,12.8,0,0,0,0,0,0,14.6
2024-02-18 23:29:00,0,2.70,12.8,0,0,0,0,0,0,14.7
2024-02-18 23:29:10,0,1.40,11.2,0,0,0,0,0,0,14.5
2024-02-18 23:29:20,0,2.20,12.8,0,0,0,0,0,0,14.6
2024-02-18 23:29:30,0,2.60,12.8,0,0,0,0,0,0,14.6
2024-02-18 23:29:40,0,1.40,11.2,0,0,0,0,0,0,14.6
2024-02-18 23:29:50,0,1.40,10.4,0,0,0,0,0,0,14.2
2024-02-18 23:30:00,0,3.10,12.8,0.200,0,0,0,0,0,14.4
2024-02-18 23:30:10,0,2.80,11.2,0,0,0,0,0,0,14.3
2024-02-18 23:30:20,0,3.10,12.8,0,0,0,0,0,0,14.6
2024-02-18 23:30:30,0,3.10,12.8,0,0,0,0,0,0,14.6
2024-02-18 23:30:40,0,2,11.4,0,0,0,0,0,0,14.4
2024-02-18 23:30:50,0,1.40,12.6,0,0,0,0,0,0,14.2
2024-02-18 23:31:00,0,2.60,12.8,0,0,0,0,0,0,14.5
2024-02-18 23:31:10,0,2.20,11.4,0,0,0,0,0,0,14.4
2024-02-18 23:31:20,0,1.60,12.6,0,0,0,0,0,0,14.3
