sep=,
"Time","worker"
2024-02-18 21:25:40,67.8
2024-02-18 21:25:50,40.9
2024-02-18 21:26:00,74.4
2024-02-18 21:26:10,74.4
2024-02-18 21:26:20,75.1
2024-02-18 21:26:30,74.3
2024-02-18 21:26:40,74.7
2024-02-18 21:26:50,75
2024-02-18 21:27:00,73.6
2024-02-18 21:27:10,73.6
2024-02-18 21:27:20,73.6
2024-02-18 21:27:30,74.4
2024-02-18 21:27:40,73.6
2024-02-18 21:27:50,32.8
2024-02-18 21:28:00,73.5
2024-02-18 21:28:10,74.5
2024-02-18 21:28:20,75
2024-02-18 21:28:30,75.3
2024-02-18 21:28:40,75.2
2024-02-18 21:28:50,76.7
2024-02-18 21:29:00,74.3
2024-02-18 21:29:10,74.5
2024-02-18 21:29:20,73.8
2024-02-18 21:29:30,74.4
2024-02-18 21:29:40,75.1
2024-02-18 21:29:50,38.2
2024-02-18 21:30:00,65.7
2024-02-18 21:30:10,69.7
2024-02-18 21:30:20,69.8
2024-02-18 21:30:30,74.5
2024-02-18 21:30:40,73.4
2024-02-18 21:30:50,74.5
2024-02-18 21:31:00,75.1
2024-02-18 21:31:10,74.4
2024-02-18 21:31:20,75.8
2024-02-18 21:31:30,74.5
2024-02-18 21:31:40,73.7
2024-02-18 21:31:50,71.8
2024-02-18 21:32:00,44
2024-02-18 21:32:10,74.5
2024-02-18 21:32:20,73.6
2024-02-18 21:32:30,74.4
2024-02-18 21:32:40,73.6
2024-02-18 21:32:50,73.7
2024-02-18 21:33:00,73.5
2024-02-18 21:33:10,72.7
2024-02-18 21:33:20,75.4
2024-02-18 21:33:30,75
2024-02-18 21:33:40,76
2024-02-18 21:33:50,74.4
2024-02-18 21:34:00,33
2024-02-18 21:34:10,75
2024-02-18 21:34:20,75.2
2024-02-18 21:34:30,73.6
2024-02-18 21:34:40,75.9
2024-02-18 21:34:50,74.2
2024-02-18 21:35:00,61.3
2024-02-18 21:35:10,65.7
2024-02-18 21:35:20,69.8
2024-02-18 21:35:30,74.3
2024-02-18 21:35:40,73.5
2024-02-18 21:35:50,74.3
2024-02-18 21:36:00,64.8
2024-02-18 21:36:10,72.7
2024-02-18 21:36:20,75.3
2024-02-18 21:36:30,75.2
2024-02-18 21:36:40,72.9
2024-02-18 21:36:50,75.9
2024-02-18 21:37:00,74.4
2024-02-18 21:37:10,73.6
2024-02-18 21:37:20,74.6
2024-02-18 21:37:30,74.2
2024-02-18 21:37:40,73.7
2024-02-18 21:37:50,74.4
2024-02-18 21:38:00,56.7
2024-02-18 21:38:10,51.3
2024-02-18 21:38:20,73.6
2024-02-18 21:38:30,75.2
2024-02-18 21:38:40,76
2024-02-18 21:38:50,76.2
2024-02-18 21:39:00,74.3
2024-02-18 21:39:10,76
2024-02-18 21:39:20,75.1
2024-02-18 21:39:30,74.3
2024-02-18 21:39:40,73.7
2024-02-18 21:39:50,76
2024-02-18 21:40:00,71.9
2024-02-18 21:40:10,34.4
2024-02-18 21:40:20,75.5
2024-02-18 21:40:30,72.2
2024-02-18 21:40:40,75
2024-02-18 21:40:50,74.5
2024-02-18 21:41:00,73.7
2024-02-18 21:41:10,76
2024-02-18 21:41:20,75.2
2024-02-18 21:41:30,74.4
2024-02-18 21:41:40,74.4
2024-02-18 21:41:50,74.4
2024-02-18 21:42:00,73.6
2024-02-18 21:42:10,31.1
2024-02-18 21:42:20,72.8
2024-02-18 21:42:30,74.5
2024-02-18 21:42:40,72.8
2024-02-18 21:42:50,74.3
2024-02-18 21:43:00,74.4
2024-02-18 21:43:10,73.7
2024-02-18 21:43:20,74.6
2024-02-18 21:43:30,75.1
2024-02-18 21:43:40,73.6
2024-02-18 21:43:50,76
2024-02-18 21:44:00,75.3
2024-02-18 21:44:10,50.2
2024-02-18 21:44:20,56.1
2024-02-18 21:44:30,74.4
2024-02-18 21:44:40,76
2024-02-18 21:44:50,73.6
2024-02-18 21:45:00,73.7
2024-02-18 21:45:10,74.4
2024-02-18 21:45:20,69.1
2024-02-18 21:45:30,72.4
2024-02-18 21:45:40,74.4
2024-02-18 21:45:50,75.2
2024-02-18 21:46:00,74.4
2024-02-18 21:46:10,75
2024-02-18 21:46:20,37.8
2024-02-18 21:46:30,74.4
2024-02-18 21:46:40,75.1
2024-02-18 21:46:50,75.3
2024-02-18 21:47:00,74.3
2024-02-18 21:47:10,73
2024-02-18 21:47:20,75.8
2024-02-18 21:47:30,74.5
2024-02-18 21:47:40,72.9
2024-02-18 21:47:50,74.5
2024-02-18 21:48:00,72.7
2024-02-18 21:48:10,73.6
2024-02-18 21:48:20,32
2024-02-18 21:48:30,69.6
2024-02-18 21:48:40,64.7
2024-02-18 21:48:50,72
2024-02-18 21:49:00,76
2024-02-18 21:49:10,74.3
2024-02-18 21:49:20,74.4
2024-02-18 21:49:30,75.2
2024-02-18 21:49:40,75.2
2024-02-18 21:49:50,74.5
2024-02-18 21:50:00,73.6
2024-02-18 21:50:10,73.6
2024-02-18 21:50:20,66.3
2024-02-18 21:50:30,60.2
2024-02-18 21:50:40,73.7
2024-02-18 21:50:50,76.7
2024-02-18 21:51:00,74.5
2024-02-18 21:51:10,75.1
2024-02-18 21:51:20,76
2024-02-18 21:51:30,73.6
2024-02-18 21:51:40,74.4
2024-02-18 21:51:50,74.4
2024-02-18 21:52:00,75.2
2024-02-18 21:52:10,73.5
2024-02-18 21:52:20,67.2
2024-02-18 21:52:30,38.4
2024-02-18 21:52:40,64
2024-02-18 21:52:50,73.8
2024-02-18 21:53:00,74.3
2024-02-18 21:53:10,72.9
2024-02-18 21:53:20,74.3
2024-02-18 21:53:30,76
2024-02-18 21:53:40,75.1
2024-02-18 21:53:50,75.4
2024-02-18 21:54:00,75.2
2024-02-18 21:54:10,75.2
2024-02-18 21:54:20,75.2
2024-02-18 21:54:30,40.8
2024-02-18 21:54:40,74.4
2024-02-18 21:54:50,75.8
2024-02-18 21:55:00,74.4
2024-02-18 21:55:10,74.4
2024-02-18 21:55:20,76
2024-02-18 21:55:30,73.6
2024-02-18 21:55:40,73.6
2024-02-18 21:55:50,75.3
2024-02-18 21:56:00,75.1
2024-02-18 21:56:10,74.5
2024-02-18 21:56:20,75.1
2024-02-18 21:56:30,39.9
2024-02-18 21:56:40,64.1
2024-02-18 21:56:50,74.4
2024-02-18 21:57:00,74.4
2024-02-18 21:57:10,74.4
2024-02-18 21:57:20,74.4
2024-02-18 21:57:30,73.6
2024-02-18 21:57:40,74.3
2024-02-18 21:57:50,73.7
2024-02-18 21:58:00,72.8
2024-02-18 21:58:10,72.9
2024-02-18 21:58:20,75.1
2024-02-18 21:58:30,68.6
2024-02-18 21:58:40,0.800
2024-02-18 21:58:50,0
2024-02-18 21:59:00,0
2024-02-18 21:59:10,0
2024-02-18 21:59:20,0
2024-02-18 21:59:30,0
2024-02-18 21:59:40,0
2024-02-18 21:59:50,0
2024-02-18 22:00:00,0
2024-02-18 22:00:10,0
2024-02-18 22:00:20,0
2024-02-18 22:00:30,0
2024-02-18 22:00:40,0
2024-02-18 22:00:50,0
2024-02-18 22:01:00,0
2024-02-18 22:01:10,0
2024-02-18 22:01:20,0
2024-02-18 22:01:30,0
2024-02-18 22:01:40,0
2024-02-18 22:01:50,0
2024-02-18 22:02:00,0
2024-02-18 22:02:10,0
2024-02-18 22:02:20,0
2024-02-18 22:02:30,0
2024-02-18 22:02:40,0
2024-02-18 22:02:50,0
2024-02-18 22:03:00,0
2024-02-18 22:03:10,0
2024-02-18 22:03:20,0
2024-02-18 22:03:30,0
2024-02-18 22:03:40,53.7
2024-02-18 22:03:50,143
2024-02-18 22:04:00,144
2024-02-18 22:04:10,142
2024-02-18 22:04:20,139
2024-02-18 22:04:30,140
2024-02-18 22:04:40,136
2024-02-18 22:04:50,137
2024-02-18 22:05:00,83.2
2024-02-18 22:05:10,78.5
2024-02-18 22:05:20,146
2024-02-18 22:05:30,142
2024-02-18 22:05:40,141
2024-02-18 22:05:50,169
2024-02-18 22:06:00,151
2024-02-18 22:06:10,140
2024-02-18 22:06:20,137
2024-02-18 22:06:30,139
2024-02-18 22:06:40,142
2024-02-18 22:06:50,141
2024-02-18 22:07:00,132
2024-02-18 22:07:10,135
2024-02-18 22:07:20,133
2024-02-18 22:07:30,132
2024-02-18 22:07:40,133
2024-02-18 22:07:50,162
2024-02-18 22:08:00,174
2024-02-18 22:08:10,142
2024-02-18 22:08:20,145
2024-02-18 22:08:30,140
2024-02-18 22:08:40,141
2024-02-18 22:08:50,139
2024-02-18 22:09:00,137
2024-02-18 22:09:10,106
2024-02-18 22:09:20,115
2024-02-18 22:09:30,131
2024-02-18 22:09:40,135
2024-02-18 22:09:50,145
2024-02-18 22:10:00,175
2024-02-18 22:10:10,152
2024-02-18 22:10:20,143
2024-02-18 22:10:30,141
2024-02-18 22:10:40,136
2024-02-18 22:10:50,139
2024-02-18 22:11:00,140
2024-02-18 22:11:10,141
2024-02-18 22:11:20,139
2024-02-18 22:11:30,135
2024-02-18 22:11:40,138
2024-02-18 22:11:50,134
2024-02-18 22:12:00,132
2024-02-18 22:12:10,141
2024-02-18 22:12:20,147
2024-02-18 22:12:30,144
2024-02-18 22:12:40,142
2024-02-18 22:12:50,141
2024-02-18 22:13:00,140
2024-02-18 22:13:10,138
2024-02-18 22:13:20,141
2024-02-18 22:13:30,139
2024-02-18 22:13:40,119
2024-02-18 22:13:50,119
2024-02-18 22:14:00,137
2024-02-18 22:14:10,143
2024-02-18 22:14:20,149
2024-02-18 22:14:30,135
2024-02-18 22:14:40,139
2024-02-18 22:14:50,146
2024-02-18 22:15:00,145
2024-02-18 22:15:10,140
2024-02-18 22:15:20,141
2024-02-18 22:15:30,137
2024-02-18 22:15:40,136
2024-02-18 22:15:50,138
2024-02-18 22:16:00,137
2024-02-18 22:16:10,142
2024-02-18 22:16:20,147
2024-02-18 22:16:30,139
2024-02-18 22:16:40,139
2024-02-18 22:16:50,136
2024-02-18 22:17:00,133
2024-02-18 22:17:10,132
2024-02-18 22:17:20,145
2024-02-18 22:17:30,143
2024-02-18 22:17:40,145
2024-02-18 22:17:50,140
2024-02-18 22:18:00,122
2024-02-18 22:18:10,102
2024-02-18 22:18:20,146
2024-02-18 22:18:30,165
2024-02-18 22:18:40,142
2024-02-18 22:18:50,137
2024-02-18 22:19:00,137
2024-02-18 22:19:10,137
2024-02-18 22:19:20,135
2024-02-18 22:19:30,131
2024-02-18 22:19:40,140
2024-02-18 22:19:50,145
2024-02-18 22:20:00,142
2024-02-18 22:20:10,138
2024-02-18 22:20:20,140
2024-02-18 22:20:30,148
2024-02-18 22:20:40,140
2024-02-18 22:20:50,141
2024-02-18 22:21:00,142
2024-02-18 22:21:10,142
2024-02-18 22:21:20,138
2024-02-18 22:21:30,136
2024-02-18 22:21:40,134
2024-02-18 22:21:50,131
2024-02-18 22:22:00,131
2024-02-18 22:22:10,134
2024-02-18 22:22:20,111
2024-02-18 22:22:30,58.5
2024-02-18 22:22:40,71
2024-02-18 22:22:50,44.4
2024-02-18 22:23:00,37.5
2024-02-18 22:23:10,36
2024-02-18 22:23:20,36.1
2024-02-18 22:23:30,56.7
2024-02-18 22:23:40,50.8
2024-02-18 22:23:50,134
2024-02-18 22:24:00,137
2024-02-18 22:24:10,133
2024-02-18 22:24:20,133
2024-02-18 22:24:30,134
2024-02-18 22:24:40,132
2024-02-18 22:24:50,154
2024-02-18 22:25:00,207
2024-02-18 22:25:10,184
2024-02-18 22:25:20,168
2024-02-18 22:25:30,158
2024-02-18 22:25:40,153
2024-02-18 22:25:50,141
2024-02-18 22:26:00,167
2024-02-18 22:26:10,178
2024-02-18 22:26:20,141
2024-02-18 22:26:30,137
2024-02-18 22:26:40,136
2024-02-18 22:26:50,144
2024-02-18 22:27:00,153
2024-02-18 22:27:10,128
2024-02-18 22:27:20,216
2024-02-18 22:27:30,175
2024-02-18 22:27:40,121
2024-02-18 22:27:50,58.8
2024-02-18 22:28:00,5.40
2024-02-18 22:28:10,23.4
2024-02-18 22:28:20,35.6
2024-02-18 22:28:30,39.2
2024-02-18 22:28:40,138
2024-02-18 22:28:50,143
2024-02-18 22:29:00,177
2024-02-18 22:29:10,157
2024-02-18 22:29:20,143
2024-02-18 22:29:30,140
2024-02-18 22:29:40,143
2024-02-18 22:29:50,210
2024-02-18 22:30:00,173
2024-02-18 22:30:10,165
2024-02-18 22:30:20,159
2024-02-18 22:30:30,146
2024-02-18 22:30:40,145
2024-02-18 22:30:50,144
2024-02-18 22:31:00,163
2024-02-18 22:31:10,188
2024-02-18 22:31:20,167
2024-02-18 22:31:30,164
2024-02-18 22:31:40,149
2024-02-18 22:31:50,145
2024-02-18 22:32:00,192
2024-02-18 22:32:10,154
2024-02-18 22:32:20,143
2024-02-18 22:32:30,138
2024-02-18 22:32:40,135
2024-02-18 22:32:50,132
2024-02-18 22:33:00,130
2024-02-18 22:33:10,152
2024-02-18 22:33:20,222
2024-02-18 22:33:30,141
2024-02-18 22:33:40,40.8
2024-02-18 22:33:50,5.40
2024-02-18 22:34:00,39.2
2024-02-18 22:34:10,153
2024-02-18 22:34:20,148
2024-02-18 22:34:30,143
2024-02-18 22:34:40,135
2024-02-18 22:34:50,135
2024-02-18 22:35:00,142
2024-02-18 22:35:10,146
2024-02-18 22:35:20,190
2024-02-18 22:35:30,168
2024-02-18 22:35:40,153
2024-02-18 22:35:50,148
2024-02-18 22:36:00,142
2024-02-18 22:36:10,195
2024-02-18 22:36:20,162
2024-02-18 22:36:30,151
2024-02-18 22:36:40,136
2024-02-18 22:36:50,133
2024-02-18 22:37:00,131
2024-02-18 22:37:10,121
2024-02-18 22:37:20,148
2024-02-18 22:37:30,210
2024-02-18 22:37:40,170
2024-02-18 22:37:50,159
2024-02-18 22:38:00,157
2024-02-18 22:38:10,147
2024-02-18 22:38:20,152
2024-02-18 22:38:30,141
2024-02-18 22:38:40,139
2024-02-18 22:38:50,136
2024-02-18 22:39:00,134
2024-02-18 22:39:10,134
2024-02-18 22:39:20,133
2024-02-18 22:39:30,150
2024-02-18 22:39:40,200
2024-02-18 22:39:50,181
2024-02-18 22:40:00,169
2024-02-18 22:40:10,104
2024-02-18 22:40:20,141
2024-02-18 22:40:30,134
2024-02-18 22:40:40,133
2024-02-18 22:40:50,141
2024-02-18 22:41:00,142
2024-02-18 22:41:10,145
2024-02-18 22:41:20,140
2024-02-18 22:41:30,147
2024-02-18 22:41:40,170
2024-02-18 22:41:50,146
2024-02-18 22:42:00,146
2024-02-18 22:42:10,141
2024-02-18 22:42:20,143
2024-02-18 22:42:30,136
2024-02-18 22:42:40,141
2024-02-18 22:42:50,134
2024-02-18 22:43:00,134
2024-02-18 22:43:10,129
2024-02-18 22:43:20,137
2024-02-18 22:43:30,142
2024-02-18 22:43:40,170
2024-02-18 22:43:50,160
2024-02-18 22:44:00,112
2024-02-18 22:44:10,139
2024-02-18 22:44:20,132
2024-02-18 22:44:30,133
2024-02-18 22:44:40,142
2024-02-18 22:44:50,142
2024-02-18 22:45:00,138
2024-02-18 22:45:10,140
2024-02-18 22:45:20,134
2024-02-18 22:45:30,134
2024-02-18 22:45:40,130
2024-02-18 22:45:50,129
2024-02-18 22:46:00,45.4
2024-02-18 22:46:10,0
2024-02-18 22:46:20,0
2024-02-18 22:46:30,0
2024-02-18 22:46:40,0
2024-02-18 22:46:50,0
2024-02-18 22:47:00,0
2024-02-18 22:47:10,0
2024-02-18 22:47:20,0
2024-02-18 22:47:30,0
2024-02-18 22:47:40,0
2024-02-18 22:47:50,0
2024-02-18 22:48:00,0
2024-02-18 22:48:10,0
2024-02-18 22:48:20,0
2024-02-18 22:48:30,0
2024-02-18 22:48:40,0
2024-02-18 22:48:50,0
2024-02-18 22:49:00,0
2024-02-18 22:49:10,0
2024-02-18 22:49:20,0
2024-02-18 22:49:30,0
2024-02-18 22:49:40,0
2024-02-18 22:49:50,0
2024-02-18 22:50:00,0
2024-02-18 22:50:10,0
2024-02-18 22:50:20,0
2024-02-18 22:50:30,0
2024-02-18 22:50:40,0
2024-02-18 22:50:50,0
2024-02-18 22:51:00,0
2024-02-18 22:51:10,0
2024-02-18 22:51:20,0
2024-02-18 22:51:30,0
2024-02-18 22:51:40,0
2024-02-18 22:51:50,0
2024-02-18 22:52:00,0
2024-02-18 22:52:10,0
2024-02-18 22:52:20,0
2024-02-18 22:52:30,0
2024-02-18 22:52:40,0
2024-02-18 22:52:50,0
2024-02-18 22:53:00,0
2024-02-18 22:53:10,0
2024-02-18 22:53:20,0
2024-02-18 22:53:30,0
2024-02-18 22:53:40,0
2024-02-18 22:53:50,0
2024-02-18 22:54:00,0
2024-02-18 22:54:10,0
2024-02-18 22:54:20,0
2024-02-18 22:54:30,0
2024-02-18 22:54:40,0
2024-02-18 22:54:50,0
