sep=,
"Time","camunda-platform-elasticsearch-master-0 / camunda8 / PKG","camunda-platform-elasticsearch-master-1 / camunda8 / PKG","camunda-platform-operate-5bc7c489c4-xvrhr / camunda8 / PKG","camunda-platform-tasklist-9968d5594-2rj85 / camunda8 / PKG","camunda-platform-zeebe-0 / camunda8 / PKG","camunda-platform-zeebe-gateway-5ff76496c4-wrsml / camunda8 / PKG","camunda-platform-elasticsearch-master-0 / camunda8 / DRAM","camunda-platform-elasticsearch-master-1 / camunda8 / DRAM","camunda-platform-operate-5bc7c489c4-xvrhr / camunda8 / DRAM","camunda-platform-tasklist-9968d5594-2rj85 / camunda8 / DRAM","camunda-platform-zeebe-0 / camunda8 / DRAM","camunda-platform-zeebe-gateway-5ff76496c4-wrsml / camunda8 / DRAM","camunda-platform-elasticsearch-master-0 / camunda8 / OTHER","camunda-platform-elasticsearch-master-1 / camunda8 / OTHER","camunda-platform-operate-5bc7c489c4-xvrhr / camunda8 / OTHER","camunda-platform-tasklist-9968d5594-2rj85 / camunda8 / OTHER","camunda-platform-zeebe-0 / camunda8 / OTHER","camunda-platform-zeebe-gateway-5ff76496c4-wrsml / camunda8 / OTHER"
2024-02-18 00:06:30,2.38,2.70,1.77,1.21,10.1,1.35,0.0747,0.0948,0.0441,0.0330,0.165,0.0585,0,0,0,0,0,0
2024-02-18 00:06:40,1.41,2.29,1.36,0.473,8.44,1.16,0.0588,0.0609,0.0282,0.0228,0.126,0.0477,0,0,0,0,0,0
2024-02-18 00:06:50,2.04,2.83,1.69,0.635,9.02,1.12,0.0594,0.0666,0.0333,0.0222,0.146,0.0468,0,0,0,0,0,0
2024-02-18 00:07:00,4.70,3.31,1.84,0.859,13.8,2.54,0.105,0.107,0.0501,0.0345,0.257,0.0753,0,0,0,0,0,0
2024-02-18 00:07:10,4.00,2.27,2.42,0.978,10.1,1.09,0.0849,0.0774,0.0393,0.0270,0.193,0.0537,0,0,0,0,0,0
2024-02-18 00:07:20,2.55,6.14,1.51,0.696,7.94,0.899,0.0648,0.0684,0.0345,0.0249,0.190,0.0459,0,0,0,0,0,0
2024-02-18 00:07:30,3.51,3.28,1.31,1.00,14.7,1.59,0.0918,0.0837,0.0345,0.0303,0.249,0.0597,0,0,0,0,0,0
2024-02-18 00:07:40,3.78,1.22,1.39,0.598,11.7,0.936,0.0735,0.0654,0.0318,0.0237,0.202,0.0450,0,0,0,0,0,0
2024-02-18 00:07:50,2.06,1.75,1.44,0.674,11.7,1.09,0.0606,0.0609,0.0348,0.0240,0.214,0.0474,0,0,0,0,0,0
2024-02-18 00:08:00,1.83,3.10,1.63,0.943,18.1,1.47,0.0744,0.0846,0.0384,0.0327,0.281,0.0630,0,0,0,0,0,0
2024-02-18 00:08:10,2.16,1.42,1.32,0.853,12.3,0.980,0.0633,0.0639,0.0303,0.0210,0.226,0.0429,0,0,0,0,0,0
2024-02-18 00:08:20,2.61,2.17,1.81,0.607,5.45,1.05,0.0606,0.0579,0.0279,0.0216,0.0933,0.0417,0,0,0,0,0,0
2024-02-18 00:08:30,3.43,2.73,2.33,0.769,8.03,1.36,0.0825,0.0867,0.0465,0.0318,0.134,0.0567,0,0,0,0,0,0
2024-02-18 00:08:40,1.92,2.89,1.02,0.519,7.19,1.09,0.0549,0.0651,0.0318,0.0231,0.114,0.0486,0,0,0,0,0,0
2024-02-18 00:08:50,2.82,3.65,1.04,0.689,7.01,1.03,0.0666,0.0753,0.0360,0.0225,0.134,0.0495,0,0,0,0,0,0
2024-02-18 00:09:00,8.04,2.81,1.41,0.802,7.85,1.13,0.116,0.101,0.0372,0.0339,0.166,0.0576,0,0,0,0,0,0
2024-02-18 00:09:10,2.52,2.91,1.87,0.522,9.03,1.04,0.0642,0.0696,0.0459,0.0282,0.160,0.0462,0,0,0,0,0,0
2024-02-18 00:09:20,2.04,3.96,1.48,0.481,8.84,0.949,0.0687,0.0639,0.0357,0.0207,0.149,0.0459,0,0,0,0,0,0
2024-02-18 00:09:30,2.31,2.14,1.65,0.687,13.3,1.38,0.0801,0.0792,0.0327,0.0306,0.208,0.0591,0,0,0,0,0,0
2024-02-18 00:09:40,4.02,1.92,1.68,0.680,9.59,0.991,0.109,0.0672,0.0255,0.0204,0.151,0.0426,0,0,0,0,0,0
2024-02-18 00:09:50,1.98,1.68,1.26,0.626,10.2,1.08,0.0654,0.0633,0.0327,0.0228,0.163,0.0462,0,0,0,0,0,0
2024-02-18 00:10:00,2.44,2.57,1.59,0.787,16.8,1.46,0.0801,0.0834,0.0309,0.0288,0.266,0.0597,0,0,0,0,0,0
2024-02-18 00:10:10,2.16,5.30,1.03,0.776,10.5,0.831,0.0723,0.0660,0.0255,0.0204,0.209,0.0471,0,0,0,0,0,0
2024-02-18 00:10:20,2.17,7.76,0.583,0.459,11.1,0.905,0.0570,0.127,0.0294,0.0255,0.216,0.0408,0,0,0,0,0,0
2024-02-18 00:10:30,3.66,11.4,1.50,0.692,12.9,1.19,0.0672,0.111,0.0621,0.0327,0.300,0.0639,0,0,0,0,0,0
2024-02-18 00:10:40,1.97,3.14,1.20,0.442,12.3,0.918,0.0657,0.0678,0.0345,0.0267,0.209,0.0513,0,0,0,0,0,0
2024-02-18 00:10:50,3.57,4.94,1.13,0.543,4.92,0.969,0.104,0.0648,0.0402,0.0243,0.107,0.0414,0,0,0,0,0,0
2024-02-18 00:11:00,2.55,3.00,2.26,0.981,7.52,1.42,0.0738,0.0825,0.0432,0.0282,0.124,0.0609,0,0,0,0,0,0
2024-02-18 00:11:10,4.32,3.66,1.28,0.577,5.49,0.954,0.0603,0.0921,0.0369,0.0252,0.102,0.0522,0,0,0,0,0,0
2024-02-18 00:11:20,2.58,1.61,1.80,0.427,5.32,0.917,0.0597,0.0573,0.0354,0.0207,0.0867,0.0339,0,0,0,0,0,0
2024-02-18 00:11:30,2.33,2.46,1.41,0.942,8.66,1.40,0.0687,0.0798,0.0309,0.0282,0.135,0.0504,0,0,0,0,0,0
2024-02-18 00:11:40,1.61,2.23,1.61,0.539,6.97,0.936,0.0573,0.0678,0.0258,0.0189,0.0996,0.0414,0,0,0,0,0,0
2024-02-18 00:11:50,1.81,1.29,0.631,0.582,10.1,1.22,0.0432,0.0600,0.0273,0.0198,0.153,0.0435,0,0,0,0,0,0
2024-02-18 00:12:00,3.40,3.15,2.10,1.01,12.3,1.40,0.0795,0.107,0.0432,0.0318,0.210,0.0597,0,0,0,0,0,0
2024-02-18 00:12:10,1.90,1.32,1.23,0.362,10.8,1.07,0.0528,0.0495,0.0267,0.0189,0.182,0.0444,0,0,0,0,0,0
2024-02-18 00:12:20,1.55,2.44,1.38,0.677,10.5,0.943,0.0588,0.0714,0.0216,0.0243,0.193,0.0465,0,0,0,0,0,0
2024-02-18 00:12:30,3.32,3.36,1.24,0.724,14.8,1.56,0.0792,0.0984,0.0366,0.0342,0.259,0.0642,0,0,0,0,0,0
2024-02-18 00:12:40,3.16,2.22,1.31,0.582,11.8,1.04,0.0675,0.0750,0.0354,0.0198,0.201,0.0522,0,0,0,0,0,0
2024-02-18 00:12:50,5.64,2.28,1.25,0.757,10.8,0.900,0.0615,0.0768,0.0312,0.0237,0.235,0.0513,0,0,0,0,0,0
2024-02-18 00:13:00,2.33,3.34,1.40,0.962,16.4,1.33,0.0708,0.0861,0.0294,0.0321,0.314,0.0591,0,0,0,0,0,0
2024-02-18 00:13:10,2.75,3.77,1.50,0.496,10.8,0.954,0.0588,0.0726,0.0357,0.0234,0.283,0.0498,0,0,0,0,0,0
2024-02-18 00:13:20,3.04,3.17,2.19,0.962,8.58,1.39,0.0849,0.0849,0.0432,0.0255,0.125,0.0573,0,0,0,0,0,0
2024-02-18 00:13:30,3.12,2.71,1.88,1.08,9.02,1.45,0.0900,0.0864,0.0384,0.0360,0.128,0.0564,0,0,0,0,0,0
2024-02-18 00:13:40,3.45,1.77,1.62,0.578,7.03,1.04,0.0621,0.0603,0.0378,0.0219,0.104,0.0417,0,0,0,0,0,0
2024-02-18 00:13:50,2.57,1.63,1.35,0.976,8.36,1.16,0.0498,0.0627,0.0324,0.0243,0.126,0.0432,0,0,0,0,0,0
2024-02-18 00:14:00,2.28,2.98,2.03,0.856,11.6,1.32,0.0801,0.0888,0.0471,0.0300,0.182,0.0582,0,0,0,0,0,0
2024-02-18 00:14:10,2.28,1.78,1.06,0.640,9.31,1.14,0.0498,0.0573,0.0264,0.0222,0.156,0.0468,0,0,0,0,0,0
2024-02-18 00:14:20,2.52,2.59,1.60,0.497,9.91,1.05,0.0618,0.0750,0.0321,0.0240,0.154,0.0495,0,0,0,0,0,0
2024-02-18 00:14:30,5.02,4.49,1.43,0.770,13.2,1.43,0.106,0.0903,0.0348,0.0285,0.239,0.0609,0,0,0,0,0,0
2024-02-18 00:14:40,1.71,2.57,1.48,0.866,10.9,1.21,0.0618,0.0702,0.0309,0.0240,0.191,0.0450,0,0,0,0,0,0
2024-02-18 00:14:50,3.11,3.77,1.08,0.606,10.4,0.970,0.0675,0.0705,0.0345,0.0252,0.207,0.0474,0,0,0,0,0,0
2024-02-18 00:15:00,2.76,2.48,1.56,0.605,15.7,1.41,0.0741,0.0768,0.0411,0.0297,0.292,0.0597,0,0,0,0,0,0
2024-02-18 00:15:10,1.82,2.33,1.10,0.518,12.6,1.04,0.0642,0.0717,0.0309,0.0237,0.245,0.0522,0,0,0,0,0,0
2024-02-18 00:15:20,2.88,2.04,0.972,0.647,11.2,0.948,0.0786,0.0678,0.0333,0.0261,0.238,0.0456,0,0,0,0,0,0
2024-02-18 00:15:30,3.11,6.98,1.13,0.959,15.4,1.42,0.0858,0.0987,0.0381,0.0297,0.312,0.0636,0,0,0,0,0,0
2024-02-18 00:15:40,1.92,3.96,1.51,0.788,8.27,1.10,0.0630,0.0609,0.0354,0.0252,0.158,0.0426,0,0,0,0,0,0
2024-02-18 00:15:50,2.11,1.60,0.989,0.677,6.53,1.09,0.0621,0.0600,0.0297,0.0219,0.0891,0.0438,0,0,0,0,0,0
2024-02-18 00:16:00,4.41,1.95,2.81,0.839,8.09,1.44,0.0969,0.0786,0.0477,0.0273,0.125,0.0537,0,0,0,0,0,0
2024-02-18 00:16:10,3.38,1.56,0.899,0.740,7.49,1.16,0.0597,0.0597,0.0273,0.0219,0.112,0.0438,0,0,0,0,0,0
2024-02-18 00:16:20,1.70,3.28,1.55,0.634,7.40,1.15,0.0645,0.0681,0.0288,0.0228,0.119,0.0435,0,0,0,0,0,0
2024-02-18 00:16:30,2.83,2.16,1.36,0.767,12.5,1.52,0.0726,0.0798,0.0429,0.0291,0.186,0.0576,0,0,0,0,0,0
2024-02-18 00:16:40,2.50,3.75,1.50,0.908,8.68,0.966,0.0696,0.0618,0.0339,0.0234,0.156,0.0444,0,0,0,0,0,0
2024-02-18 00:16:50,2.66,1.98,1.31,0.882,9.79,1.10,0.0699,0.0687,0.0369,0.0243,0.182,0.0495,0,0,0,0,0,0
2024-02-18 00:17:00,4.56,1.87,1.30,0.682,14.3,1.51,0.0873,0.0765,0.0408,0.0282,0.248,0.0603,0,0,0,0,0,0
2024-02-18 00:17:10,2.72,2.83,1.42,0.832,9.79,1.06,0.0726,0.0714,0.0312,0.0246,0.179,0.0453,0,0,0,0,0,0
2024-02-18 00:17:20,3.63,4.26,1.30,0.621,9.03,0.995,0.0825,0.0768,0.0351,0.0240,0.213,0.0549,0,0,0,0,0,0
2024-02-18 00:17:30,3.17,3.78,1.47,0.732,14.7,1.35,0.0816,0.0891,0.0429,0.0303,0.271,0.0609,0,0,0,0,0,0
2024-02-18 00:17:40,1.79,2.09,1.30,0.617,12.1,1.10,0.0636,0.0657,0.0339,0.0228,0.214,0.0432,0,0,0,0,0,0
2024-02-18 00:17:50,3.80,1.77,1.02,0.425,11.3,1.06,0.0567,0.0540,0.0264,0.0219,0.229,0.0435,0,0,0,0,0,0
2024-02-18 00:18:00,2.65,3.53,1.40,0.718,15.5,1.35,0.0819,0.0882,0.0444,0.0309,0.301,0.0600,0,0,0,0,0,0
2024-02-18 00:18:10,1.51,2.86,0.871,0.801,8.42,0.976,0.0549,0.0642,0.0270,0.0237,0.150,0.0411,0,0,0,0,0,0
2024-02-18 00:18:20,2.84,1.34,0.884,0.396,3.58,0.738,0.0510,0.0525,0.0240,0.0195,0.0540,0.0315,0,0,0,0,0,0
2024-02-18 00:18:30,2.85,2.39,1.50,1.11,7.10,1.30,0.0744,0.0795,0.0375,0.0294,0.0969,0.0492,0,0,0,0,0,0
2024-02-18 00:18:40,2.93,1.99,1.13,0.854,6.94,1.06,0.0564,0.0684,0.0336,0.0228,0.103,0.0420,0,0,0,0,0,0
2024-02-18 00:18:50,2.07,2.03,1.48,0.776,8.04,1.13,0.0645,0.0675,0.0303,0.0219,0.121,0.0465,0,0,0,0,0,0
2024-02-18 00:19:00,2.96,3.40,1.67,0.788,10.1,1.38,0.0771,0.103,0.0432,0.0306,0.169,0.0618,0,0,0,0,0,0
2024-02-18 00:19:10,6.99,4.67,1.27,0.568,7.35,0.909,0.0873,0.0840,0.0306,0.0222,0.148,0.0459,0,0,0,0,0,0
2024-02-18 00:19:20,1.75,3.36,0.992,0.711,8.45,0.906,0.0573,0.0708,0.0264,0.0243,0.157,0.0471,0,0,0,0,0,0
2024-02-18 00:19:30,1.82,1.49,0.761,0.487,0.679,0.328,0.0597,0.0651,0.0348,0.0255,0.0297,0.0240,0,0,0,0,0,0
2024-02-18 00:19:40,0.372,0.370,0.187,0.182,0.317,0.208,0.0333,0.0345,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-18 00:19:50,0.383,0.376,0.187,0.183,0.375,0.214,0.0333,0.0345,0.0171,0.0171,0.0174,0.0171,0,0,0,0,0,0
2024-02-18 00:20:00,0.486,0.499,0.248,0.241,0.392,0.270,0.0447,0.0456,0.0228,0.0228,0.0228,0.0228,0,0,0,0,0,0
2024-02-18 00:20:10,0.363,0.365,0.182,0.181,0.233,0.191,0.0333,0.0342,0.0171,0.0171,0.0174,0.0171,0,0,0,0,0,0
2024-02-18 00:20:20,0.368,0.375,0.184,0.184,0.331,0.214,0.0333,0.0348,0.0171,0.0171,0.0177,0.0171,0,0,0,0,0,0
2024-02-18 00:20:30,0.495,0.518,0.254,0.241,0.443,0.275,0.0444,0.0468,0.0228,0.0228,0.0231,0.0228,0,0,0,0,0,0
2024-02-18 00:20:40,0.365,0.365,0.184,0.181,0.253,0.193,0.0333,0.0339,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-18 00:20:50,0.368,0.379,0.189,0.183,0.376,0.224,0.0339,0.0348,0.0171,0.0171,0.0183,0.0174,0,0,0,0,0,0
2024-02-18 00:21:00,0.501,0.506,0.250,0.244,0.462,0.285,0.0450,0.0456,0.0231,0.0228,0.0231,0.0228,0,0,0,0,0,0
2024-02-18 00:21:10,0.480,0.425,0.186,0.182,0.296,0.203,0.0342,0.0354,0.0171,0.0171,0.0177,0.0171,0,0,0,0,0,0
2024-02-18 00:21:20,0.386,0.383,0.185,0.182,0.340,0.208,0.0342,0.0342,0.0171,0.0171,0.0174,0.0171,0,0,0,0,0,0
2024-02-18 00:21:30,0.498,0.504,0.252,0.243,0.470,0.289,0.0450,0.0450,0.0231,0.0228,0.0231,0.0228,0,0,0,0,0,0
2024-02-18 00:21:40,0.363,0.368,0.184,0.181,0.257,0.191,0.0333,0.0333,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-18 00:21:50,1.17,1.19,0.188,0.179,0.366,0.211,0.0567,0.0414,0.0177,0.0168,0.0177,0.0174,0,0,0,0,0,0
2024-02-18 00:22:00,0.537,0.504,0.251,0.245,0.483,0.278,0.0453,0.0456,0.0228,0.0228,0.0228,0.0228,0,0,0,0,0,0
2024-02-18 00:22:10,0.365,0.365,0.183,0.181,0.259,0.194,0.0339,0.0339,0.0171,0.0171,0.0174,0.0171,0,0,0,0,0,0
2024-02-18 00:22:20,0.388,0.380,0.186,0.184,0.319,0.212,0.0342,0.0342,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-18 00:22:30,0.506,0.506,0.255,0.244,0.479,0.292,0.0453,0.0456,0.0231,0.0228,0.0228,0.0228,0,0,0,0,0,0
2024-02-18 00:22:40,0.364,0.367,0.182,0.181,0.276,0.206,0.0333,0.0339,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-18 00:22:50,0.361,0.372,0.182,0.180,0.306,0.200,0.0333,0.0348,0.0171,0.0171,0.0171,0.0171,0,0,0,0,0,0
2024-02-18 00:23:00,0.503,0.502,0.247,0.243,0.418,0.270,0.0444,0.0462,0.0228,0.0228,0.0228,0.0228,0,0,0,0,0,0
2024-02-18 00:23:10,0.360,0.360,0.182,0.179,0.257,0.194,0.0330,0.0339,0.0168,0.0168,0.0171,0.0168,0.000300,0.000300,0.000300,0.000300,0.000300,0.000300
2024-02-18 00:23:20,0.372,0.382,0.185,0.184,0.338,0.212,0.0339,0.0351,0.0171,0.0171,0.0180,0.0171,0,0,0,0,0,0
2024-02-18 00:23:30,0.498,0.505,0.254,0.244,0.416,0.283,0.0453,0.0459,0.0231,0.0228,0.0231,0.0228,0,0,0,0,0,0
2024-02-18 00:23:40,1.15,0.876,0.193,0.183,0.312,0.202,0.0483,0.0435,0.0177,0.0171,0.0177,0.0171,0,0,0,0,0,0
2024-02-18 00:23:50,0.428,0.443,0.189,0.182,0.335,0.205,0.0336,0.0354,0.0171,0.0171,0.0174,0.0171,0,0,0,0,0,0
2024-02-18 00:24:00,0.496,0.504,0.247,0.243,0.430,0.280,0.0447,0.0459,0.0228,0.0228,0.0228,0.0228,0,0,0,0,0,0
2024-02-18 00:24:10,0.362,0.363,0.181,0.181,0.233,0.190,0.0330,0.0339,0.0168,0.0168,0.0168,0.0168,0,0,0,0,0,0
2024-02-18 00:24:20,0.579,0.755,0.187,0.216,4.30,0.754,0.0411,0.0453,0.0177,0.0183,0.117,0.0531,0,0,0,0,0,0
2024-02-18 00:24:30,4.21,3.87,2.73,1.83,16.0,1.91,0.0978,0.129,0.0624,0.0399,0.207,0.0825,0,0,0,0,0,0
2024-02-18 00:24:40,2.16,2.82,1.22,0.578,12.9,1.37,0.0660,0.0789,0.0285,0.0237,0.165,0.0570,0,0,0,0,0,0
2024-02-18 00:24:50,3.38,6.36,2.39,0.943,10.0,1.07,0.0672,0.107,0.0486,0.0282,0.177,0.0573,0,0,0,0,0,0
2024-02-18 00:25:00,3.91,2.50,1.72,1.09,17.2,1.71,0.0945,0.0906,0.0498,0.0321,0.258,0.0717,0,0,0,0,0,0
2024-02-18 00:25:10,2.58,2.26,1.47,0.621,12.9,1.37,0.0684,0.0732,0.0393,0.0264,0.198,0.0510,0,0,0,0,0,0
2024-02-18 00:25:20,1.99,1.33,0.775,0.934,14.1,1.07,0.0618,0.0630,0.0279,0.0249,0.200,0.0525,0,0,0,0,0,0
2024-02-18 00:25:30,6.16,6.58,2.42,0.824,13.8,1.21,0.114,0.119,0.0531,0.0300,0.285,0.0672,0,0,0,0,0,0
2024-02-18 00:25:40,3.33,2.16,1.18,0.797,13.1,0.945,0.0570,0.0642,0.0303,0.0234,0.220,0.0501,0,0,0,0,0,0
2024-02-18 00:25:50,1.62,2.38,1.19,1.03,12.9,1.16,0.0630,0.0792,0.0345,0.0249,0.220,0.0498,0,0,0,0,0,0
2024-02-18 00:26:00,3.08,3.29,1.87,0.716,16.2,1.17,0.0867,0.0939,0.0426,0.0291,0.324,0.0621,0,0,0,0,0,0
2024-02-18 00:26:10,2.19,1.80,0.925,0.771,12.4,0.905,0.0582,0.0642,0.0384,0.0231,0.232,0.0450,0,0,0,0,0,0
2024-02-18 00:26:20,2.72,2.09,2.04,0.626,11.5,1.09,0.0636,0.0738,0.0381,0.0225,0.209,0.0519,0,0,0,0,0,0
2024-02-18 00:26:30,4.55,4.65,3.40,2.14,12.4,2.14,0.125,0.142,0.0594,0.0393,0.260,0.111,0,0,0,0,0,0
2024-02-18 00:26:40,4.96,3.09,2.41,0.999,10.2,1.47,0.104,0.0870,0.0462,0.0300,0.156,0.0639,0,0,0,0,0,0
2024-02-18 00:26:50,3.20,2.21,1.84,0.942,11.4,1.32,0.0756,0.0732,0.0402,0.0267,0.179,0.0570,0,0,0,0,0,0
2024-02-18 00:27:00,2.82,2.58,2.35,1.06,16.8,1.67,0.0906,0.100,0.0513,0.0312,0.250,0.0780,0,0,0,0,0,0
2024-02-18 00:27:10,2.70,2.38,1.82,1.09,12.7,1.32,0.0714,0.0819,0.0384,0.0243,0.198,0.0549,0,0,0,0,0,0
2024-02-18 00:27:20,7.30,3.18,1.87,0.476,10.6,1.10,0.101,0.0849,0.0426,0.0246,0.220,0.0555,0,0,0,0,0,0
2024-02-18 00:27:30,6.92,4.02,2.11,0.697,14.9,1.33,0.0804,0.102,0.0471,0.0324,0.292,0.0714,0,0,0,0,0,0
2024-02-18 00:27:40,3.27,3.03,1.83,0.807,12.5,0.965,0.0807,0.0729,0.0297,0.0249,0.235,0.0465,0,0,0,0,0,0
2024-02-18 00:27:50,2.78,2.09,1.17,0.915,12.0,1.03,0.0591,0.0732,0.0234,0.0264,0.228,0.0468,0,0,0,0,0,0
2024-02-18 00:28:00,2.98,2.84,2.28,1.15,17.4,1.34,0.0825,0.0966,0.0393,0.0321,0.337,0.0630,0,0,0,0,0,0
2024-02-18 00:28:10,1.80,1.95,1.02,0.871,13.1,1.05,0.0588,0.0549,0.0300,0.0252,0.260,0.0450,0,0,0,0,0,0
2024-02-18 00:28:20,3.94,3.66,1.85,0.606,10.4,1.78,0.0918,0.0792,0.0390,0.0279,0.161,0.0684,0,0,0,0,0,0
2024-02-18 00:28:30,4.97,3.55,3.28,1.13,11.7,1.71,0.106,0.107,0.0648,0.0501,0.227,0.0855,0,0,0,0,0,0
2024-02-18 00:28:40,3.13,3.38,1.86,1.05,11.4,1.57,0.0921,0.0870,0.0378,0.0228,0.179,0.0636,0,0,0,0,0,0
2024-02-18 00:28:50,4.28,1.81,1.22,0.366,7.98,1.04,0.0816,0.0513,0.0369,0.0237,0.141,0.0441,0,0,0,0,0,0
2024-02-18 00:29:00,1.25,1.24,1.28,0.750,3.87,0.654,0.0777,0.0576,0.0282,0.0261,0.0663,0.0330,0,0,0,0,0,0
2024-02-18 00:29:10,1.06,0.544,0.263,0.234,1.29,0.334,0.0396,0.0360,0.0177,0.0171,0.0297,0.0207,0,0,0,0,0,0
2024-02-18 00:29:20,1.43,2.26,0.498,0.234,8.05,0.982,0.0468,0.0531,0.0219,0.0174,0.141,0.0372,0,0,0,0,0,0
2024-02-18 00:29:30,3.73,3.21,1.77,0.849,17.4,1.65,0.0891,0.0924,0.0585,0.0345,0.276,0.0711,0,0,0,0,0,0
2024-02-18 00:29:40,2.78,2.90,2.21,0.779,10.8,1.14,0.0609,0.0756,0.0381,0.0246,0.217,0.0519,0,0,0,0,0,0
2024-02-18 00:29:50,4.47,2.82,1.85,0.700,11.3,1.06,0.0825,0.0609,0.0474,0.0219,0.234,0.0498,0,0,0,0,0,0
2024-02-18 00:30:00,4.91,3.09,1.59,0.767,16.6,1.46,0.0897,0.0828,0.0444,0.0285,0.333,0.0651,0,0,0,0,0,0
2024-02-18 00:30:10,4.36,3.15,1.83,0.637,11.6,0.987,0.0978,0.0837,0.0393,0.0234,0.231,0.0489,0,0,0,0,0,0
2024-02-18 00:30:20,4.64,2.41,1.34,0.369,11.5,0.974,0.0918,0.0591,0.0228,0.0237,0.257,0.0459,0,0,0,0,0,0
2024-02-18 00:30:30,5.98,2.39,2.32,0.837,16.6,1.27,0.0894,0.101,0.0480,0.0306,0.316,0.0669,0,0,0,0,0,0
2024-02-18 00:30:40,4.43,3.92,1.78,0.920,8.55,1.54,0.0873,0.100,0.0402,0.0318,0.203,0.0849,0,0,0,0,0,0
2024-02-18 00:30:50,3.59,4.05,2.74,1.28,9.46,1.49,0.0792,0.0933,0.0471,0.0285,0.172,0.0645,0,0,0,0,0,0
2024-02-18 00:31:00,4.93,4.24,3.06,1.48,13.7,1.73,0.103,0.123,0.0522,0.0360,0.220,0.0726,0,0,0,0,0,0
2024-02-18 00:31:10,4.15,2.34,2.12,0.916,11.1,1.11,0.0747,0.0942,0.0360,0.0285,0.173,0.0522,0,0,0,0,0,0
2024-02-18 00:31:20,1.63,1.91,1.45,0.633,13.5,1.35,0.0579,0.0660,0.0291,0.0246,0.212,0.0474,0,0,0,0,0,0
2024-02-18 00:31:30,6.32,2.62,2.82,0.841,15.0,1.46,0.116,0.104,0.0678,0.0342,0.241,0.0666,0,0,0,0,0,0
2024-02-18 00:31:40,3.95,3.26,1.25,0.781,11.4,1.04,0.0930,0.0717,0.0336,0.0288,0.190,0.0471,0,0,0,0,0,0
2024-02-18 00:31:50,3.53,2.47,0.877,0.737,12.4,1.04,0.0768,0.0762,0.0300,0.0225,0.232,0.0468,0,0,0,0,0,0
2024-02-18 00:32:00,5.46,7.86,1.79,0.810,14.9,1.28,0.105,0.115,0.0456,0.0306,0.331,0.0624,0,0,0,0,0,0
2024-02-18 00:32:10,9.06,2.21,2.04,0.520,10.4,0.856,0.126,0.0708,0.0336,0.0234,0.233,0.0453,0,0,0,0,0,0
2024-02-18 00:32:20,2.71,3.76,1.38,0.527,13.5,0.967,0.0633,0.0855,0.0336,0.0216,0.261,0.0462,0,0,0,0,0,0
2024-02-18 00:32:30,4.20,2.48,1.71,0.853,16.4,1.23,0.0840,0.0906,0.0387,0.0324,0.326,0.0606,0,0,0,0,0,0
2024-02-18 00:32:40,3.03,4.60,2.37,1.06,10.8,1.84,0.0909,0.0999,0.0483,0.0249,0.179,0.0777,0,0,0,0,0,0
2024-02-18 00:32:50,3.54,3.48,2.77,0.863,9.87,1.54,0.0873,0.0897,0.0450,0.0300,0.203,0.0744,0,0,0,0,0,0
2024-02-18 00:33:00,4.15,4.31,3.08,1.80,14.4,1.91,0.101,0.130,0.0546,0.0348,0.228,0.0762,0,0,0,0,0,0
2024-02-18 00:33:10,3.82,2.25,1.71,1.04,13.2,1.17,0.0879,0.0765,0.0429,0.0237,0.177,0.0549,0,0,0,0,0,0
2024-02-18 00:33:20,2.85,3.63,3.28,0.684,10.6,1.39,0.0858,0.0831,0.0474,0.0225,0.142,0.0642,0,0,0,0,0,0
2024-02-18 00:33:30,5.10,5.27,3.04,1.77,13.5,1.77,0.101,0.109,0.0573,0.0372,0.233,0.0837,0,0,0,0,0,0
2024-02-18 00:33:40,3.45,2.68,1.72,0.645,12.1,1.23,0.0720,0.0813,0.0342,0.0234,0.176,0.0567,0,0,0,0,0,0
2024-02-18 00:33:50,9.89,3.66,1.41,0.452,10.9,1.05,0.0885,0.0996,0.0438,0.0240,0.192,0.0552,0,0,0,0,0,0
2024-02-18 00:34:00,3.48,3.04,1.16,1.02,18.8,1.28,0.0897,0.102,0.0504,0.0339,0.245,0.0660,0,0,0,0,0,0
2024-02-18 00:34:10,2.92,2.38,0.849,0.651,13.4,1.06,0.0714,0.0729,0.0354,0.0204,0.185,0.0450,0,0,0,0,0,0
2024-02-18 00:34:20,2.07,2.82,2.16,0.892,12.2,1.01,0.0687,0.0765,0.0411,0.0246,0.193,0.0513,0,0,0,0,0,0
2024-02-18 00:34:30,2.40,2.75,1.55,1.04,17.6,1.43,0.0771,0.0963,0.0432,0.0309,0.275,0.0633,0,0,0,0,0,0
2024-02-18 00:34:40,2.64,1.61,1.27,0.554,13.7,0.948,0.0657,0.0651,0.0336,0.0201,0.191,0.0435,0,0,0,0,0,0
2024-02-18 00:34:50,1.65,1.82,0.892,0.579,11.8,0.901,0.0528,0.0657,0.0309,0.0228,0.267,0.0567,0,0,0,0,0,0
